,teacher_id,alpha_index,batch_id,scrape_date,scrape_status,teacher_name,location,followers,languages,date_joined,about,image_url
2300,chiatichiu,c,24,2022-12-11 07:32:01.794745,name found,Chia-Ti Chiu,,1.0k followers,,Joined in Jun 2021,"Chia-Ti has taught yoga, mindfulness and resilience building for the past 18 years. Her passion is making connections between wellness and social justice, through a trauma-conscious and strengths-based lens. She teaches adults, elders, and incarcerated teens in NYC.  Chia-Ti leads international yoga retreats, as well as facilitates workshops on navigating stress, cultivating resilience, and encouraging belonging. She believes in making wellness accessible, affordable, and relevant for all....read more",https://users.insighttimer.com/TP7PdKCwsoZiWZb1hfEyHdWlTYE3/pictures/square_medium.jpeg
2301,courtneythomas,c,24,2022-12-11 07:32:50.761517,name found,Courtney Thomas,"North Vancouver, BC, Canada",1.0k followers,English,Joined in Jul 2019,"Courtney Thomas is a highly experienced Mindfulness Leader facilitating kundalini yoga, meditation, 1:1 coaching, live retreats, virtual studio, and mindfulness courses. 

Courtney is on a mission for every human on this planet to be in full authentic expression of who they truly are. For every human to embrace their truth, and light up the world with their presence. She believes that in connecting the mind, body, heart and soul, you can change the world....read more",https://users.insighttimer.com/u0J4S5r3Y9N5y2V8T0q6L7t9F7k6t2T1z1B3f0p3V7V3y8Q6E3u7j1B8K5Q7s0P5m0D2U4X5w5e0s4h0P1N4m2z3r1V2b2B9x1e2/pictures/square_medium.jpeg
2302,calmclassroom,c,24,2022-12-11 07:32:53.514041,name found,Calm Classroom,"Chicago, IL",1.0k followers,English,Joined in Nov 2016,"We provide educators with 3-minute scripted mindfulness techniques that help students develop self-awareness, mental focus and emotional resilience throughout the school day. ",https://users.insighttimer.com/R5G2x1F0p0G6j3j4m3m1t2j3w3r3q1Y6M6a4u0n4Y9u7B8M1J1Z8u1Z0v9c2B9C3d0D3g8T8B6G2D8z8F5v0S1k6Q0A3S5X7S8Q4/pictures/square_medium.jpeg
2303,biovibrational,c,24,2022-12-11 07:32:56.193965,name found,Cory Lee Davis,"North Plains, OR, USA",1.0k followers,English,Joined in Apr 2020,"Cory is an awakening coach, spiritual teacher, and healer, helping beings remember they are the Light of All things.",https://users.insighttimer.com/L8x4Z5c0C3C9q5z5W2R3n3J9k2X2U9X4U1x5R4J6u5m5r4S4U7j5n1v0c4y8a4G0t0m0U3C0T1G5k7R3N8J9e1n0b8v1j7j9K1V2/pictures/square_medium.jpeg
2304,corinnezupko,c,24,2022-12-11 07:33:15.529031,name found,Corinne Zupko,"Asbury Park, NJ, USA",985 followers,English,Joined in Jul 2018,"Corinne Zupko, Ed.S. is the bestselling author of ""From Anxiety To Love: A Radical New Approach for Letting Go of Fear and Finding Lasting Peace"" (New World Library). She struggled with debilitating anxiety before finding relief in the spiritual text, A Course in Miracles (ACIM). 

Corinne teaches weekly mindfulness classes at Bank of America and is a qualified teacher of Mindfulness-Based Stress Reduction. Click on her website to grab her free “Crash Course in Undoing Anxiety through ACIM.”...read more",https://users.insighttimer.com/S3u5U0m6d2G4X5u2S1r4s8R8W1D5b1g3c8j7m5b2T1H8G6M0q2t3X9v3B7w4Y0P8S8G5N2R6e6s5B5P8k9y8V9G2V1r4D8x8R4X8/pictures/square_medium.jpeg
2305,chrispezzolla,c,24,2022-12-11 07:33:40.567960,name found,"Chris Pezzolla, MD","Pompton Lakes, NJ, USA",969 followers,English,Joined in Sep 2016,"Chris is a E-RYT Certified Yoga Teacher and a Stress Management Specialist and is a lead educator and Co-Director of the Northern NJ branch of The American Yoga Academy. He has studied and practiced in the healthcare and healing industry for almost three decades, including biomedicine, yoga, meditation and Tai Chi. Chris studied medicine in Europe and the United States. After running into walls with standard medicine in the U.S , he left his traditional healthcare roots. Chris completed his Yoga teacher training at the American Yoga Academy. He has found his way back to health care with yoga and Tai Chi: helping people let go of stress in their bodies and minds, become their own best caregivers, and live more active lives. Chris is a runner in his spare time, and is the husband of Yoga Teacher and Fitness instructor Simone-Adduchio Pezzolla....read more",https://users.insighttimer.com/g4B7A6b7d3S0S0f1D3N7H7m0Y6G2v1H9q1n5b8s9X7A3E0p9S1U4x2S4A9M1X4h9B3B9X3s5M4X3A2x7x2B0w2s5g6L3V2A0W3T6/pictures/square_medium.jpeg
2306,carinneleduc,c,24,2022-12-11 07:33:43.208460,name found,Carinne Leduc,"Toronto, ON, Canada",955 followers,English and Français,Joined in Apr 2020,"Carinne Leduc is a storyteller, a filmmaker, and many other things. She is the mother of two awesome humans and enjoys fulfilling adventures. She doesn't see herself as a teacher; that's a funny idea to her as she feels she is very much a student herself....read more",https://users.insighttimer.com/Q3X0F6x4P9a0a7v4j5d4F2e5b0T9s7S7v5P4J1k1L6B6Q0s8E4Z3V0W4h0j9c1E3z8V1b0D8D7V6J2F8e5t8C5c1T3P3M0f4T5D9/pictures/square_medium.jpeg
2307,lifeofoneness,c,24,2022-12-11 07:33:45.785960,name found,Cindy Bowen,"Asheville, NC, USA",915 followers,English and Español,Joined in Jul 2021,"Cindy is an intuitive healer, channeler and life coach, Hatha Yoga teacher, Craniosacral practitioner, Physical Therapist Assistant, and author of Zero to Oneness, and Playing with Gaia - Discovering the Spirit of Mother Earth, which won two gold medals in 2009 and 2010.

She is an interpreter for the Shashastra Collective, who are the keepers and watchers of love and light on the Earth. She does many live online and local events here and around the globe. Check link in bio for current events....read more",https://users.insighttimer.com/Q86dXw9x32PPVQGHe7x97WxAK4i1/pictures/square_medium.jpeg
2308,earthheart.love,c,24,2022-12-11 07:34:08.595347,name found,Candy van Rood,"Crib Point, Australia",913 followers,English,Joined in Apr 2017,"My Meditation and Yoga practice are an integral part of knowing the Truth which has always been at the core of navigating my life path. 

I am an Astrologer and visual artist. I use Tarot and energy healing to help people connect with their inner self. 

Through self-compassion we can experience ourselves and others in our world with a True open Heart.

Practicing self-acceptance helps us ground ourselves and experience life from our essence, the nature of which is freedom and bliss....read more",https://users.insighttimer.com/c7a7L8M7N7X2w6q6t6f5j0r6J4A6A4s7Y8a5h4X5q6w4n6w0u2j8g6W1f8x0R3g1H7t1w4t5U7D3Z4y4L0c1j0M4P2f2a1W2K2L8/pictures/square_medium.jpeg
2309,cassiemendozajones,c,24,2022-12-11 07:34:27.408537,name found,Cassie Mendoza-Jones,"Sydney NSW, Australia",901 followers,English,Joined in Jan 2017,"Cassie Mendoza-Jones is a bestselling author (Hay House), a kinesiologist, business alignment coach and speaker.
 
She works with women and entrepreneurs, healers, coaches and creatives who are driven, devoted and honouring their dreams, and who want to become more powerfully aligned to their bigger vision, clear away perfectionism, procrastination and overwhelm, and create their own version of a beautiful and aligned business and life.

Her work is for you if you’re ready to come into true alignment with what you’re wishing to create and receive in your business and life....read more",https://users.insighttimer.com/u9r2G0U1G7s6w1k4k2T4b7h9h3J2z4T2Z1C7v6V9x8y5H5E9Y0Y2C9K1d6Z3n1w7q8H2d0f9c3N9Y4J5S3R9G7D7E5J5w2a5d0S6/pictures/square_medium.jpeg
