,teacher_id,alpha_index,batch_id,scrape_date,scrape_status,teacher_name,location,followers,languages,date_joined,about,image_url
3500,revdavidnoble,d,36,2022-12-11 13:14:30.178519,name found,David Noble,"Creve coeur, MO",434 followers,English,Joined in May 2017,David is an ordained minister of the Gospel and fellow traveler trudging the road to happy destiny.,https://users.insighttimer.com/G1d5w5F9X2T3d2t9k4R3N4E9e3C4f3F4v5j7n7Q9H8x9H7m6r6D2h7B2m0t5G7z1Q1b5B3h3k3J9z2s5Y1P1F7w4S1a1U0s0L0n8/pictures/square_medium.jpeg
3501,dayajoti,d,36,2022-12-11 13:14:32.644912,name not found,,,,,,,
3502,dromkatt,d,36,2022-12-11 13:14:51.289271,name found,Drömkatt,"Utah, USA",427 followers,,Joined in Mar 2021,"Drömkatt is an artist who specializes in sound healing. As a pianist, she enjoys creating music to help others calm their inner chaos. Her personal healing journey with grief and trauma is the basis and motivation for the music she creates. 
Drömkatt is no stranger to magnanimous personal loss and the nuanced language needed to navigate post-traumatic growth. She specializes in creating healing music for sleep, anxiety, depression, grief, relaxation, meditation, and chakra balance. ...read more",https://users.insighttimer.com/bs7NZzRpX4U6NctDdDWKRZcBjte2/pictures/square_medium.jpeg
3503,equalize_healing,d,36,2022-12-11 13:15:18.303302,name found,Dipika Lia,"Rio de Janeiro, State of Rio de Janeiro, Brazil",426 followers,BR. Português and English,Joined in Apr 2021,"As a musician, Dipika Lia has played in events like Rio Desperta, Global Peace, Virada Sustentável, and Búzios Yoga Fest and Yoga retreats too.
Also played whit big personalities on the spiritual path like Monja Coen. She's the creator and mentor of Workshop Chakras Elementals. She teaches meditation practices and self-knowledge through Music, Reiki, and Mantras....read more",https://users.insighttimer.com/0ME3dMF1daY20aW2kKo223eGuiu2/pictures/square_medium.jpeg
3504,yogaist_life,d,36,2022-12-11 13:15:37.319996,name found,Dima Yogaist,"Kyiv Oblast, Ukraine",420 followers,український,Joined in Aug 2019,"Розвиваю ретритний центр Yogaist в Карпатах, автор програми ретритів, читаю лекції та викладаю тілесні практики з елементами Хатха йоги, соматики та mindfulness медитацію.",https://users.insighttimer.com/q7z7F1s4h3f7p1J5z6S3k5C7c1k8Y4r5F7c0V2X5b7K6j5a8P5c1t1e0g2w5D5U3C7r7K6u4k0s1X4q3C2W6T2p6V8u1h2u6t1f6/pictures/square_medium.jpeg
3505,dynastyelectrik,d,36,2022-12-11 13:15:56.246752,name found,Dynasty Electrik,"Los Angeles, CA, USA",419 followers,English,Joined in Apr 2019,"Experience a healing sound journey of crystal singing bowls, chimes and gongs, combined with soothing soundscapes, voice and nature sounds. Hello everyone :-) We are Jenny Deveau & Seth Misterka of Dynasty Electrik. Our sound healing practice began when we were initiated into Svaha Yoga, a shamanic energy technique, by energy medicine master Lisa Ishwari Murphy. We host weekly online sound baths & astrology meditations. Many Blessings to you, Jenny & Seth...read more",https://users.insighttimer.com/K8B4P7d2F7J1W1r6k3L7d9N8k4k6R0A3c6j8Z0H1A5R5U3j0X0K5M3G9Y3u9E5S8s9a9J2A0k2p9q4p8G0h3U9k8g7T2S7R1R2F3/pictures/square_medium.jpeg
3506,respirar,d,36,2022-12-11 13:16:18.907162,name found,Dewa Instituto,"São Paulo, State of São Paulo, Brazil",418 followers,BR. Português,Joined in Sep 2018,"Promovar o Despertar do máximo potencial humano através da meditação, do yoga e da arte.",https://users.insighttimer.com/y7R8b5C7t3k9N0X8W2Q0s2D7r5s2X8e3V4X2t0m1c5m3F9C3X4v2M7h4V1s1Q0t6B4m4A8d4x2w5c9z6R2w5k3R5F9c9j2V1r9g6/pictures/square_medium.jpeg
3507,denisedempsey,d,36,2022-12-11 13:16:37.801146,name found,Denise Dempsey,"Davis, CA, USA",412 followers,English,Joined in Jul 2018,"Denise is a longtime meditator, a certified Mindfulness-Based Stress Reduction (MBSR) teacher and author of Mindfulness Meditations for Stress: 100 Simple Practices to Ease Tension and Find Peace. Denise is also a coach with a focus on helping people develop and sustain a meditation habit and the kinds of habits that support meditation....read more",https://users.insighttimer.com/z1F8M3H6a2b1e4U7Z9n8H8A6U6n4h0K8Q8S9N6s6j3y1q2p0d2j9q0N7b2Y5t8s5F1s1c6w5M2E8J7h0b8D4a0K9y9E5y0P3B7S8/pictures/square_medium.jpeg
3508,danielaervolino,d,36,2022-12-11 13:16:40.450416,name found,Daniela Ervolino,"Rio de Janeiro, Brazil",409 followers,BR. Português,Joined in Apr 2019,"Daniela Ervolino é Psicóloga, Hipnoterapeuta, Consteladora Familiar Sistêmica.
Dá cursos sobre Relacionamento, Meditação, Felicidade, Psicologia, Sagrado Feminino.
Foi colaboradora do Programa Mais Você na TV Globo e do Jornal Extra do RJ até se mudar para o interior em busca de uma vida mais tranquila. 
É colaboradora de Revistas como Women's Health, Atrevida,  entre outras, e acredita que podemos fazer um mundo melhor nos tornando pessoas melhores!...read more",https://users.insighttimer.com/q1S7x3P5T5a4h3s0b2U8M9J5D4K1F4U4L1j1g6E0X0F6N5f9y7z7m0U7A8m0Q4Y4S4c8r1m8w9n2S4c3c3g7L4F3k1Z6G5p1L6r9/pictures/square_medium.jpeg
3509,desperta.om,d,36,2022-12-11 13:16:59.286375,name found,Desperta OM,"Criciúma, State of Santa Catarina, Brazil",407 followers,BR. Português,Joined in Jul 2019,Somos uma portal para o despertar e expansão da consciência.,https://users.insighttimer.com/c1v6Q9q7m2G0T1W8F7y3t7k6h3E2Y1y2x9C0c7H6L0E2Q8t2j2m6Y5a9w7y9B5s0r0W6x7e1w2y9X6w9e1C3H5u6g8Q5R0C2K5D7/pictures/square_medium.jpeg
