,teacher_id,alpha_index,batch_id,scrape_date,scrape_status,teacher_name,location,followers,languages,date_joined,about,image_url
13700,sarahkemp,s,138,2022-12-12 12:06:23.106686,name found,Sarah Kemp,"Lincolnshire, UK",93 followers,English,Joined in Jan 2022,"Sarah is a lifelong follower of the yogic tradition and she practices and teaches in rural Lincolnshire in the UK. She is a yoga teacher, therapist and CBT therapist, with additional qualifications in yoga nidra and restorative yoga. 

Her life purpose is to heal herself and others through the practices of yoga, mindfulness, meditation, gratitude, compassion and connection with our fellow human beings. Her own practice has taught her that deepening awareness of one's Self, and loving connection with each other is the way to true happiness....read more",https://users.insighttimer.com/t3c5z9H6G5t3W2j2K1F5r8a5L6c2q6t1q0d7E9E6b6j1M6L3v0B8n4W5L6f9h4K2g3U0w6H9K2t7j3w5s5m2u6E8v0p8d6N4q6b1/pictures/square_medium.jpeg
13701,susanstabile,s,138,2022-12-12 12:06:26.259972,name found,Susan Stabile,"Saint Paul, MN, USA",92 followers,English,Joined in Oct 2016,"Susan is a spiritual director and has significant experience in giving retreats and other programs of spiritual formation as well as in offering individual spiritual direction. She is the author of Growing in Love and Wisdom: Tibetan Buddhist Sources for Christian Meditation (Oxford 2013) and of the blog, Creo en Dios! ...read more",https://users.insighttimer.com/w1L4Y0H1n8G5L0t7m7u3K9j1R2D7k7A9n4J3H9M0G2v4S7V2K6u6c0j9V9K6x2B5C8S3v7J9e2U7N8y1X4W0G3N8B4X8E6T1N9z3/pictures/square_medium.jpeg
13702,shekinahlevesque,s,138,2022-12-12 12:06:45.175167,name found,Shekinah Levesque,"Ham-Nord, Quebec, Canada",92 followers,Français,Joined in Sep 2016,,https://users.insighttimer.com/E4L9F2t3M4S8Z5b7m5L3h2N6H5A7K5b8H1s3z2D5k6B9t0B5k3j8D9j3s8g8c5E6X5w4F4r5k3X2e5L8q1k3y0c3b9E1a4w9s9a2/pictures/square_medium.jpeg
13703,som.meditacao,s,138,2022-12-12 12:06:48.345937,name found,SOM - Spiritual Omni Meditation,"Araras - State of São Paulo, Brazil",92 followers,BR. Português,Joined in Apr 2020,"Sou Felipê Ferrêira
Mediador e Guia em Meditações em Grupos e Pessoal.
Sou criador do Método S.O.M. (Spiritual Omni Meditation), que não se limita a uma linha específica de meditação, ele agrega todos os tipos e os alinha de acordo com o momento e necessidade de cada grupo.
Queremos ajudar todos a aprender a Respiração Consciente, a acalmar a mente e se conectar com o ""EU"" interior.
Estamos muito felizes em fazer parte dessa comunidade que tanto nos faz bem. Gratidão, Namastê....read more",https://users.insighttimer.com/V0P1F5e9w4a5G5J4N4K9h0s3u3Z0F4z7R0f4A5m5V5w0a9Z4w9p1X4E6D3n5b7n1z6R5R0J2x7Y2A8q4j3K5r6z6Y6v8Y2Z1e2T4/pictures/square_medium.jpeg
13704,sarahlewisco,s,138,2022-12-12 12:06:58.568363,name found,Sarah Lewis,"Dubai, United Arab Emirates",91 followers,English,Joined in Jun 2019,"Sarah is an intuitive life coach. Her mission is to support women to release their fears, build a strong and loving relationship with themselves, step in their power and awaken their inner wisdom, their intuition. She empowers women to become the intuitive leaders of their own life so that they can create a life filled with joy, purpose and love and intuitively manifest their desires.

...read more",https://users.insighttimer.com/J8D7N2b3C8E8W9u0k1N6z5S0Z7K4f7k4M5y5X0u6R5A1Z0J1a4j6C5p6F6Q3H8v9d2C7F9c7f4T4L7Y6Y2u1f4g6M1K0j8L2E3v4/pictures/square_medium.jpeg
13705,thestaceyfoley,s,138,2022-12-12 12:07:02.702759,name found,Stacey Foley,"Cochrane, AB, Canada",91 followers,English,Joined in May 2021,"“Stacey Foley is an IMMA & CPD Certified Meditation and Mindfulness Teacher and Renowned Wellness Workshop Instructor.”

In a world where we often feel disconnected and out of alignment with our true selves, Stacey teaches the importance of integrating meditation, mindfulness, personal development, and wellness into our daily lives. Often described as a ""Guiding Light"", Stacey connects to the deepest part of your soul while helping you find the truest and most authentic version of yourself....read more",https://users.insighttimer.com/0aqSJMZeQJMzp8g1tsL0y4comql2/pictures/square_medium.jpeg
13706,barbikovaa,s,138,2022-12-12 12:07:23.384142,name found,Sveta Bárbikova,,90 followers,Русский and English,Joined in Jul 2021,"Гармония с собой для меня основа счастья и мой жизненный приоритет. В стремлении к гармонии я пришла к регулярным практикам медитации и йоги и сейчас начала записывать и работать над своими медитациями, которыми хочу делиться с как можно большим количеством русскоговорящих людей по всему миру....read more",https://users.insighttimer.com/OmcAy3KiSQcbu2LGaKuGFn4eOkh2/pictures/square_medium.jpeg
13707,meditandovida,s,138,2022-12-12 12:07:42.813232,name found,Silvana A. Santos,,90 followers,Español,Joined in Jun 2021,"Silvana es Instructora de Yoga Nidra y Yogaterapeuta. Mientras transitaba su carrera profesional, la meditación la ayudó a desembarcar en las orillas de la paz interior luego de ajetreados días de oficina. Después de varios años y de la mano de IYT, conoce la milenaria Yoga Nidra, el Yoga del Sueño, que le abrió las puertas al impactante mundo que subyace entre el sueño y la vigila. Silvana imparte sus prácticas de acuerdo con las enseñanzas y método desarrollado por Swami Satyananda Saraswati. ...read more",https://users.insighttimer.com/Z2w5e4c2n9J8w2A2v5B1e9B4m1k1Z9a6A6L8A6h8H2b8u8b6e9c1a9k6K3E1J2m7a3v9S0T9P8g0M6P0s2C0u6B4T0V0T5j2B6U6/pictures/square_medium.jpeg
13708,practicewithscarlett,s,138,2022-12-12 12:07:45.912623,name found,Scarlett Chang,,89 followers,English,Joined in Apr 2022,"Scarlett is a mindful flow yoga teacher, yoga nidra guide, intuitive empath, writer and visual artist. Discover deep embodiment, true self-love & complete wholeness. Journey inward and return to yourself with these practices.",https://users.insighttimer.com/YGEP272q85S8dBNwXbNHnbEtzpz2/pictures/square_medium.jpeg
13709,yogawithshanee,s,138,2022-12-12 12:08:00.030112,name found,Shanee Finley,"Los Angeles, CA, USA",89 followers,English,Joined in Feb 2021,"Shanee Finley (also referred as Sharanya) is a devotional Yoga Teacher, Meditation Teacher, Reiki Healer, Sound Healer, Birth Doula, Bodywork therapist and Transformation Coach based in Los Angeles. 
In each class, she guides students to address bodily awareness, emotional transformation and creative intention. By connecting to your own awareness, we move deeply into a more integrated experience through the practice of meditation and yoga....read more",https://users.insighttimer.com/c3F3p4n8U7Q4g7N7F4w3m8v1u7z7G3m8h7Q7A3a1z8Q2V4m0V0B4K3F9Q8J4b9x3x1m6r6q9f0c8J6A9q3C9A5n7f8x7F7L5f1q8/pictures/square_medium.jpeg
