,teacher_id,alpha_index,batch_id,scrape_date,scrape_status,teacher_name,location,followers,languages,date_joined,about,image_url
12700,rebecasaray,r,128,2022-12-12 08:43:08.248542,name found,Rebeca Saray,,45 followers,Español,Joined in Jan 2022,"Rebeca Saray  es una soñadora  y emprendedora enfoca la sanación desde el arte y la creatividad, además de terapeuta es fotógrafa artística, speaker, autora y directora, eso la ha llevado a especializarse desde el lado creativo y ayudar a otros a profundizar desde ahí.
Sus pasiones son la enseñanza y la creación, al enseñar está en continuo aprendizaje y fluye desde la motivación, sin olvidar mencionar que es una soñadora empedernida y ama ver el proceso de evolución de los que llegan a ella. 
Se ha formado en arteterapia, mindfullness, coaching, psicoterapia, tarot psicoterapéutico evolutivo, astrología, registros akashicos, gestalt, constelaciones familiares, radiestesia,  geometría sagrada, esencias florales, trabajo y sanación energética, EFT, Reiki Angélico, sueños lúcidos, trabajo con el aura y cristaloterapia.

Está aquí para ayudarte a conectar con tu energía creativa desde la espiritualidad y un proceso psicomágico....read more",https://users.insighttimer.com/5vxcNUFdMRew2CGyUWMWsWzd16C3/pictures/square_medium.jpeg
12701,lovebreathwork,r,128,2022-12-12 08:43:10.929726,name found,Raquelle,"Sydney NSW, Australia",44 followers,English,Joined in Sep 2021,"Raquelle is based in Sydney, Australia",https://users.insighttimer.com/D9S2N5n7m8p8z9w0M7b5d7F6j3Q3d2r4c7W1K7a4T4a7V4S6t6Q4Y7V0B7K9M6S9y2f4v2j9A2y6x9a2F9L0B7x5G3y3K0p1V1T2/pictures/square_medium.jpeg
12702,rcw,r,128,2022-12-12 08:43:29.772849,name found,Rowan Woodmass,"Montreal, QC, Canada",43 followers,English,Joined in Apr 2019,"Rowan is a visual and ceramics artist, a writer, and a singer, living on stolen Mohawk land in Montreal, QC. They have published one book, a poetry chapbook called ""Tiny World"", and they have written op-eds and autobiographical pieces for CBC, Schmopera online magazine, and Adobe XD. They have been featured in Flare, Xtra, and elsewhere. They have received attunements in Reiki and Munay-ki, and training to teach yoga....read more",https://users.insighttimer.com/Z8D8H6f1S3y1k5E4g3Q6e9A6v2s4D6W0K0B3b0X5J5J9r4K1e5N5R2m0V6m6w3F9q3e7b4w1R1W9Y0c8B0t1a1V3X2W8s0b8r8A0/pictures/square_medium.jpeg
12703,wildselfyoga,r,128,2022-12-12 08:43:48.588234,name found,Rose Hill,"NSW, Australia",43 followers,English,Joined in Apr 2020,"Rose has been teaching yoga and meditation for over 14 years. Her passion is helping people to re-connect with their true self. Rose is a cofounder of Wild Self Yoga, an organisation that trains yoga teachers and offers ongoing resources to support yoga teachers in their journey....read more",https://users.insighttimer.com/c3v2j5K9x0n4u3f9j6N0B5J7c2d2g7S7c0R6Y6P5F8D2G8e3T0m6f7q6z6w9J0F3L7T2Z5w1c1v6R9Q0J1S6Q4Q0x4B4g9D0f9t7/pictures/square_medium.jpeg
12704,ricardia,r,128,2022-12-12 08:44:07.454910,name found,Ricardia Bramley,"Berlin, Germany",43 followers,English,Joined in Apr 2020,"Ricardia's down-to-earth guided meditations are a space of slow and conscious self-exploration, to help you in your quest to battle anxiety, overcome hardship, and find lasting tools for spiritual growth and radical self-love. Meditations are suited for beginners, advanced students, and people who simply need a time-out from their busy minds and bodies. 

Ricardia is a certified hatha (500h BDY) and yin yoga teacher, as well as the inventor of the men's yoga series YUNGsYOGA....read more",https://users.insighttimer.com/V8H0E2q1d9h0M7D9B2d2e0J1t0j9S0u9q1K1x4G1v4D6D4s2e1K6E1X8F0p5P3z1X3R0V6s8r4f1Y1C1x0F2B4f0f9P0w9e7m2t6/pictures/square_medium.jpeg
12705,rivka,r,128,2022-12-12 08:44:34.367656,name found,Rivka Worth/Eco Soma,,42 followers,English,Joined in Mar 2022,"Rivka is one of Australia’s leading exponents of Conscious Dance. Her love of dance and nature come together in her work, Eco Soma; devoted to re-building healthy relationships with nature through embodied practice. Rivka offers Eco-Somatic practices of listening, presence and renewal through physical and sensory bonding with the natural world. Rivka’s holds a BA Dance, Eco-Somatic Educator, Certified 5Rhythms teacher, Certified Futuring Trainer and is an author, mother, performing artist and embodiment coach....read more",https://users.insighttimer.com/m1XbwRcMXJeiQx4oHdZ1NEvkGrz1/pictures/square_medium.jpeg
12706,reneevidalfurbush,r,128,2022-12-12 08:44:53.282999,name found,Renee Vidal Furbush,"Tolland, CT, USA",41 followers,English,Joined in Feb 2020,"Renee is a healer and guide through the Akashic Records, assisting others to their path through the Akashic Records, multidimensional healing, trance & QHHT. Through her meditations, healings & activations, she will support you in surrendering all limiting beliefs, karmic connections & constraints. You will learn how to access your guides, teachers & other dimensional facets of your soul. You will journey through the inter-dimensions of your soul & uncover your souls path & purpose....read more",https://users.insighttimer.com/M2d4p5a3s7f9g3s4y2E6p7F9r9Q3y0p2W1t9s0Q4M7c6E4W0v9E9V1a6C0K9J7Q2Y1L3B0x9B4r1e8S5U6M7d9h3D8K5H1T4Q6H6/pictures/square_medium.jpeg
12707,rachelislam,r,128,2022-12-12 08:44:56.008747,name found,Rachael Islam,"Adelaide, Australia",41 followers,English,Joined in Jun 2021,"Rachael is a passionate yoga and meditation teacher in Adelaide, South Australia. My goal in every practice is for each individual to relax and re-energize their spirit, enhance their mind, nurture their emotions and lengthen and strengthen the body. With an interest in history also expect some ancient wisdom weaved with modern philsophy - Enjoy!...read more",https://users.insighttimer.com/F9n6q1x8w1m9u0u6x5X5C1V4T4g5b6F2E9W0W2w7c8A1G9V8s9v6e6D2q8k3m5Z9f3a4x9X0P3z7m0y9p8h9T3A1a6F5h4G4n7Z7/pictures/square_medium.jpeg
12708,yoginirach,r,128,2022-12-12 08:44:58.767216,name found,Rachael Wagstaffe,,41 followers,English,Joined in Nov 2020,"The Astro Yogi, Rach uses the guidance of the stars for yoga classes & meditations as we flow through the year",https://users.insighttimer.com/X7dtMSIrglcwljhtH9JNpUVmW1g2/pictures/square_medium.jpeg
12709,gigihaubner,r,128,2022-12-12 08:45:17.957798,name found,Rebecca Haubner,"Brisbane, Australia",41 followers,English,Joined in Apr 2020,"Rebecca is a Clinical Psychologist, Certified Trauma-Sensitive Yoga Facilitator,  Trauma-Sensitive Mindfulness Practitioner, iRest Meditation Teacher, and Mindful Self-Compassion Teacher for adults, teens and health professionals based in Brisbane, Australia....read more",https://users.insighttimer.com/d2Q7A3d0w6C9k6e9N4x8G6J2h7G1z2N1z5H2L7N2f8Q8k5F2C7d2P4a0b7f7k1t8P6L2y5b7y0M0F6q1D5n4d8T2k7C3G0h0g6v1/pictures/square_medium.jpeg
