,teacher_id,alpha_index,batch_id,scrape_date,scrape_status,teacher_name,location,followers,languages,date_joined,about,image_url
100,raiseyourvibe,a,2,2022-12-11 01:18:14.711583,name found,Anjale Perrault,"Los Angeles, CA, USA",1.8k followers,English,Joined in Mar 2019,"Raise Your Vibe is a movement born in love and propelled by light. Our tribe of soul-centered seekers, yogis, light workers and change-makers align with spirit and connect with the collective consciousness of our souls through heart-centered retreats, workshops, sacred circles, guided meditations and gatherings....read more",https://users.insighttimer.com/m2P2Q2z0W0k2L3c3D1A2K1X1X9T6E0P9J6Z7p7w4Q7y2M4W2h9f8H3V5z8Z6t8D3j4z3Y4M0A4B0f5a6s0S6p6x8G5k6B1w5r9z5/pictures/square_medium.jpeg
101,agustina.consulpsi,a,2,2022-12-11 01:18:37.545349,name found,Agustina Grima - Abundant Universe,"Buenos Aires, Argentina",1.8k followers,Español and English,Joined in Jul 2019,"Maria Agustina Grima is a counselor specialized in personal development, and motivational self-esteem.  Agustina's big goal is to be able to transmit her knowledge so that each person can achieve balance, well-being, and inner strength to face every circumstance that life presents. Agustina ´s passion is to help people with motivational, meditation, healing and self-awareness exercises so they can acknowledge that power is within one and improve the quality of life....read more",https://users.insighttimer.com/Q4G4N1j9v5j3P8v8N2D5q0e8V8C8p0b4S1r2a2B0e0j7G5p6R4K8Y4x2E9c6Q7t4c0N6Y8M4V3m4Y6F6t8d5B1m1E9f8a4g7k9d1/pictures/square_medium.jpeg
102,andreikisselev,a,2,2022-12-11 01:18:40.334885,name found,Aндрей Киселёв,"Moscow, Russia",1.8k followers,Русский,Joined in May 2020,"Сертицифицированный преподаватель Программы развития Эмоционального Интеллекта «Ищи в Себе» (SIY), созданной в компании Google.

Мои учителя:
- Вера Савеличева, Россия,
- Йорген Ларсен (Нукуну), Дания,
- Фрэнк Пьюселик, США,
- Институт Лидерства «Ищи в Себе» (siyli.org), США....read more",https://users.insighttimer.com/k2v3Y5k1N6Q3c5d3j8P0A2L4g7n8k2k6Z4c6g7Q5Z4U8M6J8G0j5u8Z1M5W6b2L9k3j0P3K9e2X5g0U1n6t6V2K7y3V7z9s7K9A4/pictures/square_medium.jpeg
103,aspenmarino,a,2,2022-12-11 01:18:43.008762,name found,Aspen Marino,"Montana, USA",1.8k followers,English,Joined in May 2019,"Aspen is an Embodiment Coach and Facilitator. She supports people in creating freedom in their life through the lens of the body.  Her soul's purpose is to heal the planet by healing the disconnect in ourselves from our Wholeness. Her work awakens more choice, agency, personal power, and possibility....read more",https://users.insighttimer.com/p6a3C5M6C9z1s8L5q7b9f2k3t3Q9b9n8x2d0E7S0Z8F4L8j9y4s9b3K7h5F7S7Q7K1b4c7C2X5y1L0c9L4T4q0b8A2k8N6n0T5n6/pictures/square_medium.jpeg
104,gospeltalk,a,2,2022-12-11 01:19:05.864799,name found,Ambe Long,"New South Wales, Australia",1.7k followers,English,Joined in Feb 2018,"A messianic Christian Creative Coach, Ambe's meditations guide you into a deeper level of spiritual healing in Christ. Lead by the Holy Spirit, her meditations focus entirely on Biblical scripture. Sharing a lifetime of meditation practice; Ambe guided meditation, & worked in the arts & film (her team won an academy award in Gatsby). She was born again 17 years ago. Worked in ministry at Bondi Beach and now dedicates her life to serving the Lord & His children, from Central Coast Australia....read more",https://users.insighttimer.com/U0y2u0F2n4T9v4d8C5c9p0b7B9t3u0D8e4A5C0q7D5Z6v9V0v8z0j9s7n8p9p6q1Q4v5e0V2V0v1D9z4Q0s2Z9g1u4L3A3r6R3V9/pictures/square_medium.jpeg
105,audiobyak,a,2,2022-12-11 01:19:08.755421,name found,Audio by AK,"New York, NY, USA",1.7k followers,English,Joined in Jun 2020,"Audio by Ak's crafted sound sends isochronic tones & binaural beats to your brain. 
Your brain then responds by syncing its own waves to the beats.
This is called Brainwave Entrainment, and it's been validated by research-backed science for 70+ years.

His unique tones help in safely arousing your brain into your desired state. 
It’s effective in reducing stress, headaches, inducing sound sleep & a lot more.

Just focus on beats & leave it to it....read more",https://users.insighttimer.com/m0P4Z4J5g3s6c2K2g2c2v0a9q6X3u9x2L9L7B0D6p5G7u8j0k7W4U6b4F4K5g7n1H4n4n1N7Y4r8D6G1U7m0b8d6M3U8g6E3X2u3/pictures/square_medium.jpeg
106,arjunaishaya,a,2,2022-12-11 01:19:11.673773,name found,Arjuna Ishaya,"Richmond, North Yorkshire, UK",1.7k followers,English,Joined in Oct 2017,"Arjuna is a Bright Path Ishaya monk and meditation teacher. Formerly he was an outdoor instructor in New Zealand until he discovered the joys of the Ishayas' Ascension meditation. Selling up shop, Arjuna travelled the world and ended up in North Yorkshire, UK.

You can just get by; or you can live a profound, adventurous, fun, truly Alive and free life. Developing a relationship with the still, silent presence that exists - always - beyond your mind is the key. Simple does it....read more",https://users.insighttimer.com/E1T0H7W1K1s0z0s2a4B0R8N7H7F2K8w9C3g5j0y0f5j9q0Q9F7L1G6t5T6b8D1y1Y6f1r8P6p5S4U7B0p5J4h7D5F4W7V7n1b1U7/pictures/square_medium.jpeg
107,aanumeditacion,a,2,2022-12-11 01:19:14.387713,name found,Aanu Meditación,"Buenos Aires, Argentina",1.7k followers,Español,Joined in May 2018,"La misión de Aanu meditación es producir contenido que todo ser pueda utilizar para caminar con más conciencia en cada área de su vida;  y así impecabilizar la relación con el prójimo.
​Ejercitar la mente integrando el cuerpo, las emociones y la creencia en una misma conciencia desarrolla un mayor acercamiento a su completud y a los dos fundamentos básicos de la meditación: la ecuanimidad y la vacuidad....read more",https://users.insighttimer.com/H4e6y5x3s6u2y9G0L0A0d9L0W6D9s1H3m1s7D4R4h4A6s6g0j8z0h6k4K2X5m7B6Y8g3B2e1S4n5R8K4B9t0W1r6d7S2f9t3j8J1/pictures/square_medium.jpeg
108,vajralee,a,2,2022-12-11 01:19:39.657461,name found,Allie Lee,"Lancaster, UK",1.7k followers,English,Joined in Apr 2020,Allie Lee is a meditation practitioner who has worked extensively in mindfulness coaching and EFT. Founder of Writhem© Movement. ,https://users.insighttimer.com/F5w0A5Q6Z0n5J6g4K4x4S3m0h8W9q1V9e7F7s0D9e4E0m9P3F3w5R7C8X9a5r5Y6H4a2T2y8m0U7g7f9H3V2q6v1E6A0q7A9z5B7/pictures/square_medium.jpeg
109,adivajra,a,2,2022-12-11 01:19:42.295657,name found,Adi Vajra,"Hood River, OR, USA",1.7k followers,English,Joined in Sep 2018,"Adi Vajra is a spiritual teacher living in Hood River, Oregon.  Trained in multiple disciplines such as classical yoga, Shamanism, Tibetan Buddhism, the Enneagram and A Course in Miracles, Adi is a teacher who reaches beyond the confines of doctrine to the authentic ancient core of true knowledge.  ...read more",https://users.insighttimer.com/D8d3c5q7r0v3e7L8h0F8t9y8t7f3d2n5R7x8T3a1q1D8L1L2s3t7a3T6s9D1U6G4E1a9w7s8G6a2r1k9F5g0B6U4v2n5q5R3y9T5/pictures/square_medium.jpeg
