,teacher_id,alpha_index,batch_id,scrape_date,scrape_status,teacher_name,location,followers,languages,date_joined,about,image_url
11600,healinginsideout,n,117,2022-12-11 22:00:49.179753,name found,Nicole Matthiesen,,3 followers,English,Joined in Oct 2022,"Nicole Matthiesen is a holistic healing guide, Ayurvedic health advisor, and the founder of NM Yoga + Wellness. 

After (over)working for many years in the corporate world, she found herself burnt out and experiencing chronic health issues, including IBS. Working with various modalities, from yoga and Ayurveda, to tarot and other spiritual practices, Nicole experienced profound healing in body, mind, and spirit.  

Deeply transformed by this healing journey, she left the corporate world and now supports others in healing and thriving through Ayurvedic consultations, coaching, intuitive tarot readings, and more....read more",https://users.insighttimer.com/p5G3F1X1s3f2r5G5Y8e4F7z4P1E1X8P1j1p1s1D2v4K2K6H8Q7c0X3h8F5z9k9q7M1m1K2T8Y9E6D3R8W8X4C7U5F5H9R2m9d3A1/pictures/square_medium.jpeg
11601,neuzamariano,n,117,2022-12-11 22:01:07.967371,name found,Neuza Mariano,,2 followers,Português,Joined in Apr 2020,Acredito num mundo melhor e acredito mesmo que podemos fazer mudanças. Nutro um pensamento positivo e acredito que criamos aquilo que pensamos.,https://users.insighttimer.com/p3Z0K5G6E6x9X2A7X8X9g4p9p3j2y6J1d3A9Y8b9J0h0B1a9n1M9Z0D2D2N3f2M6h2w1D0V9Y1R0n2c1w0P9Q2W2a7q5A4E6T6A1/pictures/square_medium.jpeg
11602,nathanielsimha,n,117,2022-12-11 22:01:20.761831,name found,Nathaniel Try,,2 followers,English,Joined in Sep 2021,"Nathaniel's an Australian-Lebanese man in his mid-30s who's been living in Thailand for almost a decade. 

He completed his first Yoga teacher training course on Koh Phangan (Thailand) in 2012, studied with Master BNS Iyengar in India in 2014 and completed his advanced Yoga teacher training course in Bali in 2016.

Nathaniel is the creator of Yoga For Modern Men, Essential Yoga For Kids and Digital Detox Asia....read more",https://users.insighttimer.com/jp3kwXSCLxX64PVu8F3kADLJOc02/pictures/square_medium.jpeg
11603,ninazinnewengland,n,117,2022-12-11 22:01:39.799194,name found,Nina G,,2 followers,English,Joined in Feb 2022,"Nina is a lifelong spiritual explorer and Usui Reiki Master. She believes mindfulness, meditation and spirituality is an ongoing transformational journey that embraces all if allowed. She hopes to present these ideas in ways that helps you to feel welcome and celebrated - and allows you the joy, empowerment and connection that comes when you ""tune in"" to and for yourself. 
Nina is a business owner/photographer, a dance and fitness instructor and mom of three living in Massachusetts....read more",https://users.insighttimer.com/855uSawGTMY2ZGp4GhMJNAgLEMS2/pictures/square_medium.jpeg
11604,nathyseabra.yoga,n,117,2022-12-11 22:01:58.459911,name found,Nathalia Seabra,,2 followers,BR. Português,Joined in Aug 2022,"Nathalia é professora de hatha yoga, realiza meditações com foco na respiração consciente trazendo relaxamento e bem estar.",https://users.insighttimer.com/9JJfc02DrXOTpy3NDlrIfWIUFLf1/pictures/square_medium.jpeg
11605,nicholaswolf,n,117,2022-12-11 22:02:17.303821,name found,Nicholas Wolf,"Bucharest, Romania",2 followers,Română,Joined in Aug 2022,"My training concerns the visual imaging of creative positive ideas, basically anchored in the Christian Tradition, but including many connections to other traditions: Taoism and Buddhism. The presentations are consisting in relative short audio clips, no more than ten minutes, on various actual topics: depression, loneliness, anxiety, unhappiness, and so on. The basic intention is to treat all the emotional deficiencies by relating them to the great archetype of the Primordial Man that in echo will restore the balance and perfect image of any human being. Without abusing in Christian symbols, even by substituting them for universal concepts valid irrespective of culture, even for atheists, the purpose is not to convert to a specific belief, but to heal by restoring the primordial harmony, inherent for any human being at the age of childhood. 

I live in Bucharest, Romania, and I work as communications engineer in the space industry....read more",https://users.insighttimer.com/fz1ESsmox8Ql1EGK8zfJWOogLwE2/pictures/square_medium.jpeg
11606,neilspencer,n,117,2022-12-11 22:02:36.057334,name found,Neil Spencer,,2 followers,English,Joined in Sep 2021,"I am an online Yoga entrepreneur, and coach for deepening and advancing your practice on ALL levels -  for your Hero's Journey.

My program is: Ground to Crown - Slow Down to Power-Up Your Yoga + Spiritual Life

I have been practicing Yoga, meditation, mindfulness and the martial arts (Chinese Kung Fu - Wing Chun)  for 8 years. I would consider myself a student of mystical traditions. My interests and experiences include:

Yoga philosophy; Buddhism, Taoism, Zen; Shamanism, Sufism, Native American philosophy; Poetry from Mary Oliver, Linda Hogan, Joy Harjo, Rumi, Hafiz, etc; Christian Mysticism, Catholic Saints; Sacred Geometry; Plant Medicines, and Psychedelic healing.

Especially Joseph Campbell, the monomyth, and the ideals laid out in his book, The Hero With a Thousand Faces. 

I am impassioned by the Hero's Journey: 

Reconciling of all pairs of opposites in the heart. 
Balancing and harmonizing male and female polarity. 
Becoming aware of the purpose of life, and why you are here....read more",https://users.insighttimer.com/HmXqb7CIIbfs4r0txi3Z7KvJeTt1/pictures/square_medium.jpeg
11607,natashaworsham,n,117,2022-12-11 22:02:38.812373,name found,Natasha Worsham,,2 followers,English,Joined in May 2020,"Natasha is passionate about coffee, passion fruits, interior design, and meditation.",https://users.insighttimer.com/k6S8R7c1F1N1m0p1V4j1C8C5V5y8a9K2W9V8E7N1B1J1V2N7J6K5K6N8A2Z9L3A8P2P3r2e4A3s7H1H1R8c0z8y1d5S6m5b8m5c0/pictures/square_medium.jpeg
11608,nell,n,117,2022-12-11 22:02:51.582283,name found,Nell Wengert,,2 followers,Deutsch and English,Joined in Aug 2021,"There is always a reason why you begin with the practise – back pain, insomnia, inflexibility, head ache – but there is another reason why you never want to stop doing it…..when you experience something else than “only” an exercise. You are not only doing a great thing for your body and your health but also for your environment- Treating other people the best way you can.

​

I feel blessed to have the opportunity to share my love for yoga with you. I can only recommend trying different styles and teachers of Yoga to find your personal way into it....read more",https://users.insighttimer.com/9v8hocJ2DYRYltMa79uCToKWLeF3/pictures/square_medium.jpeg
11609,mindfulnikki,n,117,2022-12-11 22:03:10.327222,name found,"Nikki Levine, MA",,2 followers,English,Joined in Jun 2022,"Founder of the JustBE Mindful Program for teachers and parents of kids ages 7 & up.  I have taught my JustBE program for a decade and have created a fun way to engage kids so they want to practice moments where they can JustBE - more mindful, focused and kind....read more",https://users.insighttimer.com/eo7lQZbIEwcUbEmiUElG7gEQ1XW2/pictures/square_medium.jpeg
11610,nicoroenpagel,n,117,2022-12-11 22:03:29.202831,name found,Nico Roenpagel,"Berlin, Germany",2 followers,English and Deutsch,Joined in Jun 2022,"Nico is a 21st-century mystic enthusiastic about evolving expressions of wisdom in today’s world of unprecedented complexities and possibilities. He brings 20 years of yoga, conscious dance, and daily meditation practice, including retreat experiences in yogic and Buddhist traditions. Equipped with a PhD in art education and a scientific understanding of the benefits of meditation, Nico has brought mindfulness to universities, museums, concert halls and various professional environments....read more",https://users.insighttimer.com/H0Q6e2e8H3f8J4Z7Y1A9R9n8f5n6d5K9S8X1e3j1P1y4G6X4g8D7v9R9B9K5g5h0G7w9M0k4j5T4J8x7X0J5c8U7Z9J2b2F2c8F4/pictures/square_medium.jpeg
11611,natasha_yoga_mind,n,117,2022-12-11 22:03:47.902902,name found,Natalia Lipkanskaya,,1 followers,,Joined in May 2021,"Yoga teacher, EYP teacher, Mindfulness Instructor
Care about self-care, help to calm and relax after hard day, help to release stress and be kind to yourself and the world around you",https://users.insighttimer.com/g6wHW6MShPZg4rodIhp4nbCgO2P2/pictures/square_medium.jpeg
