,teacher_id,alpha_index,batch_id,scrape_date,scrape_status,teacher_name,location,followers,languages,date_joined,about,image_url
10900,soulalee,m,110,2022-12-11 17:15:20.120990,name found,María de Alejandra Gonzalez Reyes,,10 followers,Español and English,Joined in Nov 2021,"Yoga Alliance certified instructor in Ashtanga vinyansa, sports yoga for children and Gathasta yoga, ""
Dedicated to sharing the practice of yoga as a vehicle for transformation and awakening of consciousness with mind and body.",https://users.insighttimer.com/69HwxIHULhQvj4Fnu3UE1jvEf4r1/pictures/square_medium.jpeg
10901,harmonious_balance,m,110,2022-12-11 17:15:38.772928,name found,Manuela Rösner,,10 followers,Deutsch,Joined in Oct 2021,"Manuela Rösner arbeitet mit einer ganzheitlichen Sichtweise im Gesundheitsbereich. Es ist ihr ein Anliegen Menschen dabei zu begleiten, die Harmonie in ihrem Körper, Geist und der Seele wieder herzustellen. In ihren Meditationen geht es vorrangig um Entspannung sowie um die Aktivierung der Selbstheilungskräfte und darum, wieder das Fühlen zu lernen. Dabei arbeitet sie gerne mit Farben und Licht....read more",https://users.insighttimer.com/H2vMR3M0mDfND4qSNXVVxkCX9sQ2/pictures/square_medium.jpeg
10902,monita,m,110,2022-12-11 17:15:51.741397,name found,Monita,"London, UK",10 followers,,Joined in Mar 2021,"Monita is a London-based producer and music artist. She makes trap music with that upbeat, empowering, and light-hearted feeling and empowering lyrics.

The lyrics range from affirmations, to talk about meditation and other self-development things that cross my mind on this spiritual journey. She creates spiritual trap music to raise the collective frequency. You can find her music on all streaming platforms....read more",https://users.insighttimer.com/WLZRkG6AIgUUSYmou79dhnUdns92/pictures/square_medium.jpeg
10903,theheartjourney,m,110,2022-12-11 17:16:10.647604,name found,Marijke Reed,,9 followers,English,Joined in Mar 2022,"Marijke is a Dutch/ British meditation and yogateacher living in Hamburg, Germany. For the past decade she has delved into the world of self development, and studied and practiced all over the world from India to New Zealand.  She is the founder behind the online platform The Heart Journey, where she supports people in their journey from home through the tools of meditation & yoga....read more",https://users.insighttimer.com/tZOlG3L85igPchFZCIASuxh9WjB2/pictures/square_medium.jpeg
10904,mar_g,m,110,2022-12-11 17:16:29.518525,name found,Mar G,"Mexico City, CDMX, Mexico",10 followers,Español and English,Joined in Oct 2022,"Empezó a meditar después de de sufrir serios ataques de ansiedad. La práctica le ha ayudado no solo a superar este obstáculo sino a mejorar su vida en gran manera. Entender a ser paciente con su respiración le ha traído gran paz a su vida. Con la idea de ayudar a gente que padece  lo mismo o que comparte la ideología de que vivir en paz es vivir feliz, comenzó a dar pequeñas sesiones de meditación y entrenamiento físico en linea durante la pandemia....read more",https://users.insighttimer.com/2bf9aw5XcgYM68R4Zfk4cRDURQk2/pictures/square_medium.jpeg
10905,mignon,m,110,2022-12-11 17:16:32.542154,name found,Mignon,"Seattle, WA, USA",10 followers,English,Joined in Jul 2022,"Founder of Major Healing, a mentoring/teacher non profit that incorporates mindfulness, yoga and support for those embarking on their healing journey. Mignon has received her 200 hour CYTT certificate as well as 95 hours of Children's Yoga teacher training with a trauma focus. She will be graduating in February of 2023 with her Mindfulness Teacher Training Certificate under teachers Tara Brach and Jack Kornfield. Vipassana and mindfulness have been her main areas of study with in meditation. She has practiced both Bikram and Vinyasa Yoga for over 10+ years. Mignon's goal as a meditation teacher and mentor is to allow students to grow in their practice whether they are beginner's or have years of experience. Meditation has been such a powerful tool in her own healing journey she knew that teaching was the only way to honor that!...read more",https://users.insighttimer.com/D5c0R5B1j6f8u3D5n4b8Z7m3T3K5w2p5u3Y3S8A1w8g9j3N8k3a9B4b3z3K8A3g5f1G6Q3C8W3K8S2c0c5y7N4v6J5H0a8J6G2X6/pictures/square_medium.jpeg
10906,solamankay,m,110,2022-12-11 17:16:57.365249,name found,María Sol Romero Acuña,"Parana, Entre Rios, Argentina",10 followers,Español and English,Joined in Oct 2022,"Mother and family woman. Nature lover. Gestalt therapist with a backgound in Energetic Medicine. Eight consecutive years of daily Meditation practice. Meditation lover. Extended group teaching experience.  Sing, write and play the guitar are my hobbies and my way to pray and express my emotions....read more",https://users.insighttimer.com/s9R8C6C5n0g4U5T8N6F7u6A3a7F0x9j7d7n1X2x7F4s5t8N3P1C7s1b1E1s5R2F9N9G7j2A3v7X9r6n7T4d5M7k4y8E0x1U2D8m6/pictures/square_medium.jpeg
10907,moniquebathis,m,110,2022-12-11 17:17:16.037893,name found,Monique Bathis,,10 followers,English,Joined in Jan 2022,"Monique is a Music Therapist, Womens Mentor and Mama dedicated to guiding women to cultivate more inner harmony, joy and fulfilment, unlock their creative expression and guide them home to themselves.

Monique’s soul mission is to guide women to walk through life in harmony with their desires so that they can feel more connected to their body, enhance their relationships, live authentically and feel more lit by life....read more",https://users.insighttimer.com/KYFt3Kk61iRfUZRcnWl4AJpS2Xt1/pictures/square_medium.jpeg
10908,michellewaxdating,m,110,2022-12-11 17:17:18.598420,name found,Michelle Wax,,10 followers,English,Joined in Mar 2022,"Michelle Wax is a dating coach to help you end your dating frustration and find your person with more ease and joy. She has been featured in Forbes, Business Insider, Well + Good and has interviewed thousands of individuals on their happiness and relationships in her work across 50 states through American Happiness Project. She works individually with clients one on one through dating coaching experiences....read more",https://users.insighttimer.com/pRTXjLEBhxf2vslRrVijmVTEEAe2/pictures/square_medium.jpeg
10909,awakens.sol,m,110,2022-12-11 17:17:37.250433,name found,Marlies Reed,,10 followers,English,Joined in Feb 2022,"Marlies is a life-lover, health-lover, and light and joy seeker. She is all about spreading light and love through whatever she is called to. ",https://users.insighttimer.com/s8zfKV63CwS9BPwa20581QaF3Cs2/pictures/square_medium.jpeg
