,teacher_id,alpha_index,batch_id,scrape_date,scrape_status,teacher_name,location,followers,languages,date_joined,about,image_url
15400,vishnuprasad,v,155,2022-12-12 10:14:05.792756,name found,Vishnu,"Kerala, India",72 followers,English,Joined in May 2021,"Vishnu the author of the Book “Silence to Stillness, No one can hurt you"" and the founder of vishnuswasthiyoga.He served and contributed his wisdom to thousands of people across the globe more than seventy-five nationalities. He started his deep yogic and spiritual journey at a very young age and was initiated into spiritual and yogic meditation practice. He has made contributions to the well-being of society for over a decade through his teachings....read more",https://users.insighttimer.com/j7VY1phsyoYQHNZbnMa0XTkhRA13/pictures/square_medium.jpeg
15401,vanessadias,v,155,2022-12-12 10:14:24.979768,name found,Vanessa Dias,"Lisbon, Portugal",72 followers,English and Português,Joined in Jun 2019,"Vanessa Dias is a wellbeing coach, writer and teacher with +10 years of experience. With highly-recognised qualifications in areas such as Psychology and Coaching, Vanessa enjoys creating heart-centred interventions for those who aspire to lead a happier and more balanced life....read more",https://users.insighttimer.com/Y1Q2Y5t7t4z2t7C2b3y6J6k3N1C2Z4n9E0q1a3X0s6q8B5N5Z6F2w9n0H5r4v8X7s5d7Y8g0p7P3r0s4F6P1N0K3W6S3T8L5s9D0/pictures/square_medium.jpeg
15402,pub3193333,v,155,2022-12-12 10:14:50.086940,name found,Veronika Kamenicka,"Gelnica, Slovakia",70 followers,English,Joined in Feb 2021,"Veronika is a Holistic Health Coach and Yoga teacher currently living in Slovakia. Her intention is to inspire people to show up for themselves and the world around with more love, kindness, confidence and compassion. ",https://users.insighttimer.com/B9j6M2q7Y0P1r2M1v8v8t4s4z5A5T3s2y4L1w0W6N6z8e8r6U0y3D5c6v1P5J7K8W2s1U5R7s5R0Q9t4z8K7A7n5S4d0A4H4Y1H7/pictures/square_medium.jpeg
15403,vickymo,v,155,2022-12-12 10:14:53.192693,name found,Vicky Morrison,"Lucknow, ON, Canada",68 followers,English,Joined in Apr 2021,"Vicky Morrison is a soulful seeker of that which feeds and nourishes all aspects of life. She believes that everyone deserves to live a vibrant and healthy life. The wisdom she shares comes from her education as a Health Coach, Ayurvedic Lifestyle Mentor, Culinary Nutritionist and Yoga Teacher.  Vicky's warm heart and open mind inspires you to discover that which nourishes your path and brings joy to your heart. She lives on a family farm in rural Ontario with her husband Roger....read more",https://users.insighttimer.com/s6y1x9s4P0n2X1h3e4q9y9S4a4M5Q2P8Y4x7u0z4M1k2K2y7h2q5g8c5L1b4q1E7N6S1k4z7k7Z5q3S3p3U3e5Z9s0S5g4H2A3F6/pictures/square_medium.jpeg
15404,victorterapia,v,155,2022-12-12 10:14:56.071937,name found,Victor Hugo Lima,"Recife, State of Pernambuco, Brazil",68 followers,BR. Português,Joined in Jun 2020,"Tem como propósito de vida ajudar as pessoas a curarem suas feridas emocionais, caminhando, de forma autônoma e responsável, na direção do que é importante para elas.

Terapeuta Transpessoal;
Atendimentos Psicoterápicos;
Facilitador de Rodas de Masculinidade Saudável;
Professor e Massoterapeuta da técnica Kosha Body de Massoterapia Ayurvédica;
Eterno Aprendiz;
Adora pessoas, animais, música e praia, não necessariamente nessa ordem;
...read more",https://users.insighttimer.com/B8D5v9u8F8Y8y8E1t2H9M5E9Y7P2F4Q0u7G2H0M7V7U0p7e6g0q3E4R3a3m8w2z9J1V3B2y1p5F8G2r0d4Q6w7T7Y2T7M7C1F8d7/pictures/square_medium.jpeg
15405,zensational,v,155,2022-12-12 10:15:00.038922,name found,Vital Germaine,Henderson NV,66 followers,English,Joined in Nov 2020,"Vital has been practicing ZENism for a lifetime; incorporating such ancient philosophies as: Ikigai, Buddhism, Confucianism, Kaizen, The Way of Tea, and meditation practices in many forms. He subscribes and is open to all beliefs and ways of life.

On a professional level, Vital is a former Cirque du Soleil acrobat, 6-time author, life-coach, keynote speaker and overall inspirationalist. ...read more",https://users.insighttimer.com/j3a5f4c7u2M1m3A4N0t4z2d7j1T8r1W7m4W2n2v2y0h2J7J2q4F7L9T2M8w2K1C7w5Y6U0D5H0J9N8J8a5D2L8D0Y8A4E0B2D8L2/pictures/square_medium.jpeg
15406,volkermehl_ayurveda,v,155,2022-12-12 10:15:25.593871,name found,Volker Mehl ,"Heppenheim, Germany",65 followers,Deutsch,Joined in May 2021,"Volker Mehl ist Deutschlands angesagtester Ayurveda Koch, Yoga Lehrer, Visionär, Küchenphilosoph und zweifachen Gewinner des Gourmand World Cookbook Award 2015 und 2016 in der Kategorie Best Indian Cuisine Book in Deutschland.",https://users.insighttimer.com/OG8uzBU8avWA7cm4rm99k4fjk133/pictures/square_medium.jpeg
15407,somerandomrituals,v,155,2022-12-12 10:15:30.120099,name found,Vanus Cheung,,65 followers,"普通話, 廣東話, English, ",Joined in Jan 2022,"Vanus is a mindfulness and yoga teacher offering Mindful-Self Compassion programs and yoga classes in Cantonese/English/Mandarin. She is a marketer who holds a Master's degree in Buddhist Studies at HKU. Inspired by ancient Buddhist wisdom, she is eager to promote living deeply with eyes of compassion through daily mindfulness practices - no matter it is a casual or formal practice - to improve living quality....read more",https://users.insighttimer.com/MilIlwpcjZbiA7utbASbYsivNen1/pictures/square_medium.jpeg
15408,bergen,v,155,2022-12-12 10:15:34.321854,name found,Vily Bergen,,63 followers,English and Deutsch,Joined in Apr 2022,"Born in Austria, Vily is a bestselling author, longtime meditation trainer and storyteller. Having lived over 12 years in NYC and California, London, Vienna and Antwerp, Vily has experienced many challenges and credits mindful meditation with helping her discover her own divine spark within. In her illustrated meditation series, MY LITTLE MEDITATION, Vily wants to share how BIG an effect one 'little' meditation a day can have. On our lives. And the lives of our children....read more",https://users.insighttimer.com/6KG2xLZZoHNFiUBZ6lxtuE8UzJ12/pictures/square_medium.jpeg
15409,vidushisandhir,v,155,2022-12-12 10:15:46.224001,name found,Vidushi Sandhir,"New York, NY, USA",62 followers,English,Joined in Apr 2019,I am a working professional who has developed a daily meditation practice that I aim to make accessible to all.,https://users.insighttimer.com/u4q0t5y6S8S8G1D1Z3w2h2c3J6V8K7X7E1q5s1N3X8y7t8z7M9J9t0B3s2F5Q2p3w1n5v7B3P8b8e8h6Z8X7y5L1T2w0M4Y1Y1Y8/pictures/square_medium.jpeg
