,teacher_id,alpha_index,batch_id,scrape_date,scrape_status,teacher_name,location,followers,languages,date_joined,about,image_url
4300,elenavysotskaya,e,44,2022-12-11 17:40:45.357827,name found,Elena Vysotskaya,"Ky�v, Ukraine",438 followers,Русский and English,Joined in Dec 2020,"Elena Vysotskaya is MBSR Teacher and Psychologist, empowering busy humans to make the difference via mindful way of life and self-discovery. The primary aim of approach introduced by Elena is to live with more kindness, awareness, choice, empathy, patience, compassion and resilience. Areas of expertise: emotional intelligence, self-confidence, mindful leadership, executive burnout, workplace stress, well-being...read more",https://users.insighttimer.com/kTytIxJq0YV58HhRuCuFwIdhVE62/pictures/square_medium.jpeg
4301,energyequinox,e,44,2022-12-11 17:41:04.389283,name found,Energy Equinox,"Charlotte, NC, USA",437 followers,English,Joined in Jul 2017,"We bring over 15 years experience working with corporate America and qi (personal life energy). 

Our passion is to help people quiet the mind, improve professional and athletic performance, achieve optimal health, and find true forgiveness through personal energy improvement techniques like qigong, meditation, and Reiki.

We are here to help you get your life back into balance. As your instructor/facilitator/mentor, we will help you shift into a new way of thinking and living. Come learn how to embrace cooperation over competition and reconnect with your truth. By working together to help each other grow, we ultimately help ourselves grow. 

Let us help you remember how to manifest the blessings of universal abundance. ...read more",https://users.insighttimer.com/X6B6X7G4C3c8f6S9L1H2z5C5h8G1R8z6s3b0n8B7e5d4r4N7Y0m0G1U2T3A1f5B1B5B7Q7B5V4y4X3S1K9R0E3u8p3R8G8q8F2J9/pictures/square_medium.jpeg
4302,evelynorozco,e,44,2022-12-11 17:41:23.051524,name found,Evelyn Orozco,"Austin, TX, USA",433 followers,Español,Joined in Aug 2020,"Gracias por estar aquí. Evelyn lleguó al mundo de la meditación gracias a la práctica del Yoga. Por años, ha sido para ella un maravilloso proceso de inspiración, aprendizaje y crecimiento personal, que la ha ayudado a encontrarse con su ser interior. A través de RA MA DA SA Luz Sanadora, Evelyn te invita a compartir juntos esa linda experiencia, mediante meditaciones y melodías que ella misma ha creado, esperando llegar a tu corazón y poder experimentar juntos, mediante la luz sanadora, el milagro de estar vivos.
Om Shanti Namaste....read more",https://users.insighttimer.com/JxP2rRhk2WOusnRzO87W9qpW8GU2/pictures/square_medium.jpeg
4303,edwintan,e,44,2022-12-11 17:41:41.793554,name found,Edwin Tan,"Bali, Indonesia",423 followers,English,Joined in Jul 2020,"Edwin Tan teaches Self-Healing combining transformation mindset, mindfulness tips, the practices of breathwork, meditation, yoga, qi gong and sound healing. 

He is an experienced yoga teacher (ERYT200hr) , a Certified Meditation Teacher and Mindfulness Life Coach as well as Sound Therapist with more than 2,500 teaching hours. He has been a lead teacher in one of yoga school in Indonesia and has trained many yoga students becoming yoga teachers....read more",https://users.insighttimer.com/h7n9x8t0J7Z8a2a2w7q5U5F8C0x4E7B6m6r9U9S9N3Y2H7s0g1h9N0f9q3E5g6K4N0z4r1t5t3k8j9R0w3Y6A5d8g7K0r5G0U6N7/pictures/square_medium.jpeg
4304,ericjohncampbell,e,44,2022-12-11 17:42:06.623624,name found,Eric John Campbell,"Los Angeles, CA, USA",423 followers,English,Joined in Mar 2020,"Eric began his journey as a kid who was obsessed with money. Monopoly was his favorite game, and at a young age entrepreneurship was all he thought about. At the age of 24 he had a Spiritual Awakening and began channeling words through automatic writing. Now he channels written content about money that helps to nurture your Intuition. Money Loves Intuition!...read more",https://users.insighttimer.com/e9V7P2F7x1A2B2t1V9z9X6y3f1u7N4Y9L8P0a7X4t8D5W6f7t1y3j6W6Q4W3w8Y1d1y6n0N1Z2j0W6J0L7w8Q6Q0M6q7k5E0r2C1/pictures/square_medium.jpeg
4305,evelynrysdyk,e,44,2022-12-11 17:42:25.474417,name found,Evelyn C. Rysdyk,"Nobleboro, ME, USA",420 followers,English,Joined in Feb 2017,"Evelyn is a renown shamanic author, teacher, speaker and healer. She is committed to help you increase your personal power, feel your intrinsic sacredness and expand your connections to All That Is.",https://users.insighttimer.com/Q8S8n2a4K5z6x4M1W8B2r5u5L2Y0F5U7f6B4C9G1X3m5S2V4M8v4f4K0W9B6e1J0j9J4w8k9A4N2j1h3s8E3e7S4L0P4s9T1Q4R9/pictures/square_medium.jpeg
4306,openheartedmeditation,e,44,2022-12-11 17:42:44.264189,name found,Edward Willey,"Santa Cruz, CA, USA",417 followers,English,Joined in Jun 2020,"The true purpose of meditation can be found when you take your practice off the cushion and out into a world that needs you. The key to this is the opening of your heart.  

As an internationally certified Sheng Zhen Meditation teacher and 2nd-degree black belt in Aikido, I have helped thousands of people to relax their bodies, quiet their minds & embody the wisdom of an open heart full of love.  

Open your heart to activate your purpose and embody your truth to be a luminary in this world!...read more",https://users.insighttimer.com/U8Q6z7r9Q8N0k5W9R3y6D2A8J0P8R8X6v9u0Q3e5L7Y0t7h4e9f4n2E2U3t2e4t8x3J2n7y6L3R9D5L0J9m5j6J5N1u7c2d6V6d2/pictures/square_medium.jpeg
4307,co-alignment,e,44,2022-12-11 17:43:07.165465,name found,Elif Hurdogan & Phil Geelhoed,"İstanbul, Turkey",418 followers,English,Joined in Aug 2021,"Elif and Phil believe that love and compassion is the base of everything for raising the consciousness of our planet. They spread love and compassion through spiritual practices like meditation, healing sessions, ceremonies and channelling. They are meditation instructors, space holders and ceremony masters. They mix sound healing, brainwaves and sound effects in their guided meditations. Their live group immersions have very strong effect of ""spacing out"" as their audience says....read more",https://users.insighttimer.com/kZhUQCLdAzgRuJTMP5l8GFAaEC62/pictures/square_medium.jpeg
4308,erikvdbrink,e,44,2022-12-11 17:43:26.288530,name found,Erik van den Brink,"Groningen, Netherlands",411 followers,English and Nederlands,Joined in Nov 2018,"As a mental health professional I found meditation to be of great help. I teach client groups and train professionals in mindfulness-based and compassion focused approaches. With Frits Koster I developed MBCL, a deepening programme for people who already followed MBSR, MBCT or an equivalent course. I offer teacher training seminars and retreats across Europe. Latest book: A Practical Guide to Mindfulness-Based Compassionate Living - Living with Heart (Routledge, 2018)....read more",https://users.insighttimer.com/f2C5Z4P4j0D9p9S1Z0s7K7D0h7y3C1H2K8b2Z4v6U7M0d4Z1j8J3Q6S9d3W5u7j7k5m1j8y4N0d2b5M6Q6S2j3m6D4Y8P2J1J3U8/pictures/square_medium.jpeg
4309,elina,e,44,2022-12-11 17:43:45.167963,name found,Elina Lim,"Queenstown, New Zealand",408 followers,English,Joined in Jun 2020,"Elina is a Leadership & Mindfulness Coach, certified yoga and meditation teacher with a passion for Tibetan singing bowls sound therapy to help people find ease and calm in their lives. She helps humans to lead themselves and others to wholeness with kindness & mindfulness....read more",https://users.insighttimer.com/U3J2H5H7y0P0u7S2T1u5K2C2u6M2h5p0h0K6m6k3G2d2G9E3N1z9y8Y7f5F7H4Y2Y6X3x0S8B4L4V5m7x6n0c0C4f3R0x9G7a4a9/pictures/square_medium.jpeg
