,teacher_id,alpha_index,batch_id,scrape_date,scrape_status,teacher_name,location,followers,languages,date_joined,about,image_url
500,aurapriscel,a,6,2022-12-11 02:28:29.349058,name found,Aura De Los Santos,,220 followers,Español,Joined in Aug 2020,"Psicóloga Clínica con mas de 8 años de experiencia trabajando en el ámbito de la salud mental. Especializada en trabajar trastornos depresivos, trastorno de ansiedad y diversos trastornos mentales. Su experiencia en el campo le ha permitido escribir artículos sobre salud mental para diversas compañías.  
Ha creado ""Cuidando tu salud mental"" el cual busca educar a la población sobre todo lo relacionado con la salud mental de las personas....read more",https://users.insighttimer.com/Z7J5D4g1A7Z6s6D8X4x0N7W5L2r7C0L3S4Z1C6M0y6L8T0N2Z6D1C0g7J4B2Q4f1u5x6W4u7H1S3L6T5L9L6H3s0F6Q8n2H4x9Y5/pictures/square_medium.jpeg
501,transforma,a,6,2022-12-11 02:28:32.321248,name found,Anna Medita,"Barcelona, Spain",219 followers,Español and Català,Joined in May 2020,"Este canal está dedicado al bienestar.
Me llamo Anna Martinez y me gustaría poner a tu disposición meditaciones que combinan la atención plena y la imaginación guiada para que te acompañen a relajarte y a visualizar propósitos positivos.
Encontrarás los audios en castellano y catalán. Deseo de corazón que te guste y te resulte útil.
*La relajación y la meditación guiada no sustituyen un tratamiento psicológico o médico....read more",https://users.insighttimer.com/N1u4S5e7j8r2M0g0H8k2X1q6r0t6U9F5D5G1G1N4b8r0g0v0p2e7j4U4T7a1z4U1a4u3n4r4q9s2P8P5x4a2X3A1w3h7C2J7F1g4/pictures/square_medium.jpeg
502,agajcieslak,a,6,2022-12-11 02:28:35.149982,name found,Aga Cieślak,,217 followers,Polski and English,Joined in Aug 2021,"Aga Cieślak tworzy bloga oraz podcast SŁOWA MAJĄ MOC, pisze i nagrywa swoje afirmacje, tłumacząc jednocześnie jak afirmacje działają i w czym mogą pomóc. Aga zajmuje się rozwojem osobistym i duchowym a na swoim blogu opowiada o przeróżnych aspektach rozwoju, dzieli się też metodami i praktykami zarówno z kultury wschodu jak i zachodu. Metody i wschodnie podejście do rozwoju poznawała przez 7 lat mieszkania w Azji, a konkretniej w Malezji. Ulubioną techniką Agi jest afirmacja, bo prostota i dostępność tej pracy ze słowem jest niewiarygodna. 

Pamiętaj, że słowa mają moc i zawsze mów do siebie jedynie dobrze. Kiedy Ty jesteś dla siebie dobry, Świat odpowiada tym samym....read more",https://users.insighttimer.com/0AH5nT5jEoXugPtRwX86OILwlfk1/pictures/square_medium.jpeg
503,aislingquigley,a,6,2022-12-11 02:28:42.155094,name found,Aisling Quigley,"Vancouver, BC, Canada",217 followers,English,Joined in May 2019,"In a world where we all need more rest, better sleep, deeper connections and a more intimate relationship with our true self, Yoga Nidra is a tool to bring us home to ourselves.Diving deep into the subconscious mind finding that quiet calm inner peace we so desperately crave. Moving away from our 3D reality into the infinite world of possibility. Guiding from a place of tradition and lineage, where you can journey deep into your own inner cosmic world illuminating your own path while there....read more",https://users.insighttimer.com/F9b4j7M3x9K6H9D6p1U9j3C1L7N2w5J8t4P2Q5m9C8f4y6N5R8m4Z5H9j4m8m4n3S4K0q5F1t2K9U4V5B6C1J3N0w1p9F1S7B2p2/pictures/square_medium.jpeg
504,ankedesign,a,6,2022-12-11 02:28:44.841721,name found,Anke Niemeyer,"Cologne, Germany",216 followers,Deutsch,Joined in Nov 2018,"Was mich zufrieden und glücklich macht?
Ideen zu haben, ist das eine, diese aber auch umzusetzen, das andere. Den kreativen Entwicklungsprozess zu erleben ist fantastisch und ihn bei anderen anzustoßen erfüllend. Deshalb arbeite ich gerne als Designerin und Coach. Die in uns schlummernden Ressourcen ans Licht zu bringen, um aus ihnen neue Kraft zu schöpfen – das ist, was mich antreibt. Wir können so viel mehr, als wir uns zutrauen. Jetzt ist die Zeit: Denn nur wer startet, kann ankommen....read more",https://users.insighttimer.com/Q7m1w5q8q5j5b5W3e5u6C6K6R5v3Y8j8B5m8W6Z0K8z5k1h5F9z0x6V1M3n0p1q1e9X2R8n1F2D4t3r9M9c4T2P8F8r2C2X3Z9Q7/pictures/square_medium.jpeg
505,kutuzov_psy,a,6,2022-12-11 02:28:47.654683,name found,Alexander Kutuzov,"Санкт-Петербург, Russia",216 followers,Русский and English,Joined in Dec 2020,"Existential therapist, 
author of meditations",https://users.insighttimer.com/6xVCExGwdtVaFVNT6XFOnTPaiv13/pictures/square_medium.jpeg
506,littoralbeing,a,6,2022-12-11 02:28:50.455756,name found,Anna,,214 followers,English,Joined in Mar 2021,"Anna is an intuitive Astrologer who has trained as a Celebrant with the Order of Bards, Ovates and Druids. Anna is a Reiki Master and Angelic Reiki Practitioner and brings these modalities to her meditations to offer you a moment of peace in your day....read more",https://users.insighttimer.com/mgXzlSgGIDMXr7Ep8kHWPuJ6Wg22/pictures/square_medium.jpeg
507,adriennet,a,6,2022-12-11 02:28:59.130672,name found,Adrienne Tremain,"Lafayette Township, NJ 07848, USA",213 followers,English,Joined in Jul 2021,"Adrienne Tremain is a yoga teacher, a mother, and a student. She is currently on a path to becoming a professional counselor. Her yoga practice and teachings continuously evolve and her intention is to create classes that everyone can participate in. Adrienne believes the therapeutic nature of yoga and meditation can help us better connect with ourselves and those around us. She has been teaching yoga for over 7 years to a demographic with a wide age range and various levels of practice....read more",https://users.insighttimer.com/U4d5A4m1t3M7D0T9v6w5q7v8H4S1R0N2m0x6q1N5W1J8v8w0y5C5u2d8T6N0k8x1a4K2r7L4k2b8x7g0L6H0Z8j8f7u3p2P2b4k6/pictures/square_medium.jpeg
508,amycuddy,a,6,2022-12-11 02:29:44.323028,name found,Amy Cuddy,"Boston, MA, USA",211 followers,English,Joined in Oct 2021,"Dr. Amy Cuddy is a social psychologist and expert on the behavioral science of power, presence and prejudice. She is a professor at Harvard Business School and an award-winning lecturer. Her TED Talk, “Your Body Language May Shape Who You Are"" was named ‘One of 20 Online Talks that Could Change Your Life' and is the second-most-viewed TED Talk. Her book 'Presence: Bringing Your Boldest Self to Your Biggest Challenges' is a bestseller. She releases 'Bullies, Bystanders, and Bravehearts' in 2021....read more",https://users.insighttimer.com/aGzsFmjdaaNfvsSYHKemzg7z2392/pictures/square_medium.jpeg
509,yinyangann,a,6,2022-12-11 02:29:46.950732,name found,Ann Verhaeghe,"West Flanders, Belgium",210 followers,English and Nederlands,Joined in Mar 2020,"Ann is a life-enthusiast with an extensive background in Yoga, Meditation, Breathwork, Nutrition, Reiki, Chinese Medicine and Aromatherapy.  Her meditations are simple yet profound, helping you to find your inner peace and happiness. As a mom of three, Ann knows that children don't learn to self-soothe at school, yet it is a MUST. Here, you will find easy and short meditations for children in English and Flemish. May you and your children be happy, healthy and free!...read more",https://users.insighttimer.com/X6E0H9L8p0Z6w4B8t4V3X0H0c6z1N7u5B7u1x4w4L7X7f8k8L5L7V7T5R0L9r0T1Q3h1W7s9k2s1g0n7q4q0x7Q2H7k4G6X1U3b0/pictures/square_medium.jpeg
