,teacher_id,alpha_index,batch_id,scrape_date,scrape_status,teacher_name,location,followers,languages,date_joined,about,image_url
2100,bowmandean,b,22,2022-12-11 06:56:54.266453,name found,Bowman Dean,,9 followers,English,Joined in Jun 2022,"Bowman's warm, textured voice will immerse you in a fascinated flow state while you embody serenity. 

As a non-union voice actor since 2020, he has voiced a wide range of narrations, guided meditations, positive affirmations, ASMR, audiobooks and more....read more",https://users.insighttimer.com/oQspcZX696eFgzgbmZsJYK3duC23/pictures/square_medium.jpeg
2101,breeanelyse,b,22,2022-12-11 06:57:13.068510,name found,Breean Elyse Miller,,9 followers,English,Joined in Jun 2022,"As a Higher Self Strategist and the founder of the Muse & Method, Breean guides practices that help high achievers and leaders make friends with their egos and lead as their higher selves. Breean is certified in Integrative Somatic Trauma Therapy, Yoga Nidra, Permaculture Design, Storytelling, Facilitation, and Speaking. She is currently studying as a Gene Keys guide and a quantum shamanic practitioner....read more",https://users.insighttimer.com/SkcqpJaN42NGryiZBLicroTpxtJ3/pictures/square_medium.jpeg
2102,becca,b,22,2022-12-11 06:57:15.711687,name found,Becca Irwin,"Cincinnati, OH, USA",8 followers,English,Joined in Mar 2020,"Becca attended the University of Cincinnati earning a degree in Psychology and a commission through the Army Reserve Officers' Training Corps. After serving as a Captain in the U.S. Army, earned a MSW degree from NKU. Becca has professional interests in the areas of Mindfulness Based Stress Reduction, neuroplasticity, the impacts of meditation on brain function, emotional regulation and the immune system. Becca is a long-time meditator and follows the MBSR curriculum of Jon Kabat-Zinn....read more",https://users.insighttimer.com/U9z2g6v3t6w8e3P1R7Q7G7S6e3e6s1W4B2X4U0q1F7S7g8r9G4j0d5y9F1K2t0x6q8j3T1F7D2C7J3y4N6D4m9y9k1u7a2Z5w0w7/pictures/square_medium.jpeg
2103,beccyhowe,b,22,2022-12-11 06:57:18.678977,name found,Beccy Howe,,8 followers,English,Joined in Apr 2022,"Beccy Howe has well over a decade of experience as a Therapist, Teacher, Energy Worker and Guide. Her words and magic have spread worldwide to touch the hearts of many, gently yet powerfully guiding them back home to their own spirit and joy again. Dive into her space to receive profound loving insights and just what your soul needs now....read more",https://users.insighttimer.com/2fNznHltBfh5GWreSjAkIrklyQB3/pictures/square_medium.jpeg
2104,soulifywellness,b,22,2022-12-11 06:57:37.545764,name found,Beth Miller,,7 followers,English,Joined in Oct 2021,"Beth Miller is the founder of Soulify Wellness, a Marriage Coach, Teacher of Psychology, Consulting  Hypnotist and Reiki Energy Practitioner. 

She has coached many women on how to transform their lives and relationships through accessing the power of the subconscious mind to release emotions and unblock limiting beliefs using the fundamentals of psychology and neuroscience. 

One of her secret weapons is Hypno-Journeying, a deep meditation that has been referred to as “meditation on steroids”....read more",https://users.insighttimer.com/TBqgK5ioheTwmoPGy9v5KPMT61a2/pictures/square_medium.jpeg
2105,rootedmeditations,b,22,2022-12-11 06:57:40.172688,name found,Baylee Jeanine Brooks,,7 followers,,Joined in Jan 2021,"Nature-Adorer, Writer, Photographer, and Self-Proclaimed Professional Book Reader. I am here to provide grounding and balancing meditations for those who want to embark upon a more mindful approach to life.",https://users.insighttimer.com/nF5cv30XUDPi5dmKojoaIlGAgYx1/pictures/square_medium.jpeg
2106,brandong,b,22,2022-12-11 06:58:08.975755,name found,Brandon Goldstein,"Louisiana, USA",7 followers,English,Joined in Jan 2021,"A great meditator with a broad background. Brandon G is an Air Force war veteran, a musician, and real estate professional who has lived and experienced life around the world. In the last 14 years, he has practiced meditation, and formally learned techniques such as Vipassana. ...read more",https://users.insighttimer.com/3yyMemlOTLUvdGf3WGV1QrwnecE3/pictures/square_medium.jpeg
2107,benjabee,b,22,2022-12-11 06:58:11.521826,name found,Benjamin L. Vidmar,"Longyearbyen, Svalbard and Jan Mayen",7 followers,,Joined in Sep 2020,"Creative soul growing food, creating music, and inspiring people near the North Pole!",https://users.insighttimer.com/n4Ej1oeyxVO5osQSbDERoOAIWgC2/pictures/square_medium.jpeg
2108,beaeffect,b,22,2022-12-11 06:58:14.044543,name found,Beatrice Rodin,Central America,7 followers,Español and English,Joined in Oct 2022,"Beatrice lives a nomadic lifestyle, traveling and existing between corporate and spirit world. Driven by passion for the fast-paced tech world and a love for deep shadow work, inspiration to combine both energies often presents itself in unexpected ways. Yoga Nidra provides grounding and balance, where many realities and worlds can coexist in harmony, regardless of their differences. ᵕ̈...read more",https://users.insighttimer.com/g4d5P8e4B1t4b3R7z0N4t8E7G8e4a0q0k4x5n2j9u1w7y0P4z1W0v6Q1b2p1y7M0J9p0T4Y1w3Q6v7N4z3z4L2G3p1U4A3E3f7d3/pictures/square_medium.jpeg
2109,brooklynb.yoga,b,22,2022-12-11 06:58:16.591699,name found,Brooklyn Dykins,"Connecticut, USA",7 followers,English and Français,Joined in Aug 2022,"Brooklyn Dykins is a Mindset and Mindfulness Mentor helping you get unstuck, release stress and live with greater ease. She is passionate about helping you live your best life and step into full expression of your soul! She is a teacher of Yoga, Meditation & Breathwork and loves with help you create healthy habits. She loves cold plunges, all outdoor adventures and connecting with all living beings....read more",https://users.insighttimer.com/fE5i0tn4qaS8e3sApnyhIEgjzHg2/pictures/square_medium.jpeg
