,teacher_id,alpha_index,batch_id,scrape_date,scrape_status,teacher_name,location,followers,languages,date_joined,about,image_url
8400,kquinny,k,85,2022-12-11 20:34:32.985120,name found,Kari Quinn,,3 followers,English,Joined in Apr 2022,"Kari is a 5 element & esoteric acupuncturist. She is a poetess, intuitive, and meditation guide. Kari has been leading specialized guided mediation journeys for over two years as a tool in her personal acupuncture practice. She incorporates guided mediations with her patients, focusing on women’s health, womb work, clearings, and how to create a peaceful state within yourself. 

Join Kari’s circle to connect with her and community of healing woman....read more",https://users.insighttimer.com/tvPq9nYjkNP85Xz0YYosSxaDyXp1/pictures/square_medium.jpeg
8401,karliheinjus,k,85,2022-12-11 20:34:37.812534,name found,Karli Heinjus,"Adelaide, Australia",3 followers,English,Joined in Feb 2022,"Karli is a multi-passionate, free-spirited Mindset and Manifestation Mentor.
She specialises in Soul-Led Business Coaching, Empowerment and Activating authenticity.
Karli is a qualified NLP Master Practitioner and Hypnotherapist.",https://users.insighttimer.com/hv8HVFA3kReE2smqRI0XUr7JaZj1/pictures/square_medium.jpeg
8402,whitewolfwell,k,85,2022-12-11 20:34:45.347116,name found,Kristin Condon,,3 followers,English,Joined in May 2022,"Hello! My name is Kristin. I'm here to guide you to a place of peace, surrender and freedom. I am a yoga and meditation teacher, I create flower essences and herbal teas, and I offer unique spiritual coaching and healing programs. Thank you for stopping by, have a wonderful day!...read more",https://users.insighttimer.com/nAhaGbcyBzOE6nRYUTzvAf0M1vl2/pictures/square_medium.jpeg
8403,katrinnaumann,k,85,2022-12-11 20:35:09.215020,name found,Katrin Naumann,,3 followers,English,Joined in Feb 2022,"Katrin Naumann, Director of Inner Balance Life Works: Dynamic Self-Transformation,  began her journey of self-discovery, first through art, theatre, and design, where she was introduced to the healing powers of Self-Inquiry, Creativity, Imagination, and Language. Katrin has transmuted her own patterns related to trauma, guilt, and toxic shame in deep work with her guru and various healers and beloved teachers to become a gifted intuitive Holistic Healing Artist, Spiritual-Life Coach, certified Qi Gong Therapist, Qigong and Yoga Instructor (E-RYT 200, E-RYT 500), and Author.
 
Katrin creates dynamic programs, inspirational and motivational work & play shops, classes, and meditations. She offers practical tools and processes, which empower our transmutation of low vibrational energies and transcendence of self-imposed limitations, to help us become the conscious co-creators of our own vibrant life experience, so we may thrive in balance and joy....read more",https://users.insighttimer.com/WopD3UnU7SXV5yqEEJ4eefHBq1o1/pictures/square_medium.jpeg
8404,kalynnfrechette,k,85,2022-12-11 20:35:16.496593,name found,Kalynn Frechette,,3 followers,English,Joined in Jul 2022,"I am Kalynn Frechette and I equip others to find stillness and healing in their life through yoga and meditation. Many of us want to achieve a mental state of peace or have a more healthy body but struggle to find the time. Did you know that only 5 to 15 minutes of yoga or meditation a day can significantly benefit our bodies and minds?
As a certified yoga coach who is passionate about not only physical but mental health, I hope to create this safe space to share the tools I have learned and implemented in my own life to help create and maintain a healthy body and mind. 
On this page you will see different types and lengths of meditations and yoga flows. Enjoy the videos and I encourage you to incorporate them into your daily routine!
I also offer another form of yoga called Yoga Nidra....read more",https://users.insighttimer.com/lqoMiKdqcKUcbVlhVSv9ec3fEmH3/pictures/square_medium.jpeg
8405,kateryna_kuznetsova,k,85,2022-12-11 20:35:40.389024,name found,Kateryna Kuznetsova,,3 followers,English and Русский,Joined in Aug 2021,"Certified psychologist, art therapist, NLP practitioner",https://users.insighttimer.com/xv4QYvxAtaSW6ivhfuFzLbDiXpq2/pictures/square_medium.jpeg
8406,katiebaxter,k,85,2022-12-11 20:35:48.896375,name found,Katie Baxter,"Jan Juc VIC, Australia",3 followers,English,Joined in Sep 2022,"These meditations are for creating calm and a space for all to find stillness. After being diagnosed with cancer, Katie used multiple modalities of meditation practice to get through time of stress, chronic pain, sadness & uncertainty. The power of the mind, muscle and brain connection is amazing at healing the physical body with meditation practice....read more",https://users.insighttimer.com/G7k9r0J2g4p1B7E1K6H1P2R2w5N4V9F0h2G0B6g5n1P4r9K5B8U9W4e1U8P5a4v6c6A1K6U0H7e7V3n9L6A1y7y0y2e6g8N2Y9B8/pictures/square_medium.jpeg
8407,kerstinphillips,k,85,2022-12-11 20:36:47.954313,name found,Kerstin Phillips,,3 followers,English,Joined in May 2022,"Kerstin Phillips, E-RYT 200 Yoga & Life Coach

Kerstin guides women and non-binary folx out from the shadows so they can embrace their true selves and feel confident in their decisions because everyone is valuable and no one deserves to be overlooked....read more",https://users.insighttimer.com/y0m5D5C1R1H8p9b5k3y6R1x2h7k9Z8n0m1D5D2a9D2b2S5h8x3R2X6m1b2K8C5E0B6c4d4Z5a3P2J3U3T2Z2A5m1E4W0R7r0V5V8/pictures/square_medium.jpeg
8408,kawita.retreats,k,85,2022-12-11 20:36:57.912179,name found,Kawita Sollander,,3 followers,English,Joined in Jul 2022,"Kawita intertwines many years of experience from marketing and PR with her knowledge of shamanism and end up with the best of both worlds. With the clear understanding of the modern professional and the ancient knowledge of proven shamanistic techniques, a portal opens, and it expands. Shaman Kawita have found her joy in speaking and sharing inspiration and healing stories to keep us focused on our spiritual practice during this turbulent time on the planet. Her mission is to share her medicine and tool so you can be your true power and light and be your own creator of life....read more",https://users.insighttimer.com/61s4zXu5ILXScCVOHJ0jxRLgSOo2/pictures/square_medium.jpeg
8409,kylejasonleitzke,k,85,2022-12-11 20:37:06.205721,name found,Kyle Jason Leitzke,,3 followers,English,Joined in Nov 2022,"Kyle is an Ayurvedic Dharma Coach, Facilitator, and Teacher. 
With his Ayurvedic Life Purpose approach, Kyle helps individuals relate to their authentic selves and lead their lives naturally by Living Their Wisdom, On Purpose. 
Kyle’s Ayurvedic Life Purpose approach mixes holistic Vedic wisdoms from Ayurveda and Yoga with modern coaching that is transformational and trauma-informed. 
Meditation, Pranayama breathing, Mantras, and Sankalpa affirmations are foundational tools....read more",https://users.insighttimer.com/opMSeNpF7xQn23M8O56l66wD0t72/pictures/square_medium.jpeg
8410,kgdignan,k,85,2022-12-11 20:37:29.914699,name found,Kelly Dignan,Boulder,3 followers,English,Joined in Sep 2022,"Kelly is a spiritual coach who works with people who want to accelerate and deepen connection with their true self, community, nature and Spirit. Much of the world's pain stems from disconnection, discontentment, dissonance, disharmony, separation and isolation. Now is the time for each of us to connect, return to wholeness and bring more love to the world....read more",https://users.insighttimer.com/s1s4n1F9e7h0D4b1A3B1y9j8h4B5N1x2P0e0d8S9w2k5n2R8h1N8C7E2F6B8L4P1Z2x6f9U0W7f7e2L1n6A1Q6X9U7e3t8R0Q0b2/pictures/square_medium.jpeg
8411,frau.yoga,k,85,2022-12-11 20:37:37.505419,name found,Katharina,"Mannheim, Germany",3 followers,Deutsch,Joined in Aug 2021,"Katharina ist Achtsamkeitstrainerin & Yogalehrerin. TSCHÜSS negative Gedanken & Stress, HALLO innere Ruhe & Freude. Finde deine Oase der Ruhe in Dir!",https://users.insighttimer.com/MLSBa2FU3KayeCX5MCrIWLUXHa42/pictures/square_medium.jpeg
8412,frau.yoga,k,85,2022-12-11 20:37:45.644048,name found,Katharina,"Mannheim, Germany",3 followers,Deutsch,Joined in Aug 2021,"Katharina ist Achtsamkeitstrainerin & Yogalehrerin. TSCHÜSS negative Gedanken & Stress, HALLO innere Ruhe & Freude. Finde deine Oase der Ruhe in Dir!",https://users.insighttimer.com/MLSBa2FU3KayeCX5MCrIWLUXHa42/pictures/square_medium.jpeg
8413,studioyogadance,k,85,2022-12-11 20:37:54.456867,name found,Karla Klemente,"Rio de Janeiro, State of Rio de Janeiro, Brazil",3 followers,BR. Português,Joined in Nov 2022,"Karla Klemente é bailarina, coreógrafa, professora de Yoga, possui formação internacional pela Yoga Alliance, licenciatura em Dança, é especialista em Neurôciencias e Comportamento pela PUCRS, cursa sua segunda pós-graduação em Neurociências, Psicologia Positiva e Mindfulness pela PUCPR. Já trabalhou como preparadora corporal e coreógrafa na Rede Globo e Record TV. Também possui formação em Pilates, Ballet Fitness, Life Coach, Cadeias Musculares em GDS. Atua como professora há mais de 20 anos, trabalhou com dança na Alemanha, no México e na China. Criadora do método Studio Yoga Dance, possui sua própria plataforma de aulas on-line, com aulas de yoga, ballet fit, yoga dance, mindfulness, entre outras....read more",https://users.insighttimer.com/9RDAv2d6IGSENsFZAAjKDMzgxPZ2/pictures/square_medium.jpeg
8414,kimmyyyy.c,k,85,2022-12-11 20:38:03.929944,name found,Kimberly Chua,,3 followers,English,Joined in Jun 2020,~🦋🤍 in flow 🦋🤍~,https://users.insighttimer.com/d9U4e9E4N6z4T7G9z3b4b4j0P6d7Q0A1c3G0x5P7Y5Y4R1U1F2F6E6D4Z2M8t2w8W2D6R5Q6F9g4P4J8d5G5d6q6S4V7L2K8K8r4/pictures/square_medium.jpeg
8415,kaelasalisbury,k,85,2022-12-11 20:38:13.560181,name found,Kaela Salisbury,,3 followers,English,Joined in Sep 2022,"Hey there, I'm Kaela. I am a mindfulness teacher, poet, and self-inquiry guide. I am passionate about helping people get to know and love themselves in all of their messy magnificence. I believe making friends with our minds is one of the greatest gifts we can give ourselves. I want to inspire you to get curious about yourself so you can connect to your true self and live a life that lights you up....read more",https://users.insighttimer.com/oNQ9jOvW0qa1gXk1QtsJ8YHIzVI3/pictures/square_medium.jpeg
8416,perspirituality,k,85,2022-12-11 20:38:23.427151,name found,Kelli Marshall,,3 followers,English,Joined in Nov 2022,"Kelli is a licensed spiritual practitioner and author and has been a spirituality and mindfulness teacher for many years.  She believes that no matter where you are in your life, you can continue to grow and experience the highest and best good for yourself.  Because of this belief, she created Personalized Spirituality, a ""meet you where you are"" program and community that supports anyone on their journey of enlightenment. She resides in Las Vegas, Nevada with her family....read more",https://users.insighttimer.com/H6SIITSm25eDqjChmUm4EywKZoa2/pictures/square_medium.jpeg
8417,jeweledgreen,k,85,2022-12-11 20:38:35.087478,name found,Kelsey Nachtigal,,3 followers,English,Joined in Oct 2022,"Kelsey has taught yoga and meditation for nearly a decade since she graduated with her Master's degree in Exercise Science. She loves slow-flowing yoga, deep breathing while echoing affirmations, and restorative meditations. She believes in the power of consistent yoga and meditation to live your best life with an open heart, full breath, and deeply rested soul....read more",https://users.insighttimer.com/IA19ijlRcvVtxTxRxmLrblnHWFK2/pictures/square_medium.jpeg
8418,glowwithkaylie,k,85,2022-12-11 20:38:47.473382,page not found,,,,,,,
8419,thekaylarowell,k,85,2022-12-11 20:38:55.972788,name found,Kayla Rowell,,2 followers,English,Joined in Apr 2022,"Kayla combines Emotional Freedom Technique, Neuro-Linguistic Programming, Reiki, Kundalini, Spell-work, Meditation, Intuitive guidance, and more to help you reprogram your subconscious mind and rewire your mindset so that you can create a life and business that you're wildly obsessed with!...read more",https://users.insighttimer.com/hx93li3etubUTFt5yUuJ3k6Jyom2/pictures/square_medium.jpeg
8420,kirarafuse,k,85,2022-12-11 20:39:19.751786,name found,Kira Rafuse,"Anchorage, AK, USA",2 followers,English,Joined in Jan 2022,"Kira Rafuse has been studying, practicing and teaching Yoga for 16 years. During a year in India, Kira completed her Yoga Teacher Training Course at the Sivananda Kutir Ashram in the Himalayas in 2004. Kira also spent six months volunteering at an Ashram in Southern India. 

Kira attended the Ayurvedic Institute in Albuquerque NM (06-07), where she studied under Dr. Vasant Lad and is now a Certified Ayurvedic Practitioner (CAP). 

Applying the principals of Ayurveda into her Yoga classes, Kira helps students find balance though the seasons. 

 Kira continued her studies with an Ayurvedic internship under Dr. Sarita Shrestha at the Devi Ma rural hospital (09) in Nepal where she focused on pregnancy and postpartum.  

Kira is originally from New Mexico and now lives in Anchorage Alaska. She loves to be in nature, to chant Sanskrit, knit, and do yoga.   

Kira is currently enrolled in a 300 hour Yoga Teacher Training with Sarahjoy Marsh and will graduate December 2021....read more",https://users.insighttimer.com/K8z9G1L0b6V4n1P3j8T0M9s0k9g5s8k1G6K1D5X7Q8m5N2q9n1W7n3n9b6F0k8K0D1j2d8K3F7a3C6M1e7U1C0F5G0a6E4V7p0g6/pictures/square_medium.jpeg
8421,kristenryder,k,85,2022-12-11 20:39:51.781117,name found,Kristen,"Leelanau, MI, USA",2 followers,English,Joined in Jun 2022,"Connection and relationship-focused sessions with emphasis on landing in the present moment supported by aspects of breathwork, nervous system regulation, self-awareness (interoception), and choice-based movement. Training includes Trauma Center Trauma Sensitive Yoga (TCTSY), reiki, oncology yoga training, and restorative practices....read more",https://users.insighttimer.com/G9a7G0C1d3Z7a9u0s8Z8N0V5j6G5V2D4y8f1u0G0a5P0D1b8w8P0v3z9x3c2c0h4C3x8C8v4H2D5N9Y7X2V1D8n4g4K8x0t5U5B2/pictures/square_medium.jpeg
8422,awakentothemagic,k,85,2022-12-11 20:39:59.091081,name found,Kim Bingham,"Torquay VIC, Australia",2 followers,English,Joined in May 2022,"Kim experienced a burn out several years ago and got on a plane bound for India where she healed and trained with some of the world's (and the Dalai Lamas) Wellness Guru's.  She trained in modalities such as Yoga, Mindfulness, Meditation, Sound and Energy Healing and works towards a future in hope that collectively, all beings consciously awaken and live a more mindful, compassionate for oneself and others, peaceful and happier existence....read more",https://users.insighttimer.com/m8T0p6F4Y6A1M0P0N3w0Y1j4w5E5V6T7P3J0V1T5V5a3g8b1J7j3u7B3z8f2N9k2u9a6s6T0e5h7z7s2G2s7u9K2q1m7s4b3v9s6/pictures/square_medium.jpeg
8423,katiekshaktibomb,k,85,2022-12-11 20:40:07.451437,name found,Katie Kozlowski,"Norwalk, CT, USA",2 followers,English,Joined in May 2022,"Katie Kozlowski is an embodiment and energy coach with a focus in feminine power and creative healing and deep transformation. She brings love, compassion and empowered healing to the journey while guiding you deep into the subconscious. She's the creator of the ShaktiBomb method and is here to help awaken you to your true potential and restore your self worth....read more",https://users.insighttimer.com/YizJ6hZRL1aTlorGFO3X3NySAaF2/pictures/square_medium.jpeg
8424,keveugenebrowning,k,85,2022-12-11 20:40:15.848605,name found,Kev Eugene Browning,,2 followers,English,Joined in Sep 2022,Kevin is passionate about sharing his connection to nature with others through his mindfulness practice. He is a graduate student with Miami University and is studying the effects of mindfulness and connection to nature on environmental stewardship. His career goals include working with under-resourced communities worldwide who struggle with human-wildlife conflict. Join him to nurture and restore the sacred union between yourself and nature....read more,https://users.insighttimer.com/56QRZpo6fcORVYptoUoMMCAijCF2/pictures/square_medium.jpeg
