,teacher_id,alpha_index,batch_id,scrape_date,scrape_status,teacher_name,location,followers,languages,date_joined,about,image_url
7800,superspiritualgirl,k,79,2022-12-11 18:26:13.919702,name found,Kelly McMahon,"New York City, NY, USA",157 followers,English,Joined in Jan 2020,"Kelly is a certified Meditation Instructor from California, who practices as a Shaman, Reiki Master and Intuitive Healing Guide through her Super Spiritual Girl Wellness and Lifestyle Brand @superspiritualgirl. She is passionate about healing the the world one soul at a time. ...read more",https://users.insighttimer.com/W9R4E9t0P7g4B0x4R9w5n6M0E7t3L0J8X3q9D5b6Q3U7h5s5H8E1L1f3G9u5d8S0A1r7m1B7B7g3m7f4u5r8j0t0R0n1m8e9S6s8/pictures/square_medium.jpeg
7801,kelseesewell,k,79,2022-12-11 18:26:20.556166,name found,Kelsee Sewell,"Perth WA, Australia",154 followers,English,Joined in Mar 2022,"Kelsee is a breath teacher trained in the pranayama technique. She will support you to journey through a pranayama breathwork practice, where you will be guided to consciously control and influence your breath. She will shift your nervous system into a rest & digested state and slow down the mind by accessing healing brain waves through lengthening your inhales, and extending your exhales, creating the ideal environment for mental, emotional and physical clearing and healing....read more",https://users.insighttimer.com/h9M9C3b5y5R3z1S8M5c6N7L3p2n0t8e6r1e7r8f6b3W4A1B3E2y4P9s3S2B0s2f0v5q1g2a5n8B1F4J5Y0E8u4j0L4p0f7L9w3Z4/pictures/square_medium.jpeg
7802,kbattles,k,79,2022-12-11 18:26:30.057534,name found,Kiesha Battles,"Charlotte, NC, USA",153 followers,,Joined in Jun 2021,"Kiesha, a full-time yoga teacher and trainer, has a respected and well-deserved reputation in the national yoga community. She is Co-Director of the Yoga Retreat for Women of Color and a member of the board of directors for Amplify and Activate, a nonprofit community that focuses on yoga as a form of self-care and social justice....read more",https://users.insighttimer.com/BF2BND98o9ZMfIHde9ZoltiGnac2/pictures/square_medium.jpeg
7803,kim_sternemann,k,79,2022-12-11 18:26:39.234966,name found,Kim Sternemann,"Duisburg, Germany",153 followers,Deutsch,Joined in Apr 2020,"Kim ist Expertin für Selbstvertrauen und Potentialentfaltung sowie staatlich anerkannte Yogalehrerin. Sie ist als Empowerment Coach tätig, Gründerin der AkademieMenschein und Firmenyoga. Sie bietet Workshops, Seminare und Keynote-Vorträge an und ist Podcasterin von ""Akademie MenschSein - weil alles in deinem Leben steht und fällt mit dir""....read more",https://users.insighttimer.com/U8Q2e4n9n2H1W4U5D7m6u8T4g3z5N5c2Z5n3x8A7H6b8H9w6Z4J0S5p2U5k1V9Y8r2x2M3N2K4n7f6b3v5Z4e4j1z1c2Q8m0U0L8/pictures/square_medium.jpeg
7804,keithmmac,k,79,2022-12-11 18:26:49.706659,name found,Keith Macpherson,"Winnipeg, Canada",153 followers,English,Joined in Apr 2020,"Keith Macpherson is the author of the bestselling book ""Making Sense of Mindfulness"". In addition, he is best known for his offering which include live inspirational talks, life coaching, live music, online courses, and yoga classes. ...read more",https://users.insighttimer.com/A5j9S7q4F0z4K7s2K5U0m1m6Z9X9P8A0A1T6M4a2A6B7g6A7K0x9Q2B4L5k1a8D9d0M1U5M1H8F1W5g1w0L2g4j9C7X4y0u6t5J4/pictures/square_medium.jpeg
7805,delvmusic,k,79,2022-12-11 18:27:00.448883,name found,"Kris Leigh, LMFT","Los Angeles, CA, USA",153 followers,English,Joined in Apr 2019,"Kris Leigh, LMFT is a musician and licensed therapist practicing somatic, creative, and traditional talk therapy work as sources of healing.  She has earned a Master's degree in Marriage and Family Therapy and trained through UCLA's Arts + Healing expressive therapies program.  She specifically works with clients struggling with symptoms of depression, anxiety, ADHD, and trauma and has worked nationally providing creative therapy groups, workshops, and individual sessions.  Her work has been featured in ADDitude Magazine, California's official Marriage and Family Magazine ""The Therapist"", Seven Fifty Daily, and Voyage LA.

Kris has expressed throughout her personal and professional work that talk therapy is simply not enough to resolve our difficult experiences and it is essential to move further into our bodies and deeper into awareness to heal.  She began using ambient sound journeys and somatic work in her wellness approach to encourage introspection, awareness focus, relaxation, as well as, healing of the neural and nervous systems.

Using a blend of psychological science and creative expression, her warm, gentle, and well-balanced style are suitable for a wide variety of people looking to ease mental and emotional discomfort through alternative methods and develop the tools they need to live an authentic, balanced and courageous life.  ...read more",https://users.insighttimer.com/J3r0G2S1K0y2v4A0z4G2p5c6u4a7W9M4H6U7C8u8D0m9S5w5T0f4h6L0S0S5n8f7A1w0N3U8S5D6v1T8v6n8N8N4f4A0D6r5F4n3/pictures/square_medium.jpeg
7806,kacisage,k,79,2022-12-11 18:27:11.196469,name found,Kaci Sage,"Montana, USA",154 followers,English,Joined in Nov 2020,"As a Conscious Healing Mentor, Kaci helps women heal from trauma + conditioning,  reconnect with their innate inner wisdom, & reclaim their power by living as their Unearthed Self. Bridging science, somatics, and spirituality, she offers a grounded approach to self-healing and the soulful experiencing of this precious life on Earth....read more",https://users.insighttimer.com/H0WDtORPUnbESmymp1HKkviG2ZJ3/pictures/square_medium.jpeg
7807,moonbodyliving,k,79,2022-12-11 18:27:24.400595,name found,Kailey Murphy,,150 followers,English,Joined in Nov 2021,"Kailey is a creative, sensitive soul devoted to supporting others in connecting with their bodies, unlocking their wisdom, and living their deepest devotion.  She is the creator of Moon Body Living, where she offers 1:1 embodiment coaching, rooted in somatic exploration and guided inquiry. She is also a writer and poet and believes in the power of self-expression and creativity as a gateway to freedom....read more",https://users.insighttimer.com/Y9F2X9c9G4n5s6U5E9P0r5E5a5N0a3K3B0g7X5d8D2z1G0X3V8w9z7B9u5M8H8B6p6P0V9s8n0P5S9P3J3f2M1d4j9N8d6s7r2k0/pictures/square_medium.jpeg
7808,kdamstetter,k,79,2022-12-11 18:27:33.099904,name found,Kristin Damstetter,"Las Vegas, NV, USA",150 followers,English,Joined in Jul 2019,"Inspired by Vedic philosophy and tradition, Kristin incorporates many lifestyle practices into her sessions, classes or workshops. These practices include: Yoga, Ayurveda, meditation, mindfulness, pranayama (breath-work), sound-healing and more.",https://users.insighttimer.com/G7k6G8F9b2u1X9Z9Q1F9T9J7j8u0h4F2n0b6x9Z2V5G3b9Q4V7J3z5G3A0k9Y2a8t0u9d1h2C7g2F1N6y5b5J9H6F4u9h0N5u6d4/pictures/square_medium.jpeg
7809,flourishbloom,k,79,2022-12-11 18:27:42.942912,name found,Katie Dutcher,,150 followers,English,Joined in Dec 2017,"Katie Dutcher, MA, is a Qualified Teacher of Mindfulness-Based Stress Reduction (MBSR), a Certified Mindful Outdoor Guide, and a Founding Teacher of Monterey Bay Meditation Studio. Her offerings of individual coaching, group courses and workshops, and meditations are centered on Mindful Self-Discovery and Connecting with the Natural World....read more",https://users.insighttimer.com/a0H7j8D4g7y7K2h2b6b4f4x4b1a5B2s1Z4a9R7w7T2w1K0p6w0b6e9q1M8M3W7Q0F1k2s5p7M4q5K7f7e6k6Z4J4Y9B8Z1G7g6Q4/pictures/square_medium.jpeg
