,teacher_id,alpha_index,batch_id,scrape_date,scrape_status,teacher_name,location,followers,languages,date_joined,about,image_url
15100,transformationmeditation,t,152,2022-12-12 09:25:12.421426,name found,Transformation Meditation - Shree (Sherrie Wade),,12 followers,English,Joined in Oct 2022,"Shree has come to realize that the peaceful meditative state is our true nature. She speaks and writes with clarity and wisdom as to how one can unfold this awareness and transform one’s life. She is a certified meditation instructor from the International Meditation Institute, Himalayas, India, where she has spent over twenty years in self-inquiry and study. Shree has been teaching meditation since 1985 and is now known as a teacher of teachers.

Shree received her master’s degree in counseling psychology and has practiced in Florida for many years as a licensed mental health counselor (#3015), specializing in stress management and meditation. She is certified by the National Board of Certified Counselors. She is currently the Director of Transformation Meditation, an internet-based institute providing continuing education books and course manuals on meditation and yoga philosophy....read more",https://users.insighttimer.com/nQJ6Dr654RhR9itS7IVKJTyvqZv2/pictures/square_medium.jpeg
15101,washingtonianwellness,t,152,2022-12-12 09:25:15.893080,name found,Tonia Adams,,12 followers,English,Joined in Jun 2022,"Tonia Adams approaches life dilemmas through an existential lens to find hope and meaning through suffering and by increasing awareness and potential for choice. She enjoys helping people explore their authentic selves by asking the question “What does it look like to be me?” in a non-judgmental and compassionate safe place. Integrating the answers with spiritual, emotional, physical and social aspects of their beings, she helps others to live a more fulfilling life....read more",https://users.insighttimer.com/8kmlOwWwFpYDcVhOCL36L4yxPpg2/pictures/square_medium.jpeg
15102,toddnorian,t,152,2022-12-12 09:25:19.327670,name found,Todd Norian,"Western Massachusetts, MA, USA",12 followers,English,Joined in Jun 2022,"Todd Norian, E-RYT 500, YACEP, internationally acclaimed yoga teacher, author of Tantra Yoga: Journey to Unbreakable Wholeness, and Founder of Ashaya Yoga, has practiced and taught yoga for over 42 years. In 2012, Todd founded Ashaya Yoga (Abode of the Heart), an alignment-based, transformational system of yoga embodying Tantric philosophy, the Five Great Elements, Shadow and Light work, and integration of body, mind, and heart. Todd brings a vast knowledge of therapeutic alignment, Tantra philosophy, warmth, and an unapologetic sense of humor to his classes and trainings....read more",https://users.insighttimer.com/X2F2v0t8t0B8X0z4G3D6L8Y3t9f4f9S2X3V4r6u2t2j4c9A4e9c0m0d0L5w5b8h2W2C6z5m9n4P4Q8L8Y7f3p6V0e7C1z6a3a6n5/pictures/square_medium.jpeg
15103,globaltherapyroom,t,152,2022-12-12 09:25:30.344729,name found,Tanisha Rose (The Global Therapy Room),,12 followers,English,Joined in Oct 2022,"Tanisha brings her creative private therapy practice,''The Global Therapy Room'', to a virtual community, through interactive exercises, guided meditations and restorative music for listeners. As someone who works with others at their darkest points, Tanisha aims to share her knowledge, wisdom and key tools for mental health care, self development and personal enlightenment....read more",https://users.insighttimer.com/7RB6wRvMwYWFAXU2gMbHdhI19Aw2/pictures/square_medium.jpeg
15104,trinamerz,t,152,2022-12-12 09:25:33.626979,name found,Trina Merz,,11 followers,English,Joined in Mar 2022,"Come breath and move and feel — grow and let go.

Trina is a breath worker, yoga teacher, and artist.



If you would like to join this class through zoom, see my website to get on the email list.",https://users.insighttimer.com/XEMId8CuvmYBWw4qfwfo2hL4Xjf2/pictures/square_medium.jpeg
15105,tatiana_pn,t,152,2022-12-12 09:25:37.406269,name found,Tatiana Pn,,11 followers,English and Русский,Joined in Mar 2022,Tatiana is a personal development and life coach who empowers unfulfilled working professionals to create the lives of their dreams. Meditation is one of her favourite daily practices that she uses to support her clients on their journey of personal development and growth...read more,https://users.insighttimer.com/JdSConSg1pWUFfpJopMKzy0FOdJ2/pictures/square_medium.jpeg
15106,tessasophia,t,152,2022-12-12 09:25:43.931797,name found,Tessa Sophia,"Finland Proper, Finland",11 followers,"English, Suomi and Svenska",Joined in Apr 2022,"Tessa is a voice for the Deep Feminine, a Somatic Mentor, and Intimacy guide in service to Love. She supports individuals and groups on their journey of embodiment and integration. Her calling is to inspire women to truly arrive Here, liberated, grounded, and real. 

Tessa walks a Deep Feminine path of awakening and has studied with mentors and masters in Somatic Therapy, Oriental Body Work, Energy Work, Internal Arts, and Mysticism....read more",https://users.insighttimer.com/xoJHlisXvTh3lXFgzUZ3Y42s9Cy2/pictures/square_medium.jpeg
15107,pub5642096,t,152,2022-12-12 09:25:46.993937,name found,Tia Robinson,"Atlanta, GA, USA",10 followers,English,Joined in Oct 2020,"Tia Robinson, a certified meditation instructor & well-being coach, is the Founder of The Pause Practice - a mindful company that provides personalized guided meditations, virtual mindfulness classes, and workshops all curated to support your peace of mind. 

Tia began meditating over 14 years ago after suffering from work-induced burnout and panic attacks, and now provides virutal services built on the principles of meditation, positive psychology, restorative movement, and stress management....read more",https://users.insighttimer.com/e2B3A1v2H9Q9p3q8z7v2b9W7G3F6c5h6m6B6K7P8G1h5G8C9X4B5B8b0f6y1B8T2d0B8H8X6y6p1r0V1a8R0Y4e8j0z4a0g1u2L3/pictures/square_medium.jpeg
15108,floatyourcork,t,152,2022-12-12 09:25:58.072215,name found,Tina Green,,10 followers,English,Joined in Jan 2022,Tina Green is Chopra certified and teaches women how to stop burning out and start burning BRIGHT through meditation and the wisdom of Ayurveda.,https://users.insighttimer.com/0W4mp1VN5eYgdKgdDc3zlAvsNix1/pictures/square_medium.jpeg
15109,tobiasscheller,t,152,2022-12-12 09:26:02.377893,name found,Tobias Scheller,,10 followers,"Deutsch, English, Français and Español",Joined in Jan 2022,Tobias has been practicing mindfulness and mindfulness-based emotional intelligence since 2014. His main sources of inspiration are the Search Inside Yourself Program as well as the MBSR framework. Tobias' aspiration is to link mindfulness-based emotional intelligence practices with our daily working environment. Sharing and implementing practices aim at creating a human-centered workplace....read more,https://users.insighttimer.com/fTwfmHhECfVWtAJHM8F2KmSBL9I3/pictures/square_medium.jpeg
15110,tanjaiten,t,152,2022-12-12 09:26:06.848530,name found,Tanja Iten,,9 followers,Deutsch,Joined in Dec 2020,"Tanja ist ausgebildet in Yoga, geistigem Heilen und Bewusstseinsarbeit. Mit Unterstützung durch die Geistige Welt hilft sie dir aufzublühen und dein volles Potential zu entfalten. 
Wir alle haben das Recht unser inneres Licht zu entdecken. Wir haben das Recht jeden Tag ein Stück mehr über uns hinauszuwachsen und ein erfülltes und glückliches Leben zu führen. Daran glaubt Tanja aus tiefstem Herzen....read more",https://users.insighttimer.com/xljm8hTHi4WOihJDIhjXsNkWAME3/pictures/square_medium.jpeg
15111,weirdbardward,t,152,2022-12-12 09:26:10.816135,name found,"Tim Ward, Jr.",,9 followers,English,Joined in Nov 2021,"Tim Ward, Jr. is a musician, songwriter, and committed student of meditation. Having cultivated a daily meditation practice since 2017 and completed an 8-week course in Mindfulness Based Stress management, Tim has aspirations to complete his teacher training certification in 2022.

Tim's initial intention as an Insight Timer contributor is to share his meditative and healing original music compositions as a way to help others connect to peace, wellbeing, and growth....read more",https://users.insighttimer.com/UM3SSP193jYCcMi7ItAPWQu2DZO2/pictures/square_medium.jpeg
15112,tato_4ka,t,152,2022-12-12 09:26:14.347906,name found,Tatiana Kupreeva,,9 followers,Русский and English,Joined in Jan 2022,"Вокалотерапевт, душевный наставник, психолог и просто девушка, которая поёт и пишет.
Ведущая голосовых практик, женских кругов, трансформационных сессий исцеления тела и духа через работу с дыханием, голосом и мышлением. 
Тантричная женщина, влюбленная в жизнь....read more",https://users.insighttimer.com/yHycDEdopdaSuXoxgxBAc0LCc4y2/pictures/square_medium.jpeg
15113,talisamalia,t,152,2022-12-12 09:26:26.433872,name found,Talisa Malia Bolyard,"Keaau, HI, USA",9 followers,English,Joined in Mar 2022,"She is an ever flowing golden goddess who transmutes pain into peace. Creating fluidity in the essence of breath-work, stillness, meditation, affirmations, and yoga to embody heart work. The idea is to allow space for clarity and move in a positive ripple effect for the collective consciousness....read more",https://users.insighttimer.com/4GJF0pwu6KZuhRXoLerLGH22Ql53/pictures/square_medium.jpeg
15114,tracichambers,t,152,2022-12-12 09:26:46.651897,name found,Traci Chambers,,9 followers,English,Joined in Jun 2022,"Traci is an Intuitive, working with Spiritual women.
She channels one of a kind Jewellery Designs, specializing in Crowns.
She runs courses and coaching in developing Intuition plus does one on one Intuitive Readings and Gemstone Readings.",https://users.insighttimer.com/ukXtnane0uQbbElwE44Bj2x96Jj1/pictures/square_medium.jpeg
15115,themindfulphysician,t,152,2022-12-12 09:27:05.400873,name found,The Mindful Physician,"Seattle, WA, USA",9 followers,English,Joined in Mar 2021,"Lauren is a practicing internal medicine physician and meditator. Her meditations provide light guidance through a structured practice, while leaving plenty of quiet for mindfulness. She speaks American English with a neutral accent and does not employ background music....read more",https://users.insighttimer.com/u0f9N7D5b8Z9w6x8Z0B7c9T1M7k0D6X5Y8T1x3b7G3x9N3y5z5Z9k4e3N2r5f3G9Q8k2n4r2p0M3T2t5m3R5H2c8m9B7g8J5V9k3/pictures/square_medium.jpeg
15116,tamararussell,t,152,2022-12-12 09:27:25.783976,name found,Tamara Russell,,10 followers,English,Joined in Mar 2022,"Dr. Tamara Russell is a Chartered Clinical Psychologist and Mindfulness Innovator. She is the Founder and Director of the Mindfulness Centre of Excellence (London). She specialises in mindfulness practices for those who can't sit still and don't have a cushion and work with a neurocognitive model to help people understand more deeply how the brain gets exercised in a mindfulness moment . She is the author of ""Mindfulness in Motion"" and ""#whatismindfulness"" (Watkins, London). She is a Visiting Lecturer at King's College London where she teaches on the neuroscience of mindfulness....read more",https://users.insighttimer.com/XfXCWybWyEaPInKcVoLzxVT5HaG3/pictures/square_medium.jpeg
15117,terri,t,152,2022-12-12 09:27:44.880817,name found,Terri Reipold,,8 followers,English,Joined in Jun 2022,Terri is a Certified Yoga Teacher who found movement as a wellness tool for people in recovery.,https://users.insighttimer.com/tmrDTkg1Gla0qZvUKv8zoSbSOjX2/pictures/square_medium.jpeg
15118,awakensanctuary,t,152,2022-12-12 09:27:55.746049,name found,The Sanctuary,"Tustin, CA, USA",8 followers,English,Joined in Aug 2020,"The Sanctuary is a complete Holistic Wellness Center and Yoga studio, designed to promote a deep sense of calm in a sacred space. Whether you are here for Yoga, Ayurveda, Massage, Reiki or any other therapy, we will address the root cause any dis-harmony and help you meet your health goals.  So come by and explore our offerings - we have something for everyone!...read more",https://users.insighttimer.com/zA2RXCQFSzPItPTYo1OT0s4blEI3/pictures/square_medium.jpeg
15119,tariro,t,152,2022-12-12 09:28:14.576089,name found,Tariro Mundawarara,"Cape Town, South Africa",8 followers,English,Joined in May 2022,"Tariro is a personal executive coach, who firmly believes in authenticity and is passionate about continual emotional growth. He is trained in the art of Neuro-Linguistic Programming. Tariro is intuitive and his coaching style speaks to that. He helps people open doors that lead to a deeper understanding and knowledge of themselves, their truths and their core identity. Tariro’s approach lies in empowering people and giving them a safe space to make choices that help move them into their light....read more",https://users.insighttimer.com/8NYx7lhcEMZYeCsSGdiMsCfA8dJ3/pictures/square_medium.jpeg
15120,tamwecoaching,t,152,2022-12-12 09:28:17.368065,name found,Tamara Weiland,,8 followers,English,Joined in Jun 2021,"As a mindfulness coach, meditation teacher, and energy healer, Tamara Weiland takes individuals from a state of self-doubt & anxiety to mindful, balanced & thriving.
Her mission is to help people reach their full potential and unlock the power of their minds.
...read more",https://users.insighttimer.com/94PA6Dt6HjSOxmUdoMnHbRqmEZK2/pictures/square_medium.jpeg
15121,affirmfitness,t,152,2022-12-12 09:28:36.568372,name found,Teddy Bass,"Los Angeles, CA, USA",8 followers,English,Joined in Apr 2021,"Teddy uses tools such as meditation, prayer, visioning, and movement to facilitate sessions where his students connect to a higher power of understanding and a greater sense of self; bringing balance and freedom from their past. Teddy believes through movement and conscious alignment, anything and everything is possible. Teddy is excited to share his work with a broader audience and is looking forward to learning from his students as well....read more",https://users.insighttimer.com/7TfwbOiEdYPfgsA2ea0EkRL4kyQ2/pictures/square_medium.jpeg
15122,tonydoubekmusic,t,152,2022-12-12 09:28:39.328636,name found,Tony Doubek,,8 followers,English,Joined in Nov 2021,Music is my passion and I believe it is a powerful tool for changing a person's state of mind. As somebody who suffers from insomnia the accessibility of music designed specifically for sleep has been life changing. That is why I have decided to add to the ever growing library of music to ease us to sleep....read more,https://users.insighttimer.com/2f2K4lJOwKbijFNzaJ7auZfgeGX2/pictures/square_medium.jpeg
15123,tequilacousar,t,152,2022-12-12 09:28:42.401416,name found,Tequila Acousar,Columbus,8 followers,English,Joined in Jul 2022,"Tequila is a believer, personal branding and women's leadership coach, who focuses on the essence of an individual. She has 15 years of personal development experience. Her affirmations are for business owners and/or 9-5er's, who may be in the mist of transitioning careers, burnout, and/or seeking balance...read more",https://users.insighttimer.com/W7q9M2H6z3c8Q1w2K9b8t9w6U7F5r2G6J8B8L2R0S0R5j7q9F0x0N9B5b2b1U0T8B2F9Q4E0C8m8n0n1S8L6A8N2x3x0f4R5S4V5/pictures/square_medium.jpeg
15124,tashilhunpofdn,t,152,2022-12-12 09:28:55.337900,name found,Tashi Lhunpo Foundation,,7 followers,English,Joined in Nov 2021,"The Tashi Lhunpo Foundation (formerly The Panchen Lama Tashi Lhunpo Project) is a 501 (c) (3) non-profit organization based in northern California that respects and supports the unique scholarly lineage and culture of His Holiness the Panchen Lama, recognized as the second most important figure in Tibetan Buddhism.  The Tashi Lhunpo Foundation is committed to rebuilding Tashi Lhunpo Monastery in exile, the traditional seat of His Holiness the Panchen Lama....read more",https://users.insighttimer.com/qG3lQLPzqjYvQy26XlheUf6XzKu2/pictures/square_medium.jpeg
15125,inner_palaces,t,152,2022-12-12 09:28:57.990258,name found,Theo Berry,,7 followers,English,Joined in Jul 2022,"A fellow traveller on the path with over 20 years of experience in Tantric yoga, Qi gong, Meditation and Spiritual Alchemy.

Theo practices Qi Gong, Yoga, Contrast therapy, Bioenergetics and Herbalism. He is a certified Hypnotherapist with an emphasis on demystifying the mystical. He has also received numerous empowerments from various Tibetan Lamas in Mahayana Buddhism, Dzogchen, Tantra Yoga, Tibetan Yoga (Tsal Lung Trul Khor), Meditation and Shamanic Tantric healing....read more",https://users.insighttimer.com/FC8GbZ6hWNNkrXCGBaeLO56bLyg1/pictures/square_medium.jpeg
15126,tracegarbin,t,152,2022-12-12 09:29:00.782693,name found,Trace Garbin,,8 followers,English,Joined in Nov 2022,"Trace is a content creator who enjoys discussing self-awareness, heart intelligence, intuition, spirituality, parenting, and the writing process.  Her in-depth knowledge of mental health, overthinking, and 15 years of teaching, along with her passion to speak from the heart, allows Trace’s audience to expand their possibilities.  All meditations are Inspired by time in nature, connection with spirit, and her soul's calling.  Trace lives in Perth, Western Australia with her husband and son....read more",https://users.insighttimer.com/UDdMCJFaOVbYi3knvFygCNxNK8F3/pictures/square_medium.jpeg
15127,tobywiltshire,t,152,2022-12-12 09:29:10.269939,name found,Toby Wiltshire,,6 followers,English,Joined in Oct 2021,"Toby Wiltshire is a Mindfulness Now accredited mindfulness meditation teacher that has studied and practised meditation for over 15 years.  Toby qualified as a Mindfulness teacher in 2021 from the UK College of Mindfulness and Meditation. He teaches a fusion of Mindfulness Stress Reduction (MBSR), Mindfulness Cognitive Behaviour Therapy (MBCT), and Mindfulness Now in 1-2-1 and group courses. Toby is inspired to teach and share this combination of research-based practices and 2500-year-old meditative techniques....read more",https://users.insighttimer.com/0R150Sv8ejdHwnu021RvBXA9TRj1/pictures/square_medium.jpeg
15128,toddy,t,152,2022-12-12 09:29:29.380827,name found,Torsten Krussk,Germany,6 followers,Deutsch and English,Joined in Nov 2021,"Torsten lässt sich von den den Klängen des Universums inspirieren, um Musik für euch aufzunehmen.
Torsten is listening to the sound of the universe to get inspired and create Music for you.",https://users.insighttimer.com/b2N2F3v5w3e6c5h6k6U7y4B2w3d3k5H9w1f8F9W0w3r7w9G4t6b6D0L9U1W5j8W0r9W1A0r9E6Q4D1c5s6b8w7T9f3Z5r5Z2K8F5/pictures/square_medium.jpeg
15129,tiffanytoombs,t,152,2022-12-12 09:29:48.186288,name found,Tiffany Toombs,,6 followers,English,Joined in Jun 2021,"Tiffany Toombs is an international speaker and leading expert on rewiring the unconscious mind for success, high performance, and tapping into your personal potential. For over 20 years, Tiffany has educated and transformed the lives of thousands of people across the world. Her passion lies in helping people heal themselves from the inside out, become more self-aware and mindful so you can truly step into your power, purpose and potential. ...read more",https://users.insighttimer.com/gqEYTXwECgZrdoTpO68vRSkekIn2/pictures/square_medium.jpeg
15130,tiffanyknafo,t,152,2022-12-12 09:29:59.587432,name found,Tiffany Knafo,"Paris, France",5 followers,,Joined in Feb 2021,"Professeure de yoga, de méditation et coach en épanouissement. 
Tiffany vous aide à prendre soin de vous avec plaisir, à retrouver de l'énergie pour vous reconnecter à votre joie. ",https://users.insighttimer.com/2ZgDqKAJDrcibMPhngl76mhuVyr1/pictures/square_medium.jpeg
15131,tshack,t,152,2022-12-12 09:30:03.868827,name found,T-Shack,,5 followers,English,Joined in May 2020,"Young, wild, and gluten free. Finding the beauty in the small things.",https://users.insighttimer.com/j0N3q8U5G3S7e3Y9X2r3N8A2h7y5y0T4Y5W7n2K1b6S0s2y3b8E7w0j8Y9b4e5q4j8d1e5Z6e1q8C8t5Y8V2V8J7v8N0e6t8Y0s2/pictures/square_medium.jpeg
15132,ted00063,t,152,2022-12-12 09:30:07.330379,name found,Ted White,"London, UK",5 followers,,Joined in Aug 2020,"Ted White is a location sound recordist, sound designer, and composer. His location recordings aim to reconnect you with the sonic beauty of the world's natural soundtracks. Ted is continually travelling the world in search of places untouched by noise pollution. From the remote islands off the North of Scotland to the deepest depths of the Amazon Rainforest, we hope to transport you to another place through the power of the sounds....read more",https://users.insighttimer.com/MS1jrZ62y8XsWI9xTs9SypDlAXl2/pictures/square_medium.jpeg
15133,thepath,t,152,2022-12-12 09:30:11.561051,name found,The Path,,5 followers,English,Joined in Oct 2022,"The Path is your meditation community. Once a year we host Mela, our curated retreat with master teachers. We also offer a world-renowned certificate online Meditation Teacher Training program, meditations for corporations and brands and private meditation coaching. We believe meditation can be accessible and taught in beautiful, fun environments, surrounded by an inspiring community of peers. Since 2014, The Path has taught thousands of people to meditate....read more",https://users.insighttimer.com/DlsI5QcMw7WuhSjV6rJGUBlavSd2/pictures/square_medium.jpeg
15134,tanyadantus,t,152,2022-12-12 09:30:15.814216,name found,Tanya Dantus,"Del Mar, CA, USA",5 followers,"English, Español, Français and Deutsch",Joined in May 2022,"Tanya Dantus is an expert at helping heart-centered women bust through inner barriers to make space for their full blossoming. She is the founder and facilitator of Right HerStory, Unleash Your Inner RockStar, and The Power of No. With a M.A. in Counseling Psychology and a B.A. in Anthropology, Tanya marries knowledge and intuition, as well as embodied wisdom, somatics, and spirituality, embracing the power of the expressive arts, dance, and movement. Always extremely intuitive and fascinated by the world of symbols and depth, she’s committed to a path of deeply knowing and expressing herself  for over 15 years. She has made guest appearances on the Radio, Television, Podcasts, Summits, and facilitated transformational work for hundreds of people all over USA, Mexico, Canada, and Germany. Currently living in Del Mar, California with her son, she empowers women to lead their most unleashed lives....read more",https://users.insighttimer.com/X9h6e5f5S6s0P0c6N3b5G5r5B5X0V8Y0C2g1y9h1y8x2c1L2t1L9E6B4V3b9Z2h2k1N8U6Z2e2A6E3t4g8e4w5f3a7q6R3K9b9b7/pictures/square_medium.jpeg
15135,tamijames_,t,152,2022-12-12 09:30:20.289750,name found,Tami James Dizon,"Chicago, IL, USA",5 followers,English,Joined in Nov 2020,"Techie, UX Designer turned Hypno Coach 

Fil-Am healing and reprogramming the subconscious through hypnosis",https://users.insighttimer.com/OUdxCRf3DYc2FrLO7gBffwWNqFq2/pictures/square_medium.jpeg
15136,tranvinhtan,t,152,2022-12-12 09:30:37.336454,name found,Tran Vinh Tan,,5 followers,"Français, English and Tiếng Việt",Joined in May 2022,"Tran Vinh Tan se spécialise dans la pleine conscience et self-leadership. Étudiant ordonné du maître zen Thich Nhat Hanh, Tan pratique cette tradition depuis 2008, devenant enseignant certifié de programmes basé sur la pleine conscience laïque de renommée mondiale. Tan a enseigné la pleine conscience et le leadership à de nombreuses personnes et organisations, dont General Electric, Salesforce, Heineken, L’Oréal et Manulife. Il a également traduit des livres de Jon Kabat-Zinn, Otto Scharmer et Robert K. Greenleaf. En ce moment, Tan vit et enseigne dans un centre de pratique de pleine conscience en Haute Loire, France. Ses langues de travail sont le vietnamien, l’anglais, le français et le norvégien....read more",https://users.insighttimer.com/hzzTauyXPyNSWI2kr36zqJC2G0V2/pictures/square_medium.jpeg
