,teacher_id,alpha_index,batch_id,scrape_date,scrape_status,teacher_name,location,followers,languages,date_joined,about,image_url
14400,tovearth,s,145,2022-12-12 10:07:51.305268,name found,Shoshana Weinberg,"Hong Kong Island, Hong Kong",4 followers,,Joined in Mar 2021,"Wise woman, herbalist, Ayurvedic healer, and meditation guide Shoshana Weinberg has had an affinity for healing others from a very young age.  She has more than 20 years experience working with clients to help bring ceremony and balance into the lives of all. ...read more",https://users.insighttimer.com/z5G2H9S6B0G3Y6G1V9K0d2T4e2C3R2N0m5Z4s3K5v8J2z3F5Q1b0d7Y0R6V8E2w6W1c4u8W5P3A4s3J3v9Z4B0M9r1w1B1z6r9U6/pictures/square_medium.jpeg
14401,staceyleeann,s,145,2022-12-12 10:07:56.508194,name found,Stacey Caldwell,,4 followers,English,Joined in May 2022,"Stacey is a powerful psychic and dream interpreter. She will help you tap into your deepest desires, gain clarity and insight into your life and heal trauma in a truly transformative way. Use these meditations to help you decode hidden messages in your dreams that are being sent to you by your subconscious....read more",https://users.insighttimer.com/fTOK7qcJNDVRXdvNLzXKi88hzcy2/pictures/square_medium.jpeg
14402,shannonreilly,s,145,2022-12-12 10:08:04.479716,name found,Shannon Reilly,,4 followers,English,Joined in Feb 2022,"Shannon is a 500 hour certified yoga teacher and Yoga Medicine Therapeutic Specialist. Over her years of teaching and practicing, staying a student and lifelong learner has been the most essential part of continuing to show up for her students. Shannon helps her students learn to listen to their bodies, play in the space, challenge themselves, and most importantly, laugh. She holds the space for her students to come as they are, with whatever might be going on outside of the classroom, and her students know that she'll keep them safe, challenged, and check on them regularly....read more",https://users.insighttimer.com/OyDd8HpvH8hnocW3RF7FjEei7192/pictures/square_medium.jpeg
14403,transformationmindset,s,145,2022-12-12 10:08:13.082379,name found,Sara Bigwood,,4 followers,Français and English,Joined in Nov 2022,"Sara has been a Transformation Mindset Coach for over 16 years with organizations like McKinsey, UBS, Axa, Sony. She guides people to see through their habits and beliefs, shift their mindset, and embrace their brilliance at work and home. 
Master your mind, and your heart will follow. 
She helps people change their stories and relate to themselves with more compassion, intention, and hope.
Using the power of our mind is the door to manifesting our greatest desires and living the life of our dreams....read more",https://users.insighttimer.com/1ALScqpKSVR2DT54JfTpM44EeiC2/pictures/square_medium.jpeg
14404,thebreathingnook,s,145,2022-12-12 10:08:21.667514,name found,Sarah,,4 followers,English,Joined in Aug 2022,"Sarah's guidance style is rooted in creativity, connection, and compassion.  She holds the space for you to listen to your body through conscious breathing, breathwork, and mindfulness. She helps you unearth your body and breath connection with a playful approach respectful of your nervous system’s needs. You can expect to walk away from her recorded breathwork meditations more grounded in your inner resilience....read more",https://users.insighttimer.com/IcooWqlG17SRlPv4M4WyD42jn3w1/pictures/square_medium.jpeg
14405,stephaniedraus,s,145,2022-12-12 10:08:30.168186,name found,"Stephanie Draus, ND, RYT","Connecticut, USA",4 followers,English,Joined in Nov 2022,"Naturopathic physician and yoga and meditation teacher. Native of Chicago, practicing by the sea in Mystic, Connecticut. Using Yoga Nidra, mindfulness meditation, and radical self-love to support healing in her patients. Advocate for nourishing rest and radical self-love. Certifications include: 500-hour Embodyoga with Patty Townsend; Mindful Yoga Therapy with Suzanne Manafort; Grief Movement Guide with Paul Denniston. Currently training as Daring To Rest Facilitator with Karen Brody....read more",https://users.insighttimer.com/m6R7b0k6C8M2h3e5f1Q5H0X5j1x6h7J1K9q8u0A2S9r4V9f6U1W0H3Q2W6F9s2B6F1x5W1Y5L5K1k3Z5U2R7v5b3R0s2p1a6X1r4/pictures/square_medium.jpeg
14406,behertoday,s,145,2022-12-12 10:08:53.640159,name found,Sasha Bajjo,,4 followers,English,Joined in Sep 2022,"Sasha is a shamanic breathwork facilitator, life coach and weight loss coach using NLP and EFT. After drowning in despair following the loss of a parental figure and a tragic miscarriage in 2010, Sasha experienced a spiritual awakening that brought life back into her world. Sudden attacks of smiling transformed Sasha into a Radically Authentic Woman who shares joy and beauty with every person she encounters....read more",https://users.insighttimer.com/0t94LUbtELYGtJalLd9GrD0w4Ct2/pictures/square_medium.jpeg
14407,staciebarber,s,145,2022-12-12 10:09:17.527058,name found,Stacie Barber,"Charleston, SC, USA",4 followers,English,Joined in Nov 2021,"Stacie is a Mindset and Life Coach for women who want to come back home to themselves - in mind, body, + soul. She helps her clients to trust in their own ""inner compass"" + stop second-guessing themselves. Through mastering the art of turning down the volume on the external expectations and tuning back into their own inner knowing, the women Stacie supports remember who they were before the world told them differently, and in turn reconnect with their authentic desires, vision, + purpose. Stacie believes that it's possible to create a life that's free of apology + full of opportunity.  She deeply intertwines and incorporates her knowledge of the human body/form into her coaching process and honors the relationship in the mind-body connection....read more",https://users.insighttimer.com/m5T3J4f0f9b9U3j9m3Q8R0p3S6y6A0S5Q2v5p1A9f8D8P7G6U5W8A2F4v6X9U4D8Q0d5V3C4V6x3Y2m3g5D5Y7j9N7G8j3C6y3f5/pictures/square_medium.jpeg
14408,ganzgesundcoaching,s,145,2022-12-12 10:09:40.624708,name found,Sabrina Hartmann,,4 followers,"Deutsch, English and Français",Joined in Dec 2021,"Sabrina's mission is to help people look inside to learn listening to their body. She's an expert for healthy nutrition and food intolerances. She feels that negative reactions to food are often connected to general reactions to the outside world of the body. Specifically histamine intolerance is a stress driven food intolerance. Learning through medidation how to live with more ease, helps to descrease this kind of sensitive reactions to food....read more",https://users.insighttimer.com/MsYDaAtDOoPXRYm1vQwJgb5esM32/pictures/square_medium.jpeg
14409,sharntruscott,s,145,2022-12-12 10:10:03.877268,name found,Sharn Truscott,"Melbourne, Australia",3 followers,,Joined in Feb 2018,,https://users.insighttimer.com/n3G4g2V9g8R6W6P7v8n7n4Q2s7R3D8C8w7y1h7M1R2j6A3p0f5z2Z2S2W0V8Y8t3a9D5j7J2Y5D6k7R3V7x9b2L1v8J3b1y7E1L2/pictures/square_medium.jpeg
