,teacher_id,alpha_index,batch_id,scrape_date,scrape_status,teacher_name,location,followers,languages,date_joined,about,image_url
10300,drmichellebeatch,m,104,2022-12-11 13:43:30.993634,name found,Michelle Beatch,"North Vancouver, BC, Canada",96 followers,English,Joined in Jun 2021,"Michelle is a Registered Clinical Counsellor and Mindfulness Educator. She completed her PhD in Educational Psychology where her studies focused on Buddhist psychology, attachment theory and social-emotional education. She has an MA in Counselling Psychology and a BA in Psychology, Counselling and Human Development. She is currently in private practice, and has worked for a number of social service agencies with children, youth and families within the field of mental health for over 20 years....read more",https://users.insighttimer.com/U6J6u6N3C1j0R4q8X6t1F3q4U0k5s9a5Q3y1H9m2P5t6b8z8g8M0Z9A7S8K2J2A7c6n3P0C3S8A1R6z6U0t2x4c4a6m3N9b0k8M9/pictures/square_medium.jpeg
10301,feelthevibes,m,104,2022-12-11 13:43:49.816416,name found,Mattias Sundman,"Stockholm, Sweden",97 followers,,Joined in Nov 2019,"Mattias is a Gongplayer and Yogateacher who helps people experience deep relaxation with the sound and vibrations from a 1-meter big gong. 
He is a gongmaster who was mentored by Don Conreaux. He has been playing the instrument for over six years and holds several gongclasses a week.  He feels warmth in his heart seeing the calmness in people's eyes after a gong bath....read more",https://users.insighttimer.com/H1b7U4s3L3A7x5e9k4F2U2B0r6R8D1f5n1S9D3v9T6B5D6H0B3P8w3q7P2y9D5Q3R1C7x3L3r0n4k6j5g6u8W2y7U7h0M7P9X1A1/pictures/square_medium.jpeg
10302,markmccormickyoga,m,104,2022-12-11 13:44:12.644414,name found,Mark McCormick,"San Francisco, CA, USA",95 followers,English,Joined in Jun 2020,"My philosophy is that meditation is one way we have to quiet the mind, and almost everyone needs that. Quieting the mind leads to self awareness and self knowledge and those lead to happiness and the ability to serve others with empathy. 

My guided meditations focus on the intersection of breath, body, thoughts, and emotions. 

I've been a student of yoga and meditation since 1993, and a teacher since 2016. I'm a 500 hour Registered Yoga Teacher. 

...read more",https://users.insighttimer.com/L0B6N4P7a6G3U0B0Q0c7k9E8j7Y2f6e2S0b0f1x3N6u8w8T6e6v3n3k3a5y0m0u6v7f6Q8P1s5s5T0E6z5x8Y2a5j3m3y2X3B7X1/pictures/square_medium.jpeg
10303,masha_yoga_paris,m,104,2022-12-11 13:44:15.628987,name found,Masha Begunova,"Paris, IL, USA",95 followers,Français,Joined in Jan 2021,"Masha Begunova-professeur de yoga à Paris. Passionnée et diplomée 500h en Vinyasa, Hatha Yoga ainsi qu’en Yoga Nidra, Masha pratique le yoga depuis plus de 10 ans. Elle a expérimenté différentes techniques à la recherche de la sienne, que ce soient Vinyasa, Yoga Nidra, Yin yoga ou Ashtanga....read more",https://users.insighttimer.com/cNGMVdFM9MVQ4uoONsS5Fqwb3972/pictures/square_medium.jpeg
10304,mayalila,m,104,2022-12-11 13:44:18.220005,name found,Maya Lila di Vento,"Grants Pass, Oregon, USA",94 followers,English,Joined in Mar 2021,"A spiritual seeker for decades, plagued by anxiety and ruminative thoughts, I've spent thousands of hours cultivating peace, safety and joy in my own body. Let's do the revolutionary work of practicing these states together!

Past studies and affiliations include: Kundalini Yoga, Bhakti Yoga, Vipassana Meditation, Mindful Awareness Research Center UCLA, Self Realization Center, Ananda Italy, Transformative Arts at the Academy of Art, Creativity & Consciousness, and Kindrêd Meditation....read more",https://users.insighttimer.com/zMRtJAvljObrWxQzEiRQTUGxKKf2/pictures/square_medium.jpeg
10305,monicafredric,m,104,2022-12-11 13:44:37.016002,name found,monica fredrickson,"Arroyo Hondo, NM, USA",94 followers,English,Joined in Mar 2021,"holistic health, mind body therapy, listener.  
exploring, seeking & finding alongside you.
may my offerings bring you more moments of resilience, relaxation & renewal.",https://users.insighttimer.com/G2G0c8j3R4b6v6N7r2h6k2U5R4z6f5Q9d1m1P6h7u1A4h5E1L3j5H5q9t6p0d9j9g3b2L4s4k4N0b7a1z1j1h9h1V5B8u4K2V8x6/pictures/square_medium.jpeg
10306,medakillgore,m,104,2022-12-11 13:44:55.984655,name found,Meda Killgore,usa,94 followers,English,Joined in Aug 2017,"Meda Killgore is a clinical social worker in private practice whose work with individuals and families has resulted in the recognition of how negative life experiences can profoundly restrict self-expression. Meda's life passion has become helping others recognize and express the True Self.  Her current focus is on utilizing self compassion to find forgiveness of ourselves and others - so that we might free ourselves of the negative bonds of the past.

Meda regularly presents workshops to other helping professionals on various topics including self-compassion, working with triggers, abandonment, anger, empowerment, dreams, shadow and many more.  Meda has also presented on the same topics to different groups in the general public.

Meda has been in private practice for 19 years.  She published her first book ""Who Am I?  How Do I Find Me?"" in 2008.  The book can be found on Amazon.

Meda has a broad background of experiences, having lived many roles in her 60+ years. She has been a wife, mom, daughter, friend, student, teacher, employee, supervisor, business owner and counselor. Meda has peddled hot apple pies at McDonalds, wrestled with balancing nickels on financial statements, been the Program Director of a Battered Women's program, the Training Director of a bank holding company and even an Acting Assistant Professor of Sociology at a local university.
...read more",https://users.insighttimer.com/w8M8A8a6m8s5A6L1g9G0b1z6C7d4v1H0Q9s1Z4u2X2D6U0j1G5D6Z5b5A1p8R3J6u9D9u6Q8E3w7w8P3F9u0D3c6X3j5a8Q7b4F5/pictures/square_medium.jpeg
10307,max_m,m,104,2022-12-11 13:45:06.607709,name found,Maxim Morgaev,Moscow,93 followers,,Joined in Aug 2019,"IT-manager manager using meditation to reduce entropy, improve concentration and control emotions.",https://users.insighttimer.com/T1a4H9H2E4x9G3c9A2H4a7Z0r8v4P9Q8P6Y4j9Z1U6D4y6X2d4H3A6Z1X4N1M4P1d6w8P0p9n4Z5V7b8U1u7k6K8D2U0s4y3B6g8/pictures/square_medium.jpeg
10308,meamellin,m,104,2022-12-11 13:45:09.347314,name found,Mary Amellin,"CT, USA",93 followers,English,Joined in Feb 2021,"Mary is a Transformational Coach dedicated to helping others discover their innate power to heal, grow and effect lasting change in their lives.  She shows her clients how to harness their subconscious minds to create more alignment and tap into their truest desires.  She has a Master's in Integrative Health and Healing and is a Reiki practitioner and certified PSYCH-K® facilitator. 

These meditations will help connect you to your authentic self, to the divine intelligence that guides you, and to your role as a co-creator in this life.  They will focus on unconditional self-love, compassion, gratitude, and manifestation.  Practicing regularly will give you access to your energy, courage, and creativity and help you to move from a heart-centered space.  Thank you for being here. Your arrival at this point is evidence of your preparedness to nurture your soul on its evolutionary path.  Keep up the good work!...read more",https://users.insighttimer.com/eKgqHjcqpSeQVGCZT4TAtJP8i6r1/pictures/square_medium.jpeg
10309,micheleku,m,104,2022-12-11 13:45:12.148870,name found,Michele Ku,"Berkeley, CA, USA",93 followers,English,Joined in Feb 2021,"Michele Ku, LCSW is a mindfulness teacher and has taught Mindfulness-Based Stress Reduction since 2008. She is an Insight meditation practitioner for over two decades. She is a graduate of Spirit Rock Meditation Center's Community Dharma Leaders Program and the Dedicated Practitioner's Program. She is a parent of a teenager and practices mindfulness in everyday family life. She is the co-founder and Dharma teacher of the Family Practice class at the East Bay Meditation Center in Oakland....read more",https://users.insighttimer.com/ch4DQb6iOZce0s54tfq9cGAY7W92/pictures/square_medium.jpeg
