,teacher_id,alpha_index,batch_id,scrape_date,scrape_status,teacher_name,location,followers,languages,date_joined,about,image_url
400,astridvanwesenbeeck,a,5,2022-12-11 02:11:01.417045,name found,Astrid van Wesenbeeck,"Utrecht, Netherlands",328 followers,English and Nederlands,Joined in Dec 2020,"Astrid van Wesenbeeck is a body oriented coach (Utrecht, NLs), an iRest Yoga Nidra teacher and supervisor, and a yoga and meditation teacher. Astrid's approach is one of welcoming, inquiring and curiosity. Can we observe and experience what comes to the foreground with kindness and curiosity? Her meditations are an invitation to come home into the body, our portal to presence and wellbeing....read more",https://users.insighttimer.com/k4y8j1E2w2a3Q3B0Z4g6S9d5A4s4W6h5T4f4N2t7B4N6a2W4u3z6s3n2X8m8f6x0W7Z4u9W8W7j6u4y5K9G1C1V4v9k3S5R4X3a2/pictures/square_medium.jpeg
401,avivajoffe,a,5,2022-12-11 02:11:03.988864,name found,Aviva Joffe,"Silver Spring, MD, USA",326 followers,English,Joined in Jul 2017,,https://users.insighttimer.com/R9F9A6s8P9q3r3W0y0p3e9L9N0f9u6j5f4M3r4e2r2W8V9E6W7Z1R8D2Y7v9X0A8m0S5C2W1F3Z2P9y8E3A7h3P6w4f6F9b8a1f1/pictures/square_medium.jpeg
402,andrea88,a,5,2022-12-11 02:11:10.799875,name found,Andrea Tomasi,"Vermont, USA",320 followers,,Joined in May 2020,"Andrea's passion lies in the regeneration of our earth through devotional practice, and tending both the inner and outer landscapes. Her experience is in Shamanic ritual, Holotropic Breathwork, the embodiment of the voice, yoga and meditation, and Biodynamic Cranial Touch. Andrea teaches vocal meditation and facilitates spiritual transformation through presence, meditation, breath, movement and sound....read more",https://users.insighttimer.com/D8E5E2r0G5H2N2j7X4U5j2A8B6S6a5p7h7n7R1a0V1V8s0M1z3a6R7D3g2C7J6P6v7Z7L1Q4z0U4T5g9J5E1z2M6F1t2w7y0z5D9/pictures/square_medium.jpeg
403,tranquilitywizard,a,5,2022-12-11 02:11:29.605259,name found,Ari Ross,"Dallas, Texas, USA",319 followers,English,Joined in Nov 2020,"Originally from LA, Ari’s been primarily an actor of chiefly voice-overs.  His musical creations concern mostly relaxing, ambient New-Age tracks.  

His journey now includes having music available for licensing to TV and film production, etc.  Along with helping him to transition to full time composer, it allows Ari to have the opportunity, through his works, to potentially increase consciousness and higher awareness of a peaceful existence with those who may be viewing a movie or TV program.
...read more",https://users.insighttimer.com/iklwvzIp1eP1glsrmtepXx82Xdm1/pictures/square_medium.jpeg
404,alisonwegner,a,5,2022-12-11 02:11:32.544364,name found,A.M. Wilkinson,"BC, Canada",319 followers,English,Joined in Apr 2019,I help people overcome the impacts family violence.,https://users.insighttimer.com/M8Y0j0r1u9N7G0W4J7F3r3N5S0k8w9W7U9N9h7B9g5P6k3B8L6Z6L0R3x5N5x8n5m9p1G3b1D9z9p0B8t5M0H0w3J0a4Y3y4B5R4/pictures/square_medium.jpeg
405,anaoteromagdala,a,5,2022-12-11 02:11:55.396377,name found,Ana Otero,"Madrid, Spain",316 followers,English,Joined in Sep 2020,"Ana Otero is a Mystic, Dancer, Author, Yogi, Artist, Teacher of the Desert Rose Transmissions, Mother, and Lover to the Beloved. She holds a PhD in Dance Movement Therapy and strongly incorporates embodiment in all of her work. In 2011 after a dark night of the soul she had her first apparition of Mary Magdalene while she was in the desert of Oman. Following the teachings given to her by Mary Magdalene through her Channelings and Apparitions, Ana Otero created Mary Magdalene Mystery School in 2014, which later became in 2022 Ahava University....read more",https://users.insighttimer.com/GRwwHjrSeJaJZxd9hghkozenWtF2/pictures/square_medium.jpeg
406,analebasi,a,5,2022-12-11 02:12:14.142394,name found,Ana Isabel Ferreira,"Lisbon, Portugal",315 followers,Português,Joined in Oct 2018,"Pharmacist
Homeopath 
Master and Therapist of Reiki

""She's got herself a little peace of heaven, waiting for the time when, earth shall be as one""",https://users.insighttimer.com/V0S0h5e2t8n8a5j4t9H7F8x9S8Z3b1b1B6G7C5f2T8c4G8g6S4y0G0A3X5m7v9f9V6B8n1D1c5d8s0S4s9a4R7p6w9A6L9t0h7k3/pictures/square_medium.jpeg
407,alessandralasas,a,5,2022-12-11 02:12:16.728360,name found,Ale Lasas,"Sydney NSW, Australia",315 followers,BR. Português and English,Joined in Apr 2020,"Ale Lasas is a modern Medicine Woman specialising in natural therapies based on energy healing, intuition and spirituality. She dedicates herself to healing people through consciousness expansion, personal growth and powerful inner transformation and alchemy....read more",https://users.insighttimer.com/P9J6e7g2r8t2V1y1m9a0g5F5n0H0U9g3E5j5w3d4T6H4y5d5A0t7m5g2R1U8D3T7g8n7z4E7U3Z8m2E5s0A0z8q8h3y8w9W4H1K9/pictures/square_medium.jpeg
408,anna,a,5,2022-12-11 02:12:19.278624,name found,Anna Gannon,"New York City, NY, USA",312 followers,English,Joined in Jan 2020,"""Anna Gannon is a mother, writer, and intuitive meditation, yoga and energy guide. With over 10 years of teaching experience, and a wide net of study and training in various meditation, energy, and spiritual modalities, Anna creates comprehensive and easeful meditation practices for both beginner and advanced students. It is her mission to support people in remembering who they are, what their purpose is in this life, and why stepping into it, deeply matters.""...read more",https://users.insighttimer.com/f1D2e8j0h8k6d9K6f8Q1T4X9V3n2d5X3Q2d2G5c0L3m5a0K6J7A3g5U1L2F2H7p9f0Z5h5N9W8b2b2K2A2m5K2W6z6x9H3p1t0W1/pictures/square_medium.jpeg
409,anitaboes,a,5,2022-12-11 02:12:28.087501,name found,Anita Boes,"Emmeloord, Netherlands",312 followers,Nederlands,Joined in Apr 2020,"Anita is een rustzaaier.
Er is veel drukte, ruis en afleiding in de wereld om je heen.
Anita gelooft dat jij, als mens, innerlijke rust in je hebt.
Zij inspireert jou om deze rust te re-creëren. 

Ruimte voor Rust",https://users.insighttimer.com/u7X5x5w7n7B5M7T5c4V6c1n4p1m1z0U2b1J0C7j4x3L7H6x0J9D1r8J3F5q6h4S1B7W4F2v1C9h0F7X9t1h6T7P7r9F5j4f1h4R2/pictures/square_medium.jpeg
