,teacher_id,alpha_index,batch_id,scrape_date,scrape_status,teacher_name,location,followers,languages,date_joined,about,image_url
11900,yogacompaulaamora,p,120,2022-12-12 05:17:22.631221,name found,Paula de Almeida Amora,"Ouro Preto, State of Minas Gerais, Brazil",372 followers,BR. Português,Joined in Sep 2018,"Paula Amora, praticante desde 2009 e professora 500H RYT. Que esse seja um veículo de partilha do Yoga e suas tecnologias de cura, autoconhecimento e despertar da consciência.",https://users.insighttimer.com/T0m5W3Q5H7v7q1J9a3T7u5x6w0w1U8s0w8N0H7Y9m4w4A8C8V5g6f4a0g3Y5K1U2W0e6Z7K3u3n7D8S8n8t7M1n1k6t4R4r4D5x4/pictures/square_medium.jpeg
11901,paulbail,p,120,2022-12-12 05:17:41.634105,name found,Paul Bail,"Worcester, MA, USA",370 followers,English,Joined in Dec 2020,"Paul Bail is a father, a counselor, a meditator, a scholar, and a somatic awareness enthusiast. He has been meditating since 1972 and counseling individuals, couples, and families on emotional and relationship issues since 1986. He is an alumnus of the graduate program at the University of Michigan and taught undergraduates and graduate students as an adjunct (part-time for 20 years).  For the past 10 years, he has led a weekly meditation class in Massachusetts. He published two books with Greenwood Press (on subjects not related to meditation and spirituality). Over the past 45 years, he has had involvement with Western and non-Western meditation teachers of Buddhist and non-Buddhist lineages  (India, Southeast Asian, Japanese, and Tibetan), and at various times has practiced Pilates, Tai Chi, Aikido, and Continuum. He continues to learn and endeavors to share the best of what he has learned....read more",https://users.insighttimer.com/wsTLqdsPMPQDlXvEhSOzDmSeMQB2/pictures/square_medium.jpeg
11902,pipcoleman,p,120,2022-12-12 05:18:00.415741,name found,Pip Coleman,"Cape Woolamai, Australia",369 followers,English,Joined in Sep 2016,"Pip Coleman, She is an Author, Intuitive Coach, Reiki Master, Meditation teacher & Bowen Therapist.  Her favourite thing to do is laugh and they say that laughter is the best medicine. She likes to give valuable wisdom to you with a sprinkling of lightheartedness. She is the creator of the Divine Alignment Code, an amazing one-on-one coaching program specifically downloaded to serve the Earth Angels, when you are feeling exhausted, lost, frustrated or disconnected from your true Self. ...read more",https://users.insighttimer.com/X0R3c6z6Y3s6b2C9q2f4y6M3N9j7D7S9H2h3v9C5N0B5D8d2G4j1B0S5D7a5c4e9f8p8Q3y1g9Q1Q1C4E2c2m6G3F4K7n4G5W9F1/pictures/square_medium.jpeg
11903,padrefabian,p,120,2022-12-12 05:18:03.219441,name found,Padre Fabian Castro,"Parana, Entre Rios, Argentina",366 followers,Español,Joined in Jul 2019,"La Palabra de Jesús, el Cristo, es Palabra del Dios de la historia que interpela nuestra historia. Nada de lo humano me es indiferente y todo lo humano lo comprendo a la luz del Autor de la Vida. Yo me he encontrado con este Cristo Vivo y le entregué mi vida: soy sacerdote católico. Este espacio de meditación es sobre la actualidad, los valores y la espiritualidad. Deseo expresar mi visión y ayudar a la meditación cristiana de quienes se acerquen a este perfil. Bendiciones....read more",https://users.insighttimer.com/T7h1U4E7V6n6g3n2V5D3q1v9T8R3S8w6y2u8E2D9y5g3C0D4E3d3Q9N5P2F9k3u0G7H8L0k2q3Z0e9Y9K2n7E3h3Z7b9d8n8V9F6/pictures/square_medium.jpeg
11904,paulobozza,p,120,2022-12-12 05:18:36.319351,name found,Paulo Cesar Bozza Júnior,"Ja� - State of S�o Paulo, Brazil",359 followers,BR. Português,Joined in Mar 2018,"Specialist in clinical psychology focused in contextual behavioral approaches.
Paulo is also ACBS member (Association for Contextual Behavioral Science) and has as his main aim, share mindfulness practices based on acceptance and commitment therapy....read more",https://users.insighttimer.com/a1J0v9j3L2z9A0W9W8W2y4Y0x1X3F6c7t5J6Q9M9q2N0y5D4R5B6h7k6H5S3P5q7w5V4s1n9w4r0F1F9k4N3q6E2V4q9n7Z6R8U8/pictures/square_medium.jpeg
11905,lostnowhere,p,120,2022-12-12 05:18:54.995673,name found,Phoebe Garnsworthy,"Queensland, Australia",360 followers,English,Joined in Aug 2020,"Phoebe Garnsworthy is a spiritual author, meditation teacher and life coach. Her meditation classes combine spiritual philosophy and creative visualizations to nurture and recharge your energy, empowering you to step into your greatest self, gifting you the confidence and self-loving tools to pursue your goals. Each class finishes with uplifting positive affirmations and manifesting vibrations to support you throughout your day....read more",https://users.insighttimer.com/sjJ48CpEviYmIfLIBExubIDvZn73/pictures/square_medium.jpeg
11906,paolaelenaferri,p,120,2022-12-12 05:18:57.566037,name found,PaolaElena Ferri,"Malnate, Italy",346 followers,,Joined in Jul 2017,,https://users.insighttimer.com/V7h0J6j6Z6v3Z9P2X8a3n3K8X0a4g4Y1C9T5x7F3c5B1P3P9H8N2W2c5T9m0H6m0Q3n8j2x7a8T6K0M3B0z2u9f4k7B8E8F4F0v2/pictures/square_medium.jpeg
11907,michelle,p,120,2022-12-12 05:19:00.136759,name not found,,,,,,,
11908,piluperis,p,120,2022-12-12 05:19:18.787507,name found,Pilu Peris,"Barcelona, Spain",344 followers,Català and Español,Joined in Feb 2018,"Como coach practico y recomiendo la meditación como herramienta para avanzar en la observación e incrementar el nivel de consciencia. Si no has meditado nunca y quieres incorporar los beneficios de la meditación a tu vida, esta es tu oportunidad. Las meditaciones que he grabado están diseñado para que incorpores el hábito de la meditación de una forma constante y accesible, sin importar cuál sea tu nivel. Si ya te has iniciado en la práctica, también hay meditaciones de nivel avanzado que te permitirán mejorar tu técnica o ser más constante. 
Gracias por meditar conmigo!...read more",https://users.insighttimer.com/m5S5f8e6n5r8L1V6g9T1w5C7Y3p0E5w0e6V1F3S3n2E2B8P9r2A2J7c4e3a4L3L8f5V0e8S4v4Y0b7L3B3f3x6K6M4A5n8X1q8u6/pictures/square_medium.jpeg
11909,paubravohealthcoach,p,120,2022-12-12 05:19:45.657911,name found,Paulina Bravo,"Mexico City, CDMX, Mexico",341 followers,Español,Joined in Mar 2021,"Hola! soy Pau! 
Soy Health Coach por el IIN, Coach en Cambio de Habitos y Maestra de meditación. Estoy feliz de poder meditar contigo!
Me encanta saber que cada vez somos más quienes vivimos una vida feliz y saludable!
La meditación es un habito maravilloso que ha cambiado mi vida. Nos ayuda a conectar con nosotros mismos y a encontrar la paz de adentro hacia afuera....read more",https://users.insighttimer.com/q1t0Z9f3S2P5d7F1S0c0X1B7H2b8p1Y5g6g0E1t3T0t4G0S2M8Q3Z0a0e6X1D2M6L8Q3v0E8P1X6H9b1t5t6q2n6L0W2b7G2T3H9/pictures/square_medium.jpeg
