,teacher_id,alpha_index,batch_id,scrape_date,scrape_status,teacher_name,location,followers,languages,date_joined,about,image_url
9800,melanielopes,m,99,2022-12-12 04:49:24.036498,name found,Melanie Lopes,,502 followers,English,Joined in Jul 2021,"Melanie is a meditation & mindfulness teacher/coach and psychotherapist who specializes in helping people overcome self-doubt & prevent overwhelm in order to pursue their goals with calm, clarity, and confidence. She's grateful to facilitate this transformative work because when people can feel more connected with themselves and engage with the world in a way that highlights their natural strengths, it can create a ripple effect of positive impact within the community....read more",https://users.insighttimer.com/rcA72YNLyBX4qAQSEZ5auzRa58i2/pictures/square_medium.jpeg
9801,mollyann,m,99,2022-12-12 04:49:33.028752,name found,Molly Ann Fairley,"London, United Kingdom",496 followers,English,Joined in Sep 2017,"Molly Ann is directly connected to Spirit, a Higher Intelligence and can link to the source of your blocks and send healing. The healing comes from a Divine Source. It is a powerful force that works through Molly to pull negative energies from you. The healing power accompanies all of her meditations and it works on any area of your life....read more",https://users.insighttimer.com/Z2M8c7Z6X3Q9y9t7G0T1R3n3m7X8q6E8W8U5q9b3t2t8x2Z5x0x3D1V5D6U2A0w8d4v1X5R4T8g1G5f8J8k3P5s5h5q7V3H6L8r6/pictures/square_medium.jpeg
9802,mantrafeminino,m,99,2022-12-12 04:49:44.549121,name found,Marcella Mantra ,"Belo Horizonte, State of Minas Gerais, Brazil",495 followers,BR. Português,Joined in Apr 2019,"Meditações guiadas e reflexões para mulheres que buscam se reconectar e entrar em sintonia com seu corpo e com sua vida. Use a sua energia como fonte de empoderamento emocional, espiritual e sexual. Abrace a sua natureza cíclica. 
...read more",https://users.insighttimer.com/x4R8M4W3x8f2P9Q1S7j5R4z2v0e9W9r5w8E7V1a3G9s7g1Q2x1K6H2d3f9F3N7T8T6e9x8X6D3V5m6d4X5C9Y5v3b5v1r7s1s9T6/pictures/square_medium.jpeg
9803,sandragutierrez,m,99,2022-12-12 04:50:03.361490,name found,Meditación Vibracional,"San Isidro, Buenos Aires Province, Argentina",493 followers,Español,Joined in Oct 2019,"Soy Sandra Gutierrez, Licenciada en Psicología. Desde hace 30 años me ocupo del Bienestar, con un recorrido científico y alternativo, que me llevó a unir la psicología con la espiritualidad. La Meditación Vibracional es una herramienta que facilita una relajación física, mental y emocional. Es una llave, para quien desee recorrer un camino de evolución consciente, ya que nos habilita la entrada a la multidimensión. Es un estado de consciencia que potencia nuestra escencia en la vida....read more",https://users.insighttimer.com/h8K5v5s6P6c8U7x2X2T6E9y4U9j2D7N4Z1c0K3V7b7K9C0d6U8n9t5a8c9U9b1g0W8R7B2B2y0s3H8s0V6x4R0S2C8v6U7K5w2j0/pictures/square_medium.jpeg
9804,marissakrimsky,m,99,2022-12-12 04:50:22.196877,name found,Marissa Krimsky,"Okinawa, Japan",492 followers,English,Joined in Aug 2019,"Marissa Krimsky, Ph.D., is a clinical psychologist, mindfulness instructor, and research consultant. ",https://users.insighttimer.com/v3F0k0j0H0C8d2v2V9C9H2w0v6D4z6Y6M0e4g3v5Y6j5h5b6x8v4W2S3s9M1t6Y1N3U3n1X6j6b9X8c8J3m0E2n3s7K2y8B6V9w9/pictures/square_medium.jpeg
9805,love-the-mo,m,99,2022-12-12 04:50:47.135884,name not found,,,,,,,
9806,majiker,m,99,2022-12-12 04:50:49.840054,name found,MaJiKer,"London, UK",491 followers,,Joined in Jan 2020,MaJiKer is a composer & producer with a passion for using the human voice to create emotional evocative production.,https://users.insighttimer.com/R6Z4J9G1X6b2r1F3K7c6h9V5Q9g1A2d3x1w8b9p0p2d8g2R7V3c8c1J6H9g0A7g3W6C4q0r6S9u9L8B2x1A3g9U6M9m1E4y7Q4r3/pictures/square_medium.jpeg
9807,merelmaria,m,99,2022-12-12 04:51:08.857619,name found,Merel Maria,"Amsterdam, Netherlands",487 followers,English,Joined in Dec 2020,"Merel Maria is a certified Yoga teacher, Trainer and Life Coach based on Nonviolent Communication (NVC) & Living Compassion. She offers her work with the purpose of aligning our life with body, heart and soul. 
​
Merel Maria has acquired teacher certification in Yin Yoga and Restorative Yoga, with a focus on Mindfulness and Traditional Chinese Medicine. She has been teaching since 2015.

She has studied Nonviolent Communication also since 2015 on an ongoing basis. From 2017 onwards, she was assisting NVC-certified trainers, and started offering her own NVC-based courses in 2019. 
​
Merel Maria: ""My greatest teacher is my body. Through my body, Nature guides me through life, shows me how to move naturally and in harmony with myself, and serve life. This brings fulfilment. In my yoga classes, workshops and ceremonies I intend to support others to come home to the body and connect with the inner compass.""...read more",https://users.insighttimer.com/6uUMrKGsFsc7l7pAKeFP0hN8DAX2/pictures/square_medium.jpeg
9808,mapausesophro,m,99,2022-12-12 04:51:11.668475,name found,Ma Pause Sophro,France,484 followers,Français and English,Joined in Apr 2021,"Ma pause sophro vous propose des séances de sophrologie, des méditations guidées, des musiques et des podcasts inspirants sur le thème du bien-être et du développement personnel. Découvrez également ses cours audio pour apprendre à guérir vos blessures émotionnelles de l'enfance et à gérer vos émotions difficiles telles que l'angoisse, la colère ou encore l'anxiété grâce au jeu thérapeutique accessible aux enfants dès 5 ans, aux adolescents et adultes....read more",https://users.insighttimer.com/6BqtKHYv2VRlIJHaOacK2BGO6Zy1/pictures/square_medium.jpeg
9809,pub17080041,m,99,2022-12-12 04:51:36.638619,name found,Maria Castro Couce,"Barcelona, Spain",484 followers,Español,Joined in Oct 2020,"Soy practicante y profesora de Yoga, además de Actriz de Voz profesional. Empecé a hacer Yoga más de 10 años atrás probando diferentes escuelas y viajando a diferentes países. Me formé en la India, especializándome en Pranayama, el arte de aprender a respirar mejor para vivir mejor.
Mi misión es ayudarte a conocerte y a disfrutar de la increíble persona que ya eres....read more",https://users.insighttimer.com/y8EvvhDzrEQETpFVtCnrfA9F8bK2/pictures/square_medium.jpeg
