,teacher_id,alpha_index,batch_id,scrape_date,scrape_status,teacher_name,location,followers,languages,date_joined,about,image_url
6600,joyrains,j,67,2022-12-12 07:09:35.028096,name found,Joy Rains,,205 followers,English,Joined in Oct 2017,"Joy Rains’ intent is to offer teaching that’s clear and simple. She believes in cultivating mindfulness by practicing regularly, even for brief periods of time. She also believes in weaving mindful moments into your activities, such as noticing the feeling of water as you wash or the taste of food as you eat. Practicing meditation has transformed her life, and she’s grateful to share the teachings—through these meditations and through her podcast and audiobook. She hopes you enjoy!...read more",https://users.insighttimer.com/N9a4A5n6U2s6N2f6q0T3f1X5x9z0Y5B7d4w2H3Y9M7S5C7L6r2A1m8e8L4d5a6f2h8n4q5c3s7H0r4U1a7A4f9X9x9x8v7U4v8p7/pictures/square_medium.jpeg
6601,jenbayer,j,67,2022-12-12 07:09:59.940610,name found,Jen Bayer,,204 followers,English,Joined in May 2020,"Jen is a Freedom Lifestyle entrepreneur and co-founder of Pure Freedom Solutions and Co-Founder of Exalted Health. Jen’s mission and greatest desire is to lead women to the cross. Through her unique coaching methods and programs, she has guided countless women in healing their soul wounds, empowering their minds, and walking in their authority in Christ. She has walked this path of healing and purpose and is called to show others the journey towards a life of pure freedom....read more",https://users.insighttimer.com/h5r0u2p3T3s7U9k9y2v5p9A6E7b7X2M3S9S8Z9S0N9e9d7t0N8v6u9x3f9u0F0K5m0y3h2Z6r9D1H5N3E5t2R0J6S5W0J4v0E2c9/pictures/square_medium.jpeg
6602,passaddhi,j,67,2022-12-12 07:10:03.152076,name found,Jan Jacobs,"Mechelen, Belgium",203 followers,Nederlands,Joined in Jan 2017,"Coach Jan is gespecialiseerd in de begeleiding van stress en burn-out en dé coach van enthousiaste meerwaardezoekers, net zoals jij, die op zoek zijn naar kwaliteit en diepgang én die willen bouwen aan een sprankelend en betekenisvol leven waar je helemaal BLIJ van wordt....read more",https://users.insighttimer.com/K8R1S0e2S9K6q8w4s3j0R7d7t4P3b3w8j3v0k7m8z8W0x1A2L3C5h6b0k7g3p0W3k8N3k1F1L7r1k7N5r8e7B7R1b1D7B4s0p1p6/pictures/square_medium.jpeg
6603,janiceallermann,j,67,2022-12-12 07:10:06.036098,name found,Janice Allermann,"Berlin, Germany",202 followers,English,Joined in Mar 2020,"Janice is a yoga and meditation teacher on a mission to spread self-love in the world. She has spent various years of her life living, teaching and sharing her passion for yoga and conscious self-development overseas. Now she is based in Bremen, Germany, teaching yoga, creating meditations and exploring new ways to empower others on their journey towards greater authenticity and self-love. ...read more",https://users.insighttimer.com/e9g6P0n9H3W9N5T4y8S6g2N6S6x8n3g3r1A2r0y7d9D4e9c9U6A0J8M5f8b8N9P9j8P8P2F2W4z4C3B0d0Y8V9U1f7y4S2s6M2S1/pictures/square_medium.jpeg
6604,jostewart,j,67,2022-12-12 07:10:24.933061,name found,Jo Stewart,Melbourne,201 followers,English,Joined in Aug 2017,"Jo Stewart is Melbourne based yoga, pilates and aerial yoga teacher, and meditation is at the heart of all her movement based practices. 
She comes from a fine art background and discovered that practicing yoga helped to free up creativity, clear thinking and her ability be present enjoy art and life to the full....read more",https://users.insighttimer.com/d4z7W2U8s5C7J4n2K6b7Z3q4h1x9A9b6U2Z2a3x4Q3J0N4H4F6a2r4X5y8p1c7B2g8Z1X4n1Y3X9d6f5d7N2u6C7y2r1K9g7k2e5/pictures/square_medium.jpeg
6605,jeanfain,j,67,2022-12-12 07:10:48.052996,name found,Jean Fain,"Concord, MA, USA",200 followers,English,Joined in Oct 2016,"Jean Fain is a Harvard Medical School-affiliated psychotherapist and the author of ""The Self-Compassion Diet."" In her Concord, Massachusetts private practice, she specializes in treating food and body-image issues. Her articles have appeared in The LA Times, Oprah Magazine, The Huffington Post, NPR and more. ...read more",https://users.insighttimer.com/t6M0u2T3Q8B1N5T8X1P1V6S8G1d1N8y6y3r7A6R6J6R5U8f9w0s5Y9p8g3W3J9b8w4Z4T9S7D7D9s7e3v0C6b8f9F0p2h2f1L7K4/pictures/square_medium.jpeg
6606,jocelyn,j,67,2022-12-12 07:11:06.853708,name found,Jocelyn Fitzgerald,"Vancouver, WA, USA",199 followers,English,Joined in Jun 2020,"Jocelyn Fitzgerald, is an art therapist, a marriage and family therapist, and an EMDR trauma consultant. She loves directing her clients to tap into their own creativity to connect with what they're feeling on the inside and bring it to life on the outside. Jocelyn loves finding time to go hiking in the beautiful Pacific Northwest mountains, creating art, doing yoga, meditating, and enjoying tiny dance parties with her family.
...read more",https://users.insighttimer.com/T0c6K6b3P5g4n1B5U3X0z9M3P7F7G5t2u9Q5Z1u6a4T2b7s7w9V5b2D7M0V3B1M7r9j4F8G5C9c3r0c5n0P9E6A9a9c3u8Z0G8X7/pictures/square_medium.jpeg
6607,yogametjoan,j,67,2022-12-12 07:11:25.863121,name found,Joan Hoekstra ,,195 followers,Nederlands,Joined in Feb 2021,"Joan Hoekstra is yogadocente en geschoold in Hatha, Vinyasa, Yin Yoga en Yoga Nidra. Tijdens haar yogalessen neemt ze haar deelnemers altijd mee in een geleide meditatie. Toen ze kennismaakte met Yoga Nidra had dat een enorm positief effect op haar slaap en gemoedstoestand. Inmiddels wil ze deze kennis en ervaring delen met anderen in de hoop dat anderen ook rustig en diep kunnen slapen. ...read more",https://users.insighttimer.com/cf1frA53RbYSuwCzojqBJ8rmTUU2/pictures/square_medium.jpeg
6608,jorgedellamoramello,j,67,2022-12-12 07:11:44.821747,name found,Jorge Dellamora Mello,"Zürich, Switzerland",195 followers,"BR. Português, English, Español and Deutsch",Joined in Aug 2020,"Brasilian, 59 years old, ordained as Zen buddhist monk (Soto lineage), Therapist - body and relationships (Shiatsu, Yoga, Aikido, MBSR, Systemic Care), Environmentalist Teacher at Gaia Education. Teacher and co-spiritual director at Zen Peacemaker Order....read more",https://users.insighttimer.com/dQZNnHqFWiRN17zoWBPdAkkAr6g1/pictures/square_medium.jpeg
6609,omandthecity,j,67,2022-12-12 07:12:11.776150,name found,Jules Acree,"Austin, TX, USA",193 followers,English,Joined in Jan 2021,"Jules Acree is the creator of Om & The City, a digital media platform for intentional living. She's a certified meditation, mindfulness, and RYT200 yoga instructor, and was named ""35 Under 35 in Wellness"" by Wanderlust. Through her content, Jules guides people to slow down, simplify, and create space to access more joy and fulfillment in their daily lives. You can find Jules creating under @omandthecity on Instagram, YouTube, and TikTok.

Outside of this corner of the internet, Jules is a matcha drinkin', outfit repeatin', professional homebody living in Austin, TX with her husband and two rescue pups....read more",https://users.insighttimer.com/Z1D1Y5t6b4n7Z8n5e6P8T1t2s0w5Q6n2n4w5J4R5M6t3K5R7d5V7K3r9M7v2s4Z4S9S8m4X8F9b4V1L8x2s3s5X4Z8c2r5P7z3f0/pictures/square_medium.jpeg
6610,janinegm,j,67,2022-12-12 07:12:14.505818,name found,Janine Grillo Marra,"Revere, MA, USA",192 followers,English,Joined in Sep 2016,"Janine Grillo Marra, P.T. is a yoga, meditation and wellness teacher in Revere, MA. She is owner of Tranquil Flame Yoga and Wellness offering unique classes, workshops and retreats which blend physical therapy, yoga, dance, meditation and contemplation....read more",https://users.insighttimer.com/J6F4B1m2M0C2t1p6B6Y6e0b1C5m8z5v4y4t7U2L4t7G9S0k2X0h7M2F3U5K3k4J8u0R2g2K9m1e6Z6C9z0q8x9Q0R8n4V9x0H8y2/pictures/square_medium.jpeg
