,teacher_id,alpha_index,batch_id,scrape_date,scrape_status,teacher_name,location,followers,languages,date_joined,about,image_url
5600,hettybenninga,h,57,2022-12-12 00:55:55.511170,name found,Hetty Benninga,Oosterbeek,184 followers,Nederlands,Joined in Jan 2018,"Ik ben yogadocent en mindfulnesstrainer in Arnhem en Oosterbeek. Ik deel graag mijn ingesproken meditaties met je. Ik hoop dat ze een bijdrage kunnen leveren aan je meditatiebeoefening.

Ik studeerde Bewegingsonderwijs  en volgde een studie Psychologie in Zwolle. Yoga en meditatie geven mij niet alleen verdieping maar ook balans en de nodige energie in mijn dagelijkse leven....read more",https://users.insighttimer.com/h4U6D9V4B3w3e9V8t8A9L9U6K7n9P4Q8f2c9g5Y5g7Y2E9j8M7G8m6C0T8v2w8Q2M9y4p8t7c9m7u5m2X1e1E5R3S5T0y6T2D1S0/pictures/square_medium.jpeg
5601,hollylarochelle,h,57,2022-12-12 00:56:14.391296,name found,Holly LaRochelle,"Mayerthorpe, Canada",184 followers,English,Joined in Aug 2018,"Holly LaRochelle is a founder, writer, photographer and podcast creator of the Trail of Adventure. She lives on a farm in the boreal forest in Northern Alberta, Canada with her husband, two kids and one hairy border collie. She teaches individuals how to step into being the creator on their Trail of Adventure and create radical well-being in ALL dimensions of their lives. Long live the adventure....read more",https://users.insighttimer.com/g6D8f9n6t2x9c5v7N8S9j1P7s4B8n6U8s0g0v3r5F6L5N7k0n8n4U0z8T6m5Y8u8f1c1R4T2J9Q9s3C4v3P5t1P5F3n2H4m3K6M7/pictures/square_medium.jpeg
5602,hayleyzammit,h,57,2022-12-12 00:56:38.852226,name found,Hayley Zammit,"Wellington, New Zealand",197 followers,English,Joined in May 2020,"Hayley Zammit is a channel, healer and assists people in remembering, activating and embodying their true souls essence to live a life of more joy, flow and grace. Through guided meditations and sound healing you are able to go within your own being to take time in stillness for self inquiry, healing, integration and to connect back with your heart and soul....read more",https://users.insighttimer.com/E3J6C0D4G8w6L0x6K4M4W3p9R4C9P0n6E3K3b3a5N3r7y8s9U5z8s7v3W4D4r4Y5W8E2a0y4w7Q6U2p2k6S9N5z5b4t8Y7G1B2w9/pictures/square_medium.jpeg
5603,heidispear,h,57,2022-12-12 00:56:57.877157,name found,Heidi Spear,,183 followers,English,Joined in Oct 2021,"Heidi Spear has been teaching meditation, mindfulness, and other wellness practices since 2008 at world-renowned centers, including Kripalu Center for Yoga & Health and The UltraWellness Center in the Berkshires. An author, course creator, corporate speaker, and podcaster, Heidi's mission is to support people connecting to their true nature and aspirations. Prior to immersive studies in meditation and yoga, Heidi earned master’s degrees in comparative literature and the arts from NYU and Washington University....read more",https://users.insighttimer.com/V1R5z8s4h1P6p3e4D0c3a4J6m7c2g5z2y5m2e3e2D2n5J0H2W7a2k3h0f5S7c0f9h0h9n6m4p9d7b9c9Z4A5z7R9h0G8n8H6z6N7/pictures/square_medium.jpeg
5604,heidigerth,h,57,2022-12-12 00:57:00.746158,name found,Heidi Gerth,"Flagler Beach, FL, USA",180 followers,English,Joined in May 2019,"Heidi offers these meditations as a way to experience the love, compassion, and presence of God.",https://users.insighttimer.com/L0U2j1n1X6V5f4B5x1y1Z7s1Q7a1s0E4p0z4a1n6Y6r9a7n0d6Y2n7L2W8r9T1D9P9j6X4V4F1n9D6V1U9z2s5A4K4C9s2h4V7j0/pictures/square_medium.jpeg
5605,heatherbergyoga,h,57,2022-12-12 00:57:07.475888,name found,Heather Berg,"Boca Raton, FL, USA",172 followers,English,Joined in Aug 2018,"Heather’s passion is to share her enthusiasm of yoga and to create a positive experience for her students. Her teaching is an approach to practice and is not one particular style focused; she is mostly interested in teaching others to be discerning practitioners who can then integrate information for themselves. This way, Heather’s students will truly learn to practice yoga as a way of life that breathes differently in every body....read more",https://users.insighttimer.com/c9s0G4k8W3E0x5K3Z8S8d8w5r1z1a5C1Y8w1W9F9L4D2v0v1t7a8z9t0e5f2K2G0H8b9h7z9z9w0D5A2d2v6m6d6f2N1C5D1J8f3/pictures/square_medium.jpeg
5606,pub3148446,h,57,2022-12-12 00:57:26.508046,name found,Heather Fenwick,"San Diego, CA, USA",172 followers,English,Joined in Aug 2020,"Yogini, acupuncturist, gypsy, self-compassion crusader...healing with heart-centered care, rooted in ancient wisdom. ",https://users.insighttimer.com/E0W8n2f0J3y2j5B2c7z1s0Y2n3W1y4d7A4h4z0J9e8H7p1J3V8v9j4j0j8Y9B3M3F6n6v6y4X2y4D0m1b9V3S5n2T9L0E2U4W8E8/pictures/square_medium.jpeg
5607,helenapetersen,h,57,2022-12-12 00:57:45.353455,name found,Helena Petersen,"Melbourne, Australia",172 followers,English and Deutsch,Joined in Feb 2020,"I'm Helena, a mindfulness meditation teacher, coach and artist based in Melbourne and Berlin. I have been inspired and trained by masters in Nepal, Germany and Australia. A creative crisis has led me to meditation and then meditation led me back to creating on new paths. I want to inspire people to become curious about their inner world and accept their authentic nature. My aspiration is to create awareness that helps people step beyond their fears and feel safe and home inside of themselves....read more",https://users.insighttimer.com/x0L8h4b8U6D9b4T2q5W8q7N9y8f0D0q9r9H8A8B1V6d9p0Y4x1e1D3q6y8a7K0H4K7P4f0p3M2E9Z8s5B0X9C2t9S7z1f2R4Q1S7/pictures/square_medium.jpeg
5608,alkhalaf,h,57,2022-12-12 00:58:04.232408,name found,Hamad Al Khalaf,"Kuwait City, Kuwait",170 followers,,Joined in Feb 2019,"In love with exploration, the unfolding beauty, wisdom and knowledge of ourselves and of life.",https://users.insighttimer.com/f4a7L1s8z8m5X9U2n5g4X7U7v5K6Z4r8P7z6G1M5v1r7L2B8W0J4E3g8S7r6X2X0P9A5b7p9h0T9N2M9u4d8F6H1y9w4v5v6U1H9/pictures/square_medium.jpeg
5609,heatherfantin,h,57,2022-12-12 00:58:07.026113,name found,Heather Fantin,"Seattle, Washington, USA",168 followers,English,Joined in Jan 2021,"Heather Fantin’s sublime and relaxing voice will guide you into the depths of your heart, gently anchor you in the here and now, and help you embody the most authentic version of yourself so you can soak up the absolute bliss of being alive. Trained in MindBody Medicine, Heart-Centered Hypnotherapy, Vedic Meditation, The Science of Human Potential, Energy, Psychology and Spirituality, Heather's unique background combines to create deeply healing and uplifting meditations. ...read more",https://users.insighttimer.com/G1x8f7Z5n5T8m8j3U3s4M8d2T5H5V2L5M9t5E3H4M0g2z8K4v1N1F4h8z8Q0f2W2z6q6C9G1z5q5h2z8e7Y9h6a1v3C4F2m3q3x6/pictures/square_medium.jpeg
