,teacher_id,alpha_index,batch_id,scrape_date,scrape_status,teacher_name,location,followers,languages,date_joined,about,image_url
15200,danrotnem,u,153,2022-12-12 09:40:28.321463,name found,Umi Dan Rotnem,"Columbiana, OH, USA",1.1k followers,English,Joined in Mar 2018,"Mystic, Scholar, Innovator

Umi is deeply involved in the exploration of the Buddhist yoga praxis, primarily through Zen, and study of high yoga. It is his mission to support authentic, deep practice across the globe.",https://users.insighttimer.com/e3c7Q4T8Q7N1w2S8y5R5f1D0u2Y6M4Z6R8T2u4M2A5g9e0X5y4p6v1U7W2J9c7J5S2H3t5G7Z0v6W8V4u8h3C3q2a1y9r4G9B8Q7/pictures/square_medium.jpeg
15201,sufihealing,u,153,2022-12-12 09:40:47.919638,name found,University of Sufism,"California, United States",758 followers,English,Joined in Feb 2018,"The University of Sufism envisons a world where the flag of love, peace, mercy, justice, freedom, and beauty flies above every home. UoS educational programs are based in the teachings of Shadhiliyya Sufism that facilitate spiritual healing and spiritual transformation of individuals and organizations, and train individuals to take these teachings into the world to serve, heal, and lead in the way of God and His Prophets....read more",https://users.insighttimer.com/S9V9c7u5e9M2C6m4n6Y8T5r4R4G4t7e4c2p1L4h7b9q2B8M6Q9k9e6T0G0F8s8s4Q3V2W5h6u1K2U2E6a4H8Y8A6D0S6U3y6y3B5/pictures/square_medium.jpeg
15202,uclouvain,u,153,2022-12-12 09:40:57.296754,name found,Université Catholique de Louvain,"Ottignies-Louvain-la-Neuve, Belgium",658 followers,Français and English,Joined in Sep 2016,"The Université catholique de Louvain is Belgium's largest French-speaking university. It is located in Louvain-la-Neuve, which was expressly built to house the university. UCL has satellite campuses in Brussels, Charleroi, Mons and Tournai....read more",https://users.insighttimer.com/M9Z4d4R4a7n5M9b6t3p0j6z4L3r8s0k4G6e8U4E2B5H2j1K9q7N5D1z4f2X3u0L5m0b6e5N8B9r9k8m8f2b8A4J7H7L1g3e2u4C6/pictures/square_medium.jpeg
15203,uzbazur,u,153,2022-12-12 09:41:00.541820,name found,Uzbazur,"Buti, Italy",572 followers,English and Italiano,Joined in Jul 2019,"Composer of Ambient, Dark Ambient, Soundtracks and SFX from Italy - Tuscany - Since 2009.",https://users.insighttimer.com/h3G9r7R6X4G3b6b1k7V4S6q6n1D6U7z7n9x4P7f1g9B3M1Q7r1z3X5b8K6G2B9q0b2n6s0V3U4T6F6r3j4x4s8A9b1S7T7N2d1d7/pictures/square_medium.jpeg
15204,uclamarc,u,153,2022-12-12 09:41:04.700548,name found,UCLA MARC,"Los Angeles, CA, USA",482 followers,English,Joined in May 2018,"UCLA's Mindful Awareness Research Center offers in-person and online classes & events, a weekly podcast, year-long programs, free guided meditations, and free local drop-in mediations.",https://users.insighttimer.com/C0u1e9g4N1h3r4c2Z2f8u7p8x7y9k7w1L6B8S6s8V8r1U3x9r2g7x6U3e5p1x9B9a8W2G3n9L9u1w5G3J1N0H2L8G7e6F8C3X3L9/pictures/square_medium.jpeg
15205,undefined,u,153,2022-12-12 09:41:08.006004,page not found,,,,,,,
15206,buddhaslounge.official,u,153,2022-12-12 09:41:27.326141,name found,UERdfr rerer,"Brighton and Hove, United Kingdom",219 followers,English,Joined in Feb 2021,I hope that our music provides a therapeutic imprint on everyone's mind and body. Our music is dedicated to you and to Mother Nature for all inspiration and blessings she showers us every day. May this music bring peace to all the hearts in the world....read more,https://users.insighttimer.com/JCY0dvoXQEPtIROxQm4uFLgeHME2/pictures/square_medium.jpeg
15207,uranaheart,u,153,2022-12-12 09:41:38.525576,name found,Urana Batjargal,"Virginia, USA",214 followers,English,Joined in Jan 2021,"Urana Batjargal, born in Mongolia, is a poet, a certified mindful meditation teacher, Reiki Master, and a practitioner of shamanic healing and sound healing. Urana’s healing methods alchemize and integrate her native lineage of Mongolian shamanism, devotional practice of Bhakti, her deep apprenticeship with Nature following the native American medicine wheel, four shields, and vision fasts. Urana’s healing music is heart-felt, grounding, and delightfully joyful....read more",https://users.insighttimer.com/Nw4f1ivVkPRjxcNKqbgqEnb1ATA3/pictures/square_medium.jpeg
15208,uweborchers,u,153,2022-12-12 09:41:58.753274,name found,Uwe Borchers,"Bremen, Germany",196 followers,Deutsch,Joined in Dec 2018,"Ich bin Online-Hypnotiseur. Zu meinem Portfolio gehören Hypnose, Suggestion, Selbsthypnose, Autosuggestion, gezielte Nutzung des Unterbewusstseins, Entspannung, Meditation und Erkennen der wirklichen Welt. Die angeleiteten Praktiken führen in die absolute Tiefenentspannung, so kannst du Suggestionen ganz gezielt und sicher insUnterbewusstsein bringen, damit du Wünsche entsprechend ändern kannst. ...read more",https://users.insighttimer.com/r3f2D9v1Z8B0h7E8g1M7J1Q6S4E5T4C2g4q7V4B6x3P5D1z5P8u5w3a8A2G7K5d6N8p0L4f2V1R7s1Q1V7h6L4N7T7N9a6k6D2X7/pictures/square_medium.jpeg
15209,mikemailska,u,153,2022-12-12 09:42:01.754607,name found,Under the Mango Tree,"Milford, MA, USA",142 followers,English,Joined in May 2019,"Under the Mango Tree was created by Mike and Carol after discovering and exploring meditation over a few years as a means of stress reduction. Often, they found themselves contemplating various open-ended questions and the answers are neither right or wrong. The very act of focusing the mind in this manner was a positive process for them and they wanted to share the process with others. ""Before enlightenment, chop wood, carry water. After enlightenment, chop wood, carry water.""...read more",https://users.insighttimer.com/N0b2S2A2w1d0D8W4N0C9F3g7d8S3X0N2y3Z0t6R8e9u7J3V0T1L7f0q5V6t3r4H2e9G4B1j9z1n1d8F9H8B5L9P4n9h8x1V7W8P0/pictures/square_medium.jpeg
15210,ukmeditations,u,153,2022-12-12 09:42:05.592281,name found,Una Keeley,"Wexford, Ireland",133 followers,English,Joined in May 2020,"Una Keeley is a professional MBSR (Mindfulness Based Stress Reduction) instructor. Founder and owner of Mindfulness Wexford, training adults to destress with Mindfulness Stress Reduction skills and offering courses  and workshops for the corporate sector. She has been practicing meditation for 25 years. She is a professional member of The Mindfulness Teachers Association of Ireland (MTAI) and trained with the Institute for Mindfulness Based Approaches, IMA Germany. She is a highly experienced and well-respected mindfulness instructor....read more",https://users.insighttimer.com/V0c6y6Y6f3n2C2a1h9m9p0C1B4V5Y7e5M7b0B1U2L6T2v7C5j6A6A5e3X3W0N1w7f0A4k5q0d4j6s8d9Z4d2a1u8U2g3W6x6R1N9/pictures/square_medium.jpeg
15211,umaspender,u,153,2022-12-12 09:42:16.094296,name found,Uma Neave Spender,,124 followers,English,Joined in Feb 2022,"Uma studied Yoga Philosophy, Pranayama & Meditation intensively at Samvit Sagar Ashram in Tiruvamanalai, South India. Since completing her studies with the Swami, she has studied with many Western Teachers, including Sianna Sherman, Tara Judelle & Greg Kapps, and is dedicated to always actively being a student of Yoga. Uma has been passionately sharing the path of Yoga for more than 15 years, bridging the Ancient with the Modern, and loves to take students on deep & immersive journeys of self enquiry & transformation. Uma is a Registered Experienced Yoga Teacher (ERYT 500+), and has been training Teachers for 5 years. Uma Co-Founded Both Yoga in 2019 to deliver online Pranayama Breathwork to a global audience....read more",https://users.insighttimer.com/5K7yegv9S5djKJMppwwTNTtJx8J3/pictures/square_medium.jpeg
