,teacher_id,alpha_index,batch_id,scrape_date,scrape_status,teacher_name,location,followers,languages,date_joined,about,image_url
6300,stilljacey,j,64,2022-12-12 05:49:06.715756,name found,Jacey Herbert,"Washington D.C., DC, USA",880 followers,English,Joined in Mar 2021,"Jacey is a meditation leader, Akashic Record practitioner, and eternal spiritual student living in Washington, DC, USA. She has a balanced, embodied approach to meditation that invites connection to the true self. Her grounded methods support connection to the heart center, mind, and spirit, which encourages pure light and love energy to flow through each individual....read more",https://users.insighttimer.com/MBIn2NhrVSMhRQvQttYp9c9IRe12/pictures/square_medium.jpeg
6301,julia_sophrologue,j,64,2022-12-12 05:49:29.842906,name found,Julia Blech,"Paris, France",867 followers,Français,Joined in Nov 2020,"Julia est sophrologue et accompagne ses clients sur la gestion des angoisses, du stress, des troubles du sommeil ou encore la confiance en soi.
La sophrologie est une méthode incroyable qui vous amène à un état de mieux-être au quotidien, en pleine possession de vos moyens ! 
Laissez vous guider via les différentes visualisations proposées....read more",https://users.insighttimer.com/qYjG7ONjiWaSI4uRLgLfxKmVpDa2/pictures/square_medium.jpeg
6302,jillweston,j,64,2022-12-12 05:49:48.668811,name found,Jill Weston,"Sacramento, CA, USA",866 followers,English,Joined in Oct 2020,"Jill is fondly referred to as a ""stress whisperer"", using her soothing voice and calm vibe to help people pause, calm their chaos, refocus and remember their potential.  She offers down-to-earth, accessible practices for everyday life.

Jill has led Yoga Nidra since 2012, certifying through the California College of Ayurveda with Dr. Marc Halpern and hosting Yoga Nidra Teacher Trainings since 2018.  She is also a Dynamic Mindfulness facilitator through Niroga Institute and a YOGABODY Breath Coach....read more",https://users.insighttimer.com/hUTmSDCIfAdF6S7ACJZ8d0DTOuX2/pictures/square_medium.jpeg
6303,jenniferreis,j,64,2022-12-12 05:49:51.670756,name found,Jennifer Reis,Lenox,850 followers,English,Joined in Feb 2018,"Jennifer is the creator of both Divine Sleep® Yoga Nidra and Five Element Yoga®. E-RYT 500, C-IAYT, faculty of Kripalu School of Yoga and Integrative Yoga Therapy, LMT, she has led dynamic yoga retreats and teacher trainings for over 20 years, including leading Divine Sleep Yoga Nidra Teacher Training, and Integrative Yoga Therapy Training. Her CDs have been the best-selling at Kripalu Center for fourteen years, and her popular educational Radiant Being Newsletter has over 13k subscribers....read more",https://users.insighttimer.com/T4V6Y4A9X2Y9T4K8B4M8R7W0d7W6e4S6S2x0H4h8H7T6C7T5K0J4E0H9j2T3X5B0x0H1s6R3F2u1u6n8f9h2t2F3Y6j2P6D6u9h3/pictures/square_medium.jpeg
6304,jaikamal,j,64,2022-12-12 05:50:10.760670,name found,Jai Kamal,"Oakland, CA, USA",846 followers,English,Joined in Oct 2020,"Jai Kamal Kaur first trained as a speech-language pathologist, before making her holistic shift to the healing world. It was then that she had the honor of training with the late master Guru Dev Singh, in the ancient healing modality of Sat Nam Rasayan, in Perugia, Italy. Jai is also a certified Kundalini yoga instructor under the tutelage of Gurmukh Kaur Khalsa. She leads weekly healing and KY classes in the virtual realm, in addition to assisting retreats for women recovering from trauma. ...read more",https://users.insighttimer.com/D7L9Z7y1z0r2b6x9A9r7R0g9p9C8c0L6R2X6j8j0N9a3M9n1F1U4B2m8x6g8J3E6J7G4T4M3z8E6M0a9Y2S0S4H9M7a8j0z1f4f8/pictures/square_medium.jpeg
6305,jentraxel,j,64,2022-12-12 05:50:36.946992,name found,Jen Traxel,"Edmonton, Canada",845 followers,English,Joined in Sep 2016,"Intuitive Guidance, Mindful Living & Lifestyle Coaching - Dive deep into the depths of your inner self to live an intentional life.

Jen Traxel is a Blissology Inspired Yoga & MMI Certified Meditation Teacher, Intuitive, Reiki Master & Purposeful Lifestyle Design Coach. She believes that devoted self-care and connecting to your inner voice are foundational in discovering your unique heart-centered path. She intends to guide others to find contentment from within themselves through a healthy, soulful lifestyle....read more",https://users.insighttimer.com/B6m2L3s7c3n8B1C3n7u4U7F5X8U0k3r2D7G5c1B6x0A1q7b1q3t7U4q4U2F3a5S1Q9r0M0w3C8c4Y5f0r3F3p6a2K9b5X5N8t8A9/pictures/square_medium.jpeg
6306,heartfelt_alchemy,j,64,2022-12-12 05:51:03.965931,name found,Julia Albertson,"Asheville, NC, USA",840 followers,English,Joined in Jun 2018,"Julia first found yoga and meditation in her early teen years while seeking tools to cope with anxiety. Nourished by what she experienced, Julia did her first yoga teacher training in 2006 (incorporating it into her homeschool curriculum) so that she could share these tools with others. With fifteen years of teaching experience, Julia finds the most joy in helping others uncover ease and safety within themselves. She loves books, rock climbing, and cuddling her dog Max and her partner Stephen....read more",https://users.insighttimer.com/n1R4y3A0R4F8C3r7V8H6z7j7Z1d5k5d6s2x7a7C0U5r6Q5w4C9m2U8A0T2r0H3C1R8t9t3m7r9A1q0v9p3B9F9G2a3R2t4X8C9Z3/pictures/square_medium.jpeg
6307,jessiemay,j,64,2022-12-12 05:51:07.063663,name found,Jessie May,"Los Angeles, CA, USA",832 followers,English,Joined in Jun 2017,"Jessie May is an alchemist. Her presence empowers those around her. Spreading light and energy, her infectious spirit connects many beautiful souls around the world.

Jessie May's experience coaching & empowering thousands of creatives, entrepreneurs, and change-makers worldwide, along with her training and experience with various modalities and renowned teachers, led her to develop the unique impactful HeartRise Method.

As a speaker, mentor, and inspirational guide, Jessie May brings HeartRise Method to organizations, communities and companies.

Her corporate clients include Soho House, Amazon, Sakara, Wanderlust, The Den Meditation, Amobee, Renew Juicery, Claire Foundation.  ...read more",https://users.insighttimer.com/V2q2V4K7U4W5g8a9U0F2K6a0C4A5z2w3N8b1N6M9S3e0t9R1x8K4k1y8m1v4y8R7Q1B4k0P8M8P5K0x5g8U5E9f7M3d5h7Z3U5X4/pictures/square_medium.jpeg
6308,jpherman,j,64,2022-12-12 05:51:25.885109,name found,Jessie Herman,"Metropolitan City of Milan, Italy",827 followers,English and Italiano,Joined in Jul 2018,"JessieHerman is a mother, author, life-coach, energy healer and channel for the non-physical entity group known as Vagrein whose wisdom is shared in the channeled book 'Vagrein : Seeking Ends When Sharing Begins' - available on Amazon.  Her calling is people realizing they are the one infinite creator and living their very highest life experience.  Jessie believes that through awareness, mindfulness and reclaiming our divine power we can reconnect with humanity's true nature: Love....read more",https://users.insighttimer.com/C2e9Q7Q3P6F7A9P5t7T1A2Z5r4p0D9u1s1w4N6L2b0S7A0p9x0D6z7g1m9f8s1A0X5Z2v4d3M5n8A4N6X0n2e4Y5F3f3C1j3W5v1/pictures/square_medium.jpeg
6309,jelafu77,j,64,2022-12-12 05:51:48.843602,name found,Jelena Fu,"Brisbane QLD, Australia",826 followers,English and Сербский,Joined in Jul 2019,"Jelena is an educator with over 12 years of international teaching experience and passion for bringing values, skills and meditation to the educational context. She has been drawn to the spiritual path since a young age. A consistent meditation practice for over 8 years has brought her deeper awareness and significant spiritual insights. She wishes to share this through meditations she has developed for herself and her friends and family.
...read more",https://users.insighttimer.com/c9E6R7p9E1e8F5V1q8K1F2D7p3x8k4X6P3e4j0j5J3d7N3M8s9B5g2g2K6B8P9Z6B6C7T5R9U2w0J9J6M0A7n5E3v9N4q5e3K5s7/pictures/square_medium.jpeg
