,teacher_id,alpha_index,batch_id,scrape_date,scrape_status,teacher_name,location,followers,languages,date_joined,about,image_url
7100,julieboitelle,j,72,2022-12-11 15:58:19.012968,name found,Julie Boitelle,"Velden, Netherlands",26 followers,Nederlands,Joined in Jul 2021,"Yoga en meditatie maken zo'n 10 jaar deel uit van het leven van Julie. Eerst volgde ze yoga en meditatielessen, daarna is ze zelf opleidingen gaan volgen en geeft nu al een tijd yogalessen. Haar opleidingen heeft ze o.a. gevolgd bij de Nieuwe Yoga School in Amsterdam en op het moment is ze de Yin Yoga teacher training van José de Groot aan het afronden....read more",https://users.insighttimer.com/463iaXx80veP0en7R6qHjyNuzsr2/pictures/square_medium.jpeg
7101,juantrigas,j,72,2022-12-11 15:58:41.289737,name found,Juan Trigas,"Barcelona, Spain",26 followers,Español,Joined in Jun 2020,"-Titulado como Instructor de Qigong por el Instituto de Medicina China de Barcelona.
-Titulado como Monitor de Educación física
-He realizado diversos cursos y retiros de meditación, entre ellos: Curso de meditación Zen (Dojo Kannon), Curso de mindfulness Zen (Dojo Kannon), Vipassana (según Goenka), etc.
-Diversos cursos de estilos de Qigong (Ba Duan Jin, 6 sonidos curativos, 5 animales, Yi Jin Jing)...read more",https://users.insighttimer.com/C9m3w7b9F3m9K0H0Y3C7U4B5s5N5K4b4y5W2Q6a3C9P0j7Y3B8J4y8S2T9E3Y6X6V4p5L6L1c0N8K4b5H7P7m9Q0c8b7Z0L7Y4m3/pictures/square_medium.jpeg
7102,johndorfner,j,72,2022-12-11 15:58:48.898203,name found,John Dorfner,"Rhinebeck, NY, USA",26 followers,,Joined in Jan 2021,John has been playing the didgeridoo for a while now.  The didgeridoo (or didge or didj) is an Aboriginal Australian instrument used in ceremonies.  John offers you meditation and deep healing through the power of the didj drone.  Enjoy....read more,https://users.insighttimer.com/K1J7M4h4E9W9W4d0x8s1a5j5Z4U3D3Q6W7n8y9U4a1C1w4w3y8t9r8g0B9Y1J4R3n6p8x3d5a2D9f2y2s4V6e8t8F7U5Z5z3d0S8/pictures/square_medium.jpeg
7103,janacheberja,j,72,2022-12-11 15:58:56.668407,name found,Jana Cheberja,"London, UK",26 followers,Русский,Joined in Feb 2021,"Яна Чеберя - йогатерапевт, проводник в мир майндфулнес и консультант по питанию и здоровому образу жизни. Выпускница датского университета по программе Global Nutrition & Health. Himalayan Yoga Academy (Индия); Институт Восточных Методов Реабилитации (СПб) - преподаватель йоги, йогатерапевт. Занимается исследовательской работой в сфере ментального здоровья, медитации и йоги. Проводит индивидуальные онлайн занятия по йоге и майндфулнес, консультации по питанию и здоровью. 
...read more",https://users.insighttimer.com/A3D7Y0Q3T2A3K7V0p9Z8b3T7a0u4Q8F1C9P2r5e1E9q3m9k1V0B9w2V7y2z8U2B0z1t9e3R9V8N6b7g2P1r0w6G1K4Z3Y8u5Y3b2/pictures/square_medium.jpeg
7104,joaoalvesyoga,j,72,2022-12-11 15:59:05.222201,name found,João Alves Yoga,,26 followers,Português,Joined in Oct 2021,"João é instrutor de Yoga e considera o caminho para a expansão da consciência, o grande mergulho para dentro. O seu objetivo é trazer ferramentas de desenvolvimento pessoal através da meditação e Yoga.",https://users.insighttimer.com/zFMFCiucyYWObD3zBdTlk6B24rX2/pictures/square_medium.jpeg
7105,yogawithjennyfalk,j,72,2022-12-11 15:59:14.468245,name found,Jenny Falk,"Minneapolis, MN, USA",26 followers,English,Joined in Jan 2021,"Jenny is an RYT 200 YA Certified yoga teacher. She uses meditation as part of her daily practice for easing anxiety and boosting creativity. She approaches yoga and meditation with kindness, compassion, and humility. ",https://users.insighttimer.com/pGiTgexRVRUeZcwdsilUYKqQdO22/pictures/square_medium.jpeg
7106,happiemotion,j,72,2022-12-11 15:59:25.000964,name found,Jasmin Sabine Lotter,"Albufeira, Portugal",25 followers,Deutsch,Joined in Feb 2021,"Hallo! Ich bin Jasmin, realistische Optimistin, Mama von 2 Kindern, wohnhaft in Portugal, Happiness Trainerin, manchmal ängstlich und unsicher, ganz sicher nicht perfekt, von der Positiven Psychologie begeistert und aufgrund meiner eigenen Erfahrung überzeugt, dass wir selbst unendlich viel dafür tun können, uns ein glücklicheres Leben zu gestalten und eine positive Lebenseinstellung zu finden, trotz der äußeren Umstände.

Im Jahr 2016 erlitt ich ein Burnout. Mein Leben war strikt durchorganisiert. Kinder, Haushalt, Vollzeitjob in einem touristischen Unternehmen und Führungsverantwortung. Ich wollte alles richtig machen und für alle da sein - unterbewusst wünschte ich mir Wertschätzung und Anerkennung.

Vier Jahre später ziehe ich das Fazit: Ein glückliches Leben und eine positive Lebenseinstellung sind trainierbar. 
Meine Vision ist eine mitfühlendere, freundlichere und glücklichere Welt. Dazu möchte ich mit meiner Arbeit gerne beitragen.

...read more",https://users.insighttimer.com/q1s7Y2U2t0z1h5B5L0c3G6E0Y1A4k6u9H0j9K9u2H0n9a9V5m9H3N0c5m6N3C7M1A0h7s3t0e6K9j6k3H0B7G1A1q2P6M7h9k7w6/pictures/square_medium.jpeg
7107,jlipford89,j,72,2022-12-11 15:59:33.556121,name found,Jonny Lipford,"Cedar Rapids, Iowa, USA",25 followers,,Joined in Jan 2020,"I started my flute journey on Christmas day in 2002 after I was gifted a 5-hole bamboo Native American flute. I didn't know anything about the instrument, I just knew that I loved the sound of it.

Since then I have written, recorded and published more than 250 songs and 16 albums. My latest album, Migration, debuted at #1 on the Zone Music Reporter in May 2019. 
...read more",https://users.insighttimer.com/L6t2x6A5d6U3K9t5h4X3Z4Z5J8R1J1v2r3Z2r5u4U4E6Y7k2E7r5e4j2v4T9A8d6m9A9S0t2H8t8N5b4R0E8g8v2c9R4D9n5U5X1/pictures/square_medium.jpeg
7108,jennysyogaloft,j,72,2022-12-11 15:59:42.696487,name found,Jenny,"Tamworth, UK",25 followers,English,Joined in Jul 2022,"Jenny Lye teaches various style of yoga for all ages and capabilities. Jenny hosts yoga workshop and retreats as well as meditation sessions.  Jenny's been doing yoga for over 25+ years. Jenny's teaching methods includes Breathing techniques, yogic postures and deep relaxation to get you ready to seize the day with a positive mindset. Join Jenny's weekly LIVE sessions....read more",https://users.insighttimer.com/d1V9M2Z2F6A8c9C6b8P7U9Q2k3v3g9m5g1n1E3T8e7v2K2C8G4x4M3Q1U3R9V9k8R5p1S4t8f9T4G1y5N4F9C5d7w2H9n2S6U9z7/pictures/square_medium.jpeg
7109,jessicachiltonspark,j,72,2022-12-11 16:00:07.520807,name found,Jessica Chilton,"Asheville, NC, USA",25 followers,English,Joined in May 2020,"Jessica Chilton, expressive arts therapist and conscious business coach, blends spiritual growth, personal transformation, and creative expression to help thousands around the world discover who they are and what they’re meant to do.

Jessica holds an MA in Counseling and Expressive Arts Therapy and a BA in Cultural Anthropology from Duke University. She has performed at TEDx, presented at Princeton University, keynoted conferences, and been featured on a wide variety of podcasts....read more",https://users.insighttimer.com/G2m0N9U3w5A6f3j9w2j4t1w4V8R7y3h0H8U9W5x8p6a7k3g5w8M6J0Y3G0b6a2r5V7C9D1C3n6d9Q7J7K5H1u0T3K3h4g5E7Y5V9/pictures/square_medium.jpeg
