,teacher_id,alpha_index,batch_id,scrape_date,scrape_status,teacher_name,location,followers,languages,date_joined,about,image_url
8900,leeyen,l,90,2022-12-11 22:46:30.459860,name found,LeeYen Tan Anderson,"Kailua, HI, USA",110 followers,English,Joined in Jul 2021,"LeeYen Tan Anderson creates sacred spaces for soul-level connections, empowering people to find their voice to live joyfully while creating the life they are meant to experience. She teaches internationally at retreats, workshops and classes. LeeYen believes that the heart is the center from which manifestation and liberation is cultivated. Her heartfelt wish is for everyone to ground into a sense of simplicity as a way of life, and to experience resilience while receiving abundance with ease and grace....read more",https://users.insighttimer.com/S9E9T2W6m4S4F5H8S5F7S8X3S9D7d3V8U0E9k0L6W1t4X0t3f7t8S3x4s9T7M0L1j1E6U7H9k9e9N2J4v3M4U4B5R4y8T7e0B3m4/pictures/square_medium.jpeg
8901,kahulahela,l,90,2022-12-11 22:46:51.439526,name found,Lāhela Johnson,"Kaneohe, Hawai'i",110 followers,English,Joined in Aug 2022,"Lāhela Johnson is a native Hawaiian spiritual healing guide who lives on the island of Oʻahu, Hawaiʻi. She assists people in restoring themselves and their relationships in pono (balance, rightness) and in haʻahaʻa (humility).

Lāhela developed a unique practice called Hana I Ka Pono, a compilation of the energy work of Pule (prayer), Lomilomi (massage), and Language of Light Therapy, healing practices that open the channels to create flow and harmony between the body, mind, and spirit.

She facilitates in strengthening the connection to your higher self so you can regain self-trust and empowerment, embrace your sovereignty, to better equip you with navigating the challenging times ahead with clarity and resilience....read more",https://users.insighttimer.com/t8E5x4r2K7y8U9U3S9f3M5f5Y5M2r1K9F4N7K7g5Q2b5f3P5J9F2k0b5p1S2B2W3X8X3F3T7R0z0V1j9V9Z5s4c0S5u3X2L4P9s3/pictures/square_medium.jpeg
8902,lelabecker,l,90,2022-12-11 22:46:59.827120,name found,LeLa Becker,"Lancaster, PA, USA",110 followers,English,Joined in May 2019,"LeLa Becker is an Inspirational Author and a Confidence Coach. She teaches women to move from lack to living a life that loves them back.
LeLa is certified in Homeopathy, Ayurveda, Quantum Meditation, Traditional Tantra Yoga and Holistic Healing. ...read more",https://users.insighttimer.com/Y8B8E3M4z6b5V8a8S5N0B6g7x2b8S5v8S2p1a9v5M8U4S7p8u8W9B2n5s2r6f1J6A0x7q9Z4a5P6r0L5Y1r9C8Y1w1Q0C7E3A8T1/pictures/square_medium.jpeg
8903,lucydreams,l,90,2022-12-11 22:47:09.381782,name found,Lucy Dreams,"Ghent, Belgium",109 followers,,Joined in Feb 2020,Lucy creëert meditaties voor acceptatie van vrouwelijkheid en seksualiteit.,https://users.insighttimer.com/d5t1b4s7A6s3y6k3R3v3n6d1w5j0f5a3c9E4P5a9b1e1B2G2j0a8Z7M3v0P9w1X6Q3e6K1c8L7U4y6K2A8A9M1D7D2r6N9m5z0z7/pictures/square_medium.jpeg
8904,pub2947467,l,90,2022-12-11 22:47:32.809087,name found,Lindsay Mac,"High River, AB, Canada",108 followers,English,Joined in Feb 2020,"Lindsay Mac had been studying and teaching many forms of meditation for over a decade now. She now owns a private practice where she works one on one with clients using somatic psychotherapy, mindfulness, and inner child reconnection to help walk her clients from stuck to freedom. Through her own journey with the healing of deep traumatic wounds, she now focuses on giving that back to the world making sure people know there is always a way out!! ...read more",https://users.insighttimer.com/n9N8j9r7U9D9a9m7R7v7B8X2D6K5h0s7F9C4V8C1T2g6Q1R2N6Y4B8x7t9s3p7Q8P2q1C1x7j2w7m7F4L4c1j5v3C1c8C9J2C2W9/pictures/square_medium.jpeg
8905,ligiacosta,l,90,2022-12-11 22:47:41.744078,name found,Ligia Costa,"São Paulo, State of São Paulo, Brazil",107 followers,BR. Português,Joined in Oct 2021,"Ligia Costa é professora da FGV EESP. Certificada em Neurociência, Inteligência Emocional e Mindfulness pelo SIYLI, que iniciou no Google para treinar executivos. Ligia une pesquisas à sua própria vivência de 18 anos em multinacionais para compartilhar conteúdo que informa. É autora do livro Líder Humano Gera Resultados publicado em 2021 pela Editora Gente. Ensina práticas simples de meditação para formação de novos líderes por acreditar que liderar com amor gera lucros....read more",https://users.insighttimer.com/c1L5G8b2w8L0f4x7g8U8c2X9j0Y2P1D1Q5W3b9E3E0k2X5t4A4Q8M7x7X5f3K3d4d4U0f0w7q9C8K9J0Q6y8v6p9B2d5S4x3m2D1/pictures/square_medium.jpeg
8906,lissu1961,l,90,2022-12-11 22:48:08.461034,name found,Liisa Lehtosalo-Iskanius,"Espoo, Finland",107 followers,Suomi,Joined in Jan 2018,Be the change that you wish to see in the world ❤️ ~ Mahatma Gandhi ~,https://users.insighttimer.com/B7z7X9J3L1x3N8M7A4z4G6z7B5f6Q4U5d7P6F0g0C2D4D7g1q7U3s6H5G5F5X1h7X8W4q5R7b3M3q3L1r7d6d8U9z1t3n1M7b8e0/pictures/square_medium.jpeg
8907,lesliehubbard,l,90,2022-12-11 22:48:32.865309,name found,Leslie Hubbard,"Charlottesville, VA, USA",104 followers,English,Joined in Aug 2018,"Leslie is currently the Program Director for Student Learning and Initiatives for University of Virginia's Contemplative Sciences Center. She holds a MDiv. in East Asian Religions from Harvard Divinity School and a BA in Dance Performance from Hogeschool voor Muziek en Dans in Rotterdam.  Leslie has taught meditation and yoga internationally for over 15 years, 8 of which she spent living and working with Zen Master Thich Nhat Hanh in his centers in France, Vietnam, Hong Kong, and New York.  ...read more",https://users.insighttimer.com/u4b1m3w3L0K3N4F7K5e8U9X9f3x4f2y3w8G1q9J6D0A5W1S9C1B5j8q3s2U4e0W6j1t1Q8n0K9h0p5v5z6s2F2j6k8J2S9Y6c5P0/pictures/square_medium.jpeg
8908,lizaburney,l,90,2022-12-11 22:48:56.804624,name found,Liza Burney,"Portland, OR, USA",103 followers,English,Joined in Jul 2021,"A practicing meditator and Pranic Healing Instructor for over 15 years, Liza’s mission is to help people live a happy, well-balanced life, particularly focusing on healing grief and trauma.  She transitioned from her career as a trial attorney, and committed herself to this practice, after she experienced extraordinary healing when working with this ‘invisible energy' that mainstream medicine wasn’t talking about.  She learned how to heal herself and others using subtle energy, and you can too....read more",https://users.insighttimer.com/jV4NiudmmqWmARAkIZIMMG2y6Pq2/pictures/square_medium.jpeg
8909,lumizone,l,90,2022-12-11 22:49:20.624263,name found,LUMIZONE,"Miami, FL, USA",103 followers,"English, Español and Dansk",Joined in Mar 2021,"LUMIZONE is a musical meeting between the divine feminine and the divine masculine.

With a combined experience of over 30 years as professional musicians, Alexander Perez and Sidsel Ben Semmane are the founders of LUMIZONE, an international conscious music duo based out of South Florida, with roots in various musical genres and styles from Pop, RnB, Folk and World … to Ballads, Improv, Mantra Music and more. Best described as ""Progressive New Healing Music”....read more",https://users.insighttimer.com/y09B6ja8YsP6WqtYGUmdyAJEv2i1/pictures/square_medium.jpeg
