,teacher_id,alpha_index,batch_id,scrape_date,scrape_status,teacher_name,location,followers,languages,date_joined,about,image_url
3900,birthdreams,d,40,2022-12-11 15:21:44.006157,name found,Deb Hanson,"Birmingham, UK",36 followers,English,Joined in Jul 2020,"Birth trauma practitioner, midwife, hypnobirthing teacher and lactation consultant.",https://users.insighttimer.com/A6U7V0U8w2M5h7r7M8g4d1y9f0G9X3h3m1F8H9y3g3z4G2j4Z5h2X1G7y2M3k0n6Z4P5w1X2j3x3F3F6r1G3v6L8R0F1a0Q8A6K2/pictures/square_medium.jpeg
3901,drtarasleepnd,d,40,2022-12-11 15:21:49.206661,name found,Dr Tara Lapointe ND,"Halifax Regional Municipality, Canada",36 followers,English,Joined in Jan 2021,"Dr. Tara is a sleep focused functional medicine practitioner, naturopathic doctor, and yoga instructor. She graduated from the Canadian College of Naturopathic Medicine in 2011. Since then she has made efforts to continually travel across the world to study with leaders in natural health care. She was among the first trained Functional Medicine Practitioners in Nova Scotia after completing the Kresser Institutes ADAPT program in 2018. The accumulation of her knowledge and work with thousands of patients over her 10 year career has led her to creating a platform for functional sleep solutions. She wants to see her patients thrive with good health so they can live out their dreams

In her spare time, Dr. Tara can be found living out a dream of Freediving in the North Atlantic. Funny enough she finds the depths of the ocean akin to a deep state of sleep. As one dives deeper and deeper, darkness and coolness creep in, heart rate slows down, and a dreamlike undersea world appears....read more",https://users.insighttimer.com/S5RDTeZ3mfNNeQWhnAqHDcyFGDA2/pictures/square_medium.jpeg
3902,ayurvedawithdrew,d,40,2022-12-11 15:21:54.783017,name found,Drew Garrett,,36 followers,English,Joined in Jan 2022,"Drew Garrett is an Ayurvedic Health Coach and Practitioner, Lifestyle Coach and Ayurvedic Chef. She helps people find balanced health through mind-body-spirit practices based in ancient Ayurvedic Wisdom. She runs her Ayurvedic and Holistic Health Coaching business, GoGo Dosha, with the purpose of creating a better, healthier lives for those she serves and coaches! Check out her talks and hopefully join in on her live chats and practices!...read more",https://users.insighttimer.com/qs9soPxbQEQKYrMBYQzkoQkfCtD2/pictures/square_medium.jpeg
3903,dianac,d,40,2022-12-11 15:22:00.973990,name found,Diana Cadena,"Bogotá, Bogota, Colombia",36 followers,Español,Joined in Aug 2019,"Contamos con todo lo necesario para el crecimiento del ser y la evolución de la conciencia, como sesiones, terapias, Meditaciones, cursos, Diplomados, Talleres, retiros, libros, etc 
Somos autores de los siguientes libros:
-Angeles y Mandalas
-Activa tu don de Sanación 
-Armonizando las relaciones en tu vida con Mandalas, una guía Angelical
-Una aventura Angelical
Libros especializados en apoyar el crecimiento y sanación del ser.                  
Publicados por Penguin - Random House


 
...read more",https://users.insighttimer.com/L5t7s7D9u8R7v1L3x9j7v8D7v6E6t9T2P8Z7p2b1a5W6D5P8C2r2g2g1N0s1y9Y7M1J0w8t2n9P5J9h9G1d6d6f8q1s3X9m4H2e8/pictures/square_medium.jpeg
3904,deborahgreenmeditation,d,40,2022-12-11 15:22:14.986036,name found,Deborah Green,,36 followers,English,Joined in Apr 2022,Deborah has been teaching yoga for the past 18 years & over the last 5 years has deepened her practice of pranayama & meditation. Her style is often described as unpretentious & soothing. Deborah’s calming voice will guide you through peaceful meditations & breathwork into a deeply peaceful state....read more,https://users.insighttimer.com/y1W6g1c1w8k8T8Q0A7x0S3F8D2s8Z9m7T3N5N7Q6t5p3B4E8M5h3G8n8R2Z2F1Q6E2F3C0t4a6t2H1Y8j9J1n0M5U4X1n2q6M0c2/pictures/square_medium.jpeg
3905,femininefrequencyrising,d,40,2022-12-11 15:22:44.530078,name found,Danielle Johnson Smith,"Ponte Vedra Beach, Florida, USA",35 followers,English,Joined in May 2021,"Danielle is a licensed esthetician, speaker and advocate for women feeling good in their skin at any age. Sometimes that begins with healing our inner emotions, decompressing from stress and upgrading our lifestyle to Radiate from the inside out.  

As a professional esthetician she incorporates healing modalities such as meditation, visualization, hypnosis, sound therapy in her practice. Danielle brings 6 years of coaching and has been a guest in summits & retreats, podcasts, workshops....read more",https://users.insighttimer.com/QnUaZzEScnUZXil30zyyky3c8yL2/pictures/square_medium.jpeg
3906,dorseystandish,d,40,2022-12-11 15:23:03.121982,name found,Dorsey Standish,,35 followers,English,Joined in Aug 2022,"Dorsey is a mechanical engineer, neuroscientist, and wellness expert who brings science-based mindfulness to clients worldwide through her company Mastermind Meditate. Dorsey holds a master’s degree in Cognitive Neuroscience from University of Texas at Dallas and a bachelor’s degree in Mechanical Engineering from the University of Pennsylvania. Dorsey’s teachings draw on her training as a teacher of Mindfulness-Based Stress Reduction through Brown University and deep experience on regular silent meditation retreats....read more",https://users.insighttimer.com/fC2Ehk60o0WhMlGNBx692CPp3z52/pictures/square_medium.jpeg
3907,guidedfromtheinside,d,40,2022-12-11 15:23:17.898802,name found,Dominique Hughes,,35 followers,English,Joined in Jan 2022,"Dominique is a certified meditation teacher with a special passion for helping others find their inner strength and self-love. She believes that meditation, in all of its various forms, is a valuable tool that can help everyone discover their inner zen. She has personally used meditation to help fight depression, anxiety, and become more spiritually sound (especially with the help of coffee and herbal tea!) When she is not meditating she can be found writing or reading....read more",https://users.insighttimer.com/z4jNkjONRPhRZY62IhRQOq7hfcn1/pictures/square_medium.jpeg
3908,soundtemple,d,40,2022-12-11 15:23:27.639555,name found,Daniel Schnock,"Buenos Aires, Argentina",34 followers,,Joined in Oct 2019,"Sound temple is a space dedicated to music, sounds and vibrations.  Hopefully its waves and ripples will reach the places and beings its supposed to.

Templo sonoro es un espacio que se propone generar, crear y convocar músicas, sonidos y vibraciones.  Ojala que las ondulaciones y resonancias de estas músicas lleguen a donde y quienes tengan que llegar. 

...read more",https://users.insighttimer.com/E3u1F4Q7J7c4a3q8D3M2u2Z1d0c2y7p1K7y2e1z5Y0v4Y6s0p1K3C4V1p5P4r0h5h3z3w9a2R4b4C8X5M7V9E3C1x6S8s3R8e0J7/pictures/square_medium.jpeg
3909,donaldpincott,d,40,2022-12-11 15:23:45.989637,name found,Donald Pincott Yoga and Meditation,"Brisbane, Australia",34 followers,English,Joined in Apr 2020,"Donald is a 1000-hour trained yoga and meditation teacher and a registered fitness instructor. 

Donald has been a high school visual art teacher for 39 years and a mindfulness facilitator at his school. 

It is his firm belief that yoga and meditation  provide people with a means to access their quiet inner space and discover the peace and equanimity that reside deep within each of us....read more",https://users.insighttimer.com/W7M0C6X9c9j9Z4k4f7N4x0M3y5V7C2e2Y3f0b8v2E5H1V7e7D3X8u9b2b1F0h2H9T2R3X3W9q7s0r7V1X8C9Q5Z2Z4Y8y3G0y4P0/pictures/square_medium.jpeg
3910,ganz.du.,d,40,2022-12-11 15:23:55.512233,name found,Dr. med. Jana Fehrenbacher,,34 followers,Deutsch,Joined in Apr 2022,"Schon immer wollte Dr. med. Jana Horn den menschlichen Körper besser verstehen und herausfinden, woher Krankheit kommt und wie es sich gesünder leben lässt. Daher hat sie Medizin studiert und ist Ärztin geworden. Schnell hat sie jedoch gemerkt, dass die Schulmedizin nur der Anfang ist und, dass auf die Verbindung von Körper und Geist nur ansatzweise eingegangen wird. Da es so viel mehr zum Thema Krankheit und insbesondere Gesundheit zu verstehen gibt, hat sie sich auf den Weg gemacht, die Verbindung von Körper und Geist tiefer zu erforschen und ihr Wissen weiterzugeben. Ihre Ausbildung als Yogalehrerin und am ""Whole Health Medicine Institute"" sind besonderes hervorzuheben. Ihr Wunsch ist es ganzheitlich Menschen zu helfen, dass diese nachhaltig und selbstwirksam etwas für ihre eigene Gesundheit tun können. Denn Gesundheit fängt bei Dir an....read more",https://users.insighttimer.com/0ltinr2VnbTFBIM4mIlBFzOCsP12/pictures/square_medium.jpeg
3911,frei.sein.,d,40,2022-12-11 15:24:02.714676,name found,Dr Florian Reinartz,"Bremen, Germany",34 followers,Deutsch and English,Joined in Jul 2021,"Florian ist Lehrer für Meditation, Mindfulness & Yoga. ",https://users.insighttimer.com/Y7r7M5k5d9D3K6d7R1v9A2V6G8R8E8E6A2z2H1U8m7q9H7r6r2n4G8A6W1S5v4y8b1E2K0T5L0J4Q2K5H9V3N5G7u8k4m8d8b0m1/pictures/square_medium.jpeg
3912,dillonsibilla,d,40,2022-12-11 15:24:10.006998,name found,Dillon Sibilla,"New Jersey, USA",34 followers,English,Joined in Jan 2022,"Experimental meditations designed to aid introspective thought and engage the imagination in times of doubt. Dillon Sibilla is a poet, musician, and actor based in Northeast Coast of the United States. He seeks to combine metaphoric story telling with strong visualization and healing sound to help inspire and energize. Using the arts as a tool for spiritual guidance, fulfillment, and enlightenment; Dillon provides a place to explore oneself in a meaningful way as well as look at the familiar world around us in an exciting new light....read more",https://users.insighttimer.com/x8h6j3t2a8b6d0N2B7Q2v0p5C7Y6g4u3G8u0m9L4G4L5g0u2a7E1D6F0h2N8V0u4a9N8q9B1Q5m2E2e9G2c2K7e2t3t5L7H5W0n1/pictures/square_medium.jpeg
3913,bliss_tigress,d,40,2022-12-11 15:24:17.953345,name found,Dion Garcia,,34 followers,English,Joined in Nov 2021,"A Holistic Health, Sexuality, & Flow Coach for women. Best-Selling Author. Poet. Freelance Writer. Wild Nature Advocate. Current mission: Revolutionize their relationship to self-love, self-care, and sexuality and design a life led by flow, freedom, and bliss....read more",https://users.insighttimer.com/TOeBjTvtEKfWKO3dwLghOyBIX8i2/pictures/square_medium.jpeg
3914,dennis,d,40,2022-12-11 15:24:46.169200,name found,Dennis Stenbjerg,"Aarhus, Denmark",33 followers,Dansk,Joined in Jun 2020,Jeg håber at kunne inspirere og hjælpe andre ved at dele mine guidede meditationer.,https://users.insighttimer.com/w8k7T2c7e5x7Y3T0R1c5Q0M1C8C7Z8H1s2S2m5B8V1Q4j0q4B3e8N1j4K1w7P5X9C7P0L6Z1D0z2s4R6A7g2f3L9n8M7r9z3G3F8/pictures/square_medium.jpeg
